epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.638671934604645,0.0028076171875,0.0,0.06,0.85,0.605,0.395,0.205
2,6.1825892850756645,0.004730224609375,0.0,0.08,0.89,0.705,0.535,0.3
3,6.046079330146313,0.0062408447265625,0.0,0.07,0.895,0.69,0.535,0.325
4,5.936321817338467,0.007110595703125,0.0,0.09,0.875,0.745,0.57,0.37
5,5.845123618841171,0.0074005126953125,0.0,0.12,0.885,0.745,0.58,0.435
6,5.766094051301479,0.0093231201171875,0.0,0.115,0.92,0.785,0.625,0.43
7,5.696710281074047,0.010040283203125,0.0,0.12,0.895,0.785,0.65,0.415
8,5.62271423637867,0.011383056640625,0.0,0.155,0.915,0.78,0.605,0.425
9,5.56148536503315,0.0113525390625,0.0,0.15,0.91,0.795,0.6,0.415
10,5.497200690209866,0.0124359130859375,0.0,0.155,0.925,0.795,0.615,0.44
11,5.4286035522818565,0.0131378173828125,0.0,0.17,0.895,0.78,0.535,0.41
12,5.366385102272034,0.013671875,0.0,0.16,0.925,0.805,0.6,0.42
13,5.304971106350422,0.0144500732421875,0.0,0.2,0.915,0.83,0.61,0.455
14,5.2439035177230835,0.0162811279296875,0.0,0.19,0.895,0.795,0.615,0.455
15,5.176012225449085,0.0174102783203125,0.0,0.175,0.92,0.79,0.66,0.455
16,5.112062692642212,0.01751708984375,0.0,0.165,0.93,0.8,0.635,0.46
17,5.056379497051239,0.018463134765625,0.0,0.16,0.92,0.795,0.595,0.415
18,4.989461340010166,0.0195159912109375,0.0,0.165,0.92,0.825,0.63,0.41
19,4.929828740656376,0.02117919921875,0.0,0.155,0.935,0.795,0.655,0.445
20,4.86218823492527,0.0224456787109375,0.0,0.155,0.885,0.82,0.655,0.47
21,4.812312684953213,0.023223876953125,0.0,0.175,0.935,0.805,0.645,0.465
22,4.744828499853611,0.0235137939453125,0.0,0.17,0.89,0.83,0.635,0.435
23,4.690692245960236,0.02484130859375,0.0,0.145,0.91,0.82,0.63,0.44
24,4.632529839873314,0.025482177734375,0.0,0.165,0.885,0.78,0.63,0.44
25,4.5751684457063675,0.0263214111328125,0.0,0.145,0.86,0.78,0.6,0.445
26,4.519129455089569,0.02752685546875,0.0,0.17,0.87,0.785,0.62,0.465
27,4.467037566006184,0.02886962890625,0.0,0.15,0.885,0.78,0.62,0.42
28,4.405397944152355,0.028594970703125,0.0,0.15,0.91,0.8,0.605,0.425
29,4.357895761728287,0.0298004150390625,0.0,0.135,0.895,0.81,0.635,0.45
30,4.307540364563465,0.029815673828125,0.0,0.15,0.875,0.75,0.625,0.39
31,4.252521798014641,0.0326690673828125,0.0,0.12,0.895,0.795,0.615,0.38
32,4.2137990072369576,0.0330047607421875,0.0,0.155,0.92,0.78,0.615,0.37
33,4.163917865604162,0.033416748046875,0.0,0.15,0.885,0.79,0.585,0.365
34,4.112535517662764,0.03436279296875,0.0,0.14,0.885,0.79,0.585,0.41
35,4.067750487476587,0.036834716796875,0.0,0.14,0.88,0.79,0.605,0.405
36,4.02569580078125,0.036712646484375,0.0,0.145,0.9,0.745,0.61,0.375
37,3.9813283793628216,0.0372772216796875,0.0,0.155,0.885,0.75,0.585,0.405
38,3.938273962587118,0.0381317138671875,0.0,0.135,0.9,0.785,0.655,0.385
39,3.8995830044150352,0.0378570556640625,0.0,0.145,0.86,0.77,0.56,0.37
40,3.8676835633814335,0.0396575927734375,0.0,0.16,0.86,0.76,0.59,0.385
