epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.875074982643127,0.0014495849609375,0.0,0.035,0.775,0.65,0.37,0.18
2,6.435515262186527,0.0033111572265625,0.0,0.065,0.855,0.695,0.455,0.225
3,6.315348856151104,0.0038604736328125,0.0,0.09,0.83,0.64,0.495,0.265
4,6.221446111798286,0.0049591064453125,0.0,0.1,0.825,0.75,0.515,0.345
5,6.151156537234783,0.0052490234375,0.0,0.14,0.875,0.765,0.54,0.335
6,6.085072234272957,0.0061798095703125,0.0,0.16,0.875,0.77,0.565,0.37
7,6.021855406463146,0.0063629150390625,0.0,0.15,0.86,0.75,0.57,0.37
8,5.966506257653236,0.00689697265625,0.0,0.15,0.915,0.785,0.595,0.405
9,5.912914179265499,0.0084075927734375,0.0,0.185,0.88,0.755,0.63,0.42
10,5.858299113810062,0.0083770751953125,0.0,0.17,0.895,0.815,0.615,0.4
11,5.802085772156715,0.0089569091796875,0.0,0.195,0.92,0.79,0.62,0.42
12,5.747392229735851,0.01007080078125,0.0,0.18,0.91,0.8,0.675,0.41
13,5.698880739510059,0.010528564453125,0.0,0.16,0.905,0.745,0.58,0.41
14,5.6375123634934425,0.010772705078125,0.0,0.18,0.9,0.78,0.665,0.415
15,5.5862593576312065,0.0113525390625,0.0,0.155,0.905,0.79,0.6,0.41
16,5.533497862517834,0.0124664306640625,0.0,0.18,0.875,0.755,0.625,0.4
17,5.474500350654125,0.01263427734375,0.0,0.175,0.935,0.785,0.575,0.425
18,5.420588277280331,0.013946533203125,0.0,0.18,0.905,0.775,0.65,0.45
19,5.364322118461132,0.014404296875,0.0,0.17,0.905,0.78,0.565,0.38
20,5.300515241920948,0.015411376953125,0.0,0.145,0.91,0.79,0.64,0.425
21,5.236985728144646,0.0154876708984375,0.0,0.155,0.92,0.805,0.57,0.405
22,5.1840885654091835,0.0167388916015625,0.0,0.16,0.885,0.755,0.655,0.42
23,5.122222431004047,0.018096923828125,0.0,0.14,0.93,0.795,0.585,0.415
24,5.069973982870579,0.0183563232421875,0.0,0.165,0.895,0.78,0.655,0.39
25,5.007781237363815,0.0197296142578125,0.0,0.16,0.89,0.805,0.62,0.4
26,4.948432743549347,0.0196685791015625,0.0,0.14,0.93,0.82,0.58,0.4
27,4.885834999382496,0.02154541015625,0.0,0.135,0.915,0.785,0.6,0.39
28,4.826756075024605,0.0226287841796875,0.0,0.15,0.91,0.855,0.625,0.43
29,4.769623897969723,0.0226898193359375,0.0,0.13,0.905,0.775,0.615,0.415
30,4.722649149596691,0.0233917236328125,0.0,0.135,0.905,0.805,0.63,0.4
31,4.665315583348274,0.0254974365234375,0.0,0.13,0.895,0.83,0.56,0.365
32,4.603070147335529,0.0255126953125,0.0,0.135,0.895,0.765,0.58,0.385
33,4.547840230166912,0.026458740234375,0.0,0.14,0.895,0.765,0.6,0.4
34,4.503179527819157,0.028167724609375,0.0,0.16,0.91,0.82,0.615,0.385
35,4.434500582516193,0.028778076171875,0.0,0.12,0.93,0.745,0.57,0.405
36,4.385130003094673,0.0316162109375,0.0,0.095,0.89,0.79,0.59,0.38
37,4.345683552324772,0.031463623046875,0.0,0.135,0.86,0.785,0.58,0.39
38,4.281380757689476,0.030670166015625,0.0,0.135,0.895,0.805,0.6,0.41
39,4.238800633698702,0.033050537109375,0.0,0.12,0.905,0.78,0.615,0.37
40,4.178201660513878,0.0328521728515625,0.0,0.12,0.875,0.765,0.595,0.4
