epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,7.382395602762699,0.000823974609375,0.0,0.005,0.605,0.29,0.145,0.055
2,6.907245643436909,0.000946044921875,0.0,0.02,0.7,0.425,0.2,0.1
3,6.849971659481525,0.001556396484375,0.0,0.03,0.755,0.485,0.28,0.115
4,6.798194579780102,0.0019378662109375,0.0,0.06,0.815,0.575,0.31,0.15
5,6.755546182394028,0.0025634765625,0.0,0.065,0.785,0.57,0.305,0.165
6,6.717482537031174,0.0023345947265625,0.0,0.065,0.805,0.575,0.36,0.16
7,6.684709161520004,0.0029144287109375,0.0,0.075,0.805,0.645,0.425,0.185
8,6.652262531220913,0.0028533935546875,0.0,0.07,0.765,0.605,0.45,0.18
9,6.622270740568638,0.003021240234375,0.0,0.085,0.825,0.645,0.405,0.205
10,6.591575264930725,0.00347900390625,0.0,0.085,0.845,0.665,0.385,0.21
11,6.559634417295456,0.0036163330078125,0.0,0.11,0.765,0.615,0.44,0.215
12,6.521791584789753,0.003662109375,0.0,0.1,0.85,0.62,0.47,0.225
13,6.483872964978218,0.004180908203125,0.0,0.1,0.83,0.7,0.475,0.26
14,6.440378479659557,0.004852294921875,0.0,0.095,0.805,0.68,0.405,0.225
15,6.38003596663475,0.004852294921875,0.0,0.09,0.84,0.66,0.46,0.205
16,6.323045119643211,0.006103515625,0.0,0.095,0.85,0.635,0.46,0.235
17,6.248804017901421,0.00634765625,0.0,0.08,0.84,0.7,0.445,0.22
18,6.165499709546566,0.0069427490234375,0.0,0.07,0.83,0.695,0.405,0.22
19,6.066482663154602,0.0075836181640625,0.0,0.07,0.83,0.68,0.42,0.19
20,5.959148347377777,0.008392333984375,0.0,0.07,0.835,0.585,0.415,0.205
21,5.835650451481342,0.0104522705078125,0.0,0.07,0.83,0.595,0.39,0.19
22,5.7031384110450745,0.0112457275390625,0.0,0.065,0.8,0.65,0.385,0.165
23,5.554034776985645,0.012969970703125,0.0,0.06,0.785,0.54,0.395,0.155
24,5.406642474234104,0.014617919921875,0.0,0.05,0.805,0.575,0.35,0.16
25,5.243251919746399,0.0171661376953125,0.0,0.035,0.76,0.605,0.375,0.125
26,5.080837160348892,0.019500732421875,0.0,0.045,0.775,0.56,0.36,0.155
27,4.91249393671751,0.021575927734375,0.0,0.03,0.765,0.54,0.345,0.15
28,4.751699194312096,0.0230712890625,0.0,0.025,0.8,0.585,0.3,0.115
29,4.60056184977293,0.026092529296875,0.0,0.025,0.8,0.56,0.3,0.145
30,4.453704230487347,0.02886962890625,0.0,0.045,0.755,0.57,0.31,0.15
31,4.293803978711367,0.0296478271484375,0.0,0.03,0.77,0.575,0.385,0.16
32,4.157681338489056,0.0328216552734375,0.0,0.025,0.775,0.56,0.27,0.135
33,4.022940363734961,0.0347137451171875,0.0,0.03,0.74,0.565,0.315,0.14
34,3.8969740085303783,0.0377960205078125,0.0,0.035,0.79,0.585,0.295,0.175
35,3.7681505158543587,0.038482666015625,0.0,0.03,0.75,0.525,0.285,0.135
36,3.653272718191147,0.0418243408203125,0.0,0.025,0.755,0.55,0.35,0.14
37,3.5406042337417603,0.0440826416015625,0.0,0.035,0.745,0.535,0.325,0.115
38,3.4352098368108273,0.0453338623046875,0.0,0.03,0.805,0.59,0.345,0.12
39,3.345761552453041,0.04742431640625,0.0,0.025,0.69,0.485,0.285,0.105
40,3.2477305084466934,0.0499420166015625,0.0,0.03,0.775,0.53,0.28,0.105
