epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,7.263074532151222,0.0008697509765625,0.0,0.01,0.69,0.525,0.285,0.085
2,6.646490931510925,0.00189208984375,0.0,0.045,0.775,0.58,0.38,0.16
3,6.457083202898502,0.0025787353515625,0.0,0.07,0.845,0.665,0.45,0.23
4,6.3257070779800415,0.0037078857421875,0.0,0.1,0.845,0.655,0.5,0.265
5,6.220691919326782,0.0043487548828125,0.0,0.115,0.86,0.725,0.48,0.27
6,6.121678218245506,0.0055389404296875,0.0,0.12,0.9,0.74,0.545,0.31
7,6.0275614112615585,0.006195068359375,0.0,0.1,0.88,0.77,0.52,0.34
8,5.940592534840107,0.0072479248046875,0.0,0.13,0.885,0.705,0.54,0.34
9,5.853996895253658,0.00750732421875,0.0,0.115,0.895,0.805,0.585,0.37
10,5.769923970103264,0.009307861328125,0.0,0.095,0.9,0.725,0.55,0.36
11,5.693188272416592,0.0098724365234375,0.0,0.13,0.895,0.73,0.565,0.37
12,5.614547245204449,0.0109100341796875,0.0,0.125,0.935,0.745,0.58,0.355
13,5.536102190613747,0.0117034912109375,0.0,0.15,0.91,0.77,0.6,0.375
14,5.456383191049099,0.0131072998046875,0.0,0.13,0.89,0.77,0.59,0.4
15,5.3801504373550415,0.0133819580078125,0.0,0.135,0.93,0.755,0.575,0.37
16,5.302180528640747,0.0153350830078125,0.0,0.16,0.9,0.75,0.605,0.405
17,5.225022532045841,0.0159912109375,0.0,0.145,0.89,0.815,0.6,0.405
18,5.1496341079473495,0.01617431640625,0.0,0.16,0.9,0.75,0.605,0.415
19,5.0823235139250755,0.0171661376953125,0.0,0.175,0.92,0.85,0.615,0.41
20,5.0046528950333595,0.0178070068359375,0.0,0.165,0.87,0.8,0.605,0.435
21,4.931556798517704,0.0196380615234375,0.0,0.175,0.885,0.775,0.6,0.395
22,4.864570245146751,0.021636962890625,0.0,0.17,0.915,0.805,0.625,0.42
23,4.797956392168999,0.0227813720703125,0.0,0.2,0.895,0.8,0.615,0.385
24,4.733436070382595,0.0228729248046875,0.0,0.175,0.89,0.805,0.62,0.395
25,4.664424650371075,0.025238037109375,0.0,0.18,0.915,0.76,0.605,0.395
26,4.59538122266531,0.02532958984375,0.0,0.19,0.94,0.78,0.64,0.4
27,4.529537744820118,0.0264434814453125,0.0,0.17,0.89,0.78,0.61,0.38
28,4.470080293715,0.029510498046875,0.0,0.175,0.96,0.81,0.65,0.425
29,4.414623223245144,0.029510498046875,0.0,0.16,0.93,0.79,0.655,0.405
30,4.346053682267666,0.030731201171875,0.0,0.185,0.885,0.785,0.6,0.415
31,4.299309924244881,0.031646728515625,0.0,0.16,0.895,0.82,0.7,0.425
32,4.249725297093391,0.0336761474609375,0.0,0.18,0.94,0.775,0.625,0.41
33,4.177772257477045,0.0353851318359375,0.0,0.17,0.925,0.8,0.615,0.41
34,4.1291355192661285,0.0354766845703125,0.0,0.155,0.92,0.825,0.595,0.435
35,4.079474426805973,0.0365753173828125,0.0,0.175,0.9,0.77,0.645,0.42
36,4.028052270412445,0.0369110107421875,0.0,0.195,0.95,0.805,0.65,0.425
37,3.9795097038149834,0.0380859375,0.0,0.155,0.91,0.83,0.665,0.43
38,3.933797135949135,0.0388031005859375,0.0,0.17,0.885,0.825,0.605,0.415
39,3.8906003311276436,0.0395050048828125,0.0,0.16,0.9,0.795,0.63,0.435
40,3.8377812318503857,0.0411834716796875,0.0,0.15,0.9,0.78,0.58,0.39
