epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,7.000031523406506,0.001251220703125,0.0,0.015,0.7,0.42,0.255,0.08
2,6.852687448263168,0.0015869140625,0.0,0.03,0.735,0.55,0.35,0.095
3,6.812428943812847,0.00189208984375,0.0,0.035,0.72,0.56,0.365,0.135
4,6.7801816165447235,0.0017852783203125,0.0,0.03,0.79,0.625,0.365,0.13
5,6.7533169612288475,0.0025177001953125,0.0,0.045,0.81,0.6,0.385,0.17
6,6.728621043264866,0.002227783203125,0.0,0.05,0.82,0.65,0.4,0.145
7,6.708230078220367,0.002838134765625,0.0,0.05,0.81,0.67,0.415,0.165
8,6.679900698363781,0.00274658203125,0.0,0.055,0.81,0.665,0.4,0.185
9,6.658245496451855,0.002960205078125,0.0,0.05,0.825,0.695,0.465,0.23
10,6.630666434764862,0.0036163330078125,0.0,0.06,0.845,0.67,0.43,0.215
11,6.604077152907848,0.003570556640625,0.0,0.07,0.895,0.705,0.435,0.215
12,6.574766643345356,0.003997802734375,0.0,0.085,0.855,0.715,0.465,0.25
13,6.5431879833340645,0.0041656494140625,0.0,0.07,0.865,0.66,0.485,0.25
14,6.507845021784306,0.004791259765625,0.0,0.075,0.865,0.675,0.475,0.245
15,6.472339384257793,0.004608154296875,0.0,0.085,0.855,0.7,0.495,0.25
16,6.434208415448666,0.005584716796875,0.0,0.08,0.87,0.74,0.49,0.25
17,6.387374401092529,0.00537109375,0.0,0.06,0.815,0.655,0.46,0.265
18,6.346440054476261,0.0063934326171875,0.0,0.07,0.87,0.645,0.475,0.215
19,6.290191888809204,0.0061187744140625,0.0,0.05,0.85,0.64,0.375,0.23
20,6.239623539149761,0.007171630859375,0.0,0.055,0.845,0.635,0.435,0.24
21,6.18526928126812,0.0076446533203125,0.0,0.065,0.855,0.665,0.465,0.245
22,6.123065814375877,0.0077667236328125,0.0,0.045,0.82,0.66,0.425,0.225
23,6.0672560557723045,0.0085296630859375,0.0,0.055,0.835,0.655,0.43,0.215
24,6.004998050630093,0.009033203125,0.0,0.05,0.855,0.625,0.37,0.205
25,5.939271993935108,0.009918212890625,0.0,0.07,0.775,0.64,0.355,0.16
26,5.879225365817547,0.01025390625,0.0,0.05,0.825,0.62,0.47,0.21
27,5.805883280932903,0.0117950439453125,0.0,0.05,0.83,0.645,0.37,0.2
28,5.74393605440855,0.0123138427734375,0.0,0.035,0.795,0.525,0.375,0.185
29,5.674572713673115,0.0128021240234375,0.0,0.055,0.81,0.635,0.42,0.185
30,5.599056117236614,0.013671875,0.0,0.04,0.805,0.555,0.41,0.135
31,5.537156715989113,0.0147705078125,0.0,0.035,0.81,0.605,0.345,0.185
32,5.474809654057026,0.0145263671875,0.0,0.035,0.8,0.615,0.4,0.175
33,5.4068721905350685,0.015289306640625,0.0,0.05,0.73,0.595,0.32,0.125
34,5.33973441272974,0.01727294921875,0.0,0.035,0.79,0.595,0.375,0.145
35,5.268903613090515,0.0181121826171875,0.0,0.025,0.745,0.6,0.365,0.13
36,5.221787802875042,0.0183563232421875,0.0,0.05,0.84,0.6,0.34,0.13
37,5.154911309480667,0.01947021484375,0.0,0.015,0.79,0.575,0.305,0.14
38,5.092267714440823,0.0212554931640625,0.0,0.04,0.795,0.615,0.315,0.12
39,5.037974886596203,0.0218048095703125,0.0,0.065,0.795,0.585,0.32,0.14
40,4.982715845108032,0.0230712890625,0.0,0.055,0.77,0.59,0.38,0.16
