epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,7.0000515058636665,0.0006256103515625,0.0,0.005,0.54,0.265,0.14,0.025
2,6.946564093232155,0.0008697509765625,0.0,0.005,0.455,0.27,0.11,0.025
3,6.943564131855965,0.0006256103515625,0.0,0.005,0.48,0.255,0.09,0.02
4,6.941905587911606,0.0005645751953125,0.0,0.005,0.53,0.245,0.09,0.02
5,6.939512744545937,0.00048828125,0.0,0.005,0.505,0.3,0.075,0.025
6,6.938538059592247,0.00079345703125,0.0,0.005,0.525,0.26,0.115,0.03
7,6.935927726328373,0.000579833984375,0.0,0.005,0.495,0.235,0.09,0.03
8,6.9345307648181915,0.000579833984375,0.0,0.005,0.485,0.225,0.09,0.02
9,6.931520834565163,0.00067138671875,0.0,0.0,0.495,0.25,0.085,0.02
10,6.92840813100338,0.000823974609375,0.0,0.0,0.495,0.22,0.11,0.02
11,6.923758395016193,0.000701904296875,0.0,0.0,0.52,0.29,0.07,0.03
12,6.919687502086163,0.0008087158203125,0.0,0.01,0.485,0.26,0.13,0.025
13,6.909224979579449,0.001068115234375,0.0,0.005,0.52,0.29,0.105,0.02
14,6.8988343477249146,0.0009002685546875,0.0,0.01,0.515,0.265,0.135,0.025
15,6.88243705779314,0.0011749267578125,0.0,0.005,0.525,0.26,0.115,0.025
16,6.859714761376381,0.0012054443359375,0.0,0.005,0.5,0.3,0.145,0.03
17,6.831800863146782,0.0015411376953125,0.0,0.005,0.555,0.27,0.1,0.04
18,6.792854055762291,0.0018310546875,0.0,0.005,0.58,0.29,0.11,0.025
19,6.747304864227772,0.001739501953125,0.0,0.01,0.535,0.275,0.115,0.03
20,6.695453606545925,0.0016937255859375,0.0,0.015,0.535,0.325,0.11,0.035
21,6.6285465732216835,0.0026092529296875,0.0,0.005,0.56,0.3,0.1,0.035
22,6.553807266056538,0.003143310546875,0.0,0.005,0.51,0.235,0.115,0.03
23,6.4798204973340034,0.0036468505859375,0.0,0.005,0.555,0.295,0.125,0.03
24,6.397768914699554,0.0045166015625,0.0,0.01,0.52,0.275,0.115,0.035
25,6.303925380110741,0.005157470703125,0.0,0.01,0.575,0.28,0.15,0.03
26,6.223097942769527,0.005950927734375,0.0,0.005,0.525,0.31,0.135,0.035
27,6.129586674273014,0.0067291259765625,0.0,0.005,0.525,0.285,0.125,0.03
28,6.038190968334675,0.0067901611328125,0.0,0.01,0.58,0.255,0.125,0.03
29,5.951662085950375,0.008453369140625,0.0,0.01,0.55,0.275,0.1,0.03
30,5.859819933772087,0.0096435546875,0.0,0.005,0.495,0.3,0.115,0.025
31,5.764659084379673,0.01055908203125,0.0,0.005,0.48,0.265,0.08,0.02
32,5.674529694020748,0.012451171875,0.0,0.01,0.565,0.29,0.11,0.03
33,5.597561210393906,0.0132904052734375,0.0,0.0,0.48,0.32,0.12,0.03
34,5.507155649363995,0.014007568359375,0.0,0.0,0.52,0.285,0.135,0.035
35,5.427727624773979,0.0158538818359375,0.0,0.005,0.51,0.275,0.125,0.035
36,5.348577789962292,0.016143798828125,0.0,0.0,0.51,0.325,0.12,0.025
37,5.269434951245785,0.0171051025390625,0.0,0.005,0.615,0.29,0.11,0.045
38,5.199367009103298,0.0185546875,0.0,0.0,0.505,0.265,0.11,0.035
39,5.127324759960175,0.02081298828125,0.0,0.005,0.51,0.29,0.095,0.025
40,5.06173063069582,0.0218048095703125,0.0,0.0,0.525,0.27,0.095,0.03
