epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,7.06606525182724,0.000518798828125,0.0,0.01,0.515,0.24,0.095,0.025
2,6.952536039054394,0.000732421875,0.0,0.005,0.525,0.28,0.125,0.03
3,6.946277499198914,0.0006103515625,0.0,0.005,0.5,0.22,0.09,0.03
4,6.942790299654007,0.000579833984375,0.0,0.005,0.505,0.25,0.105,0.03
5,6.939813993871212,0.0007476806640625,0.0,0.005,0.55,0.305,0.13,0.03
6,6.937263548374176,0.000701904296875,0.0,0.01,0.5,0.29,0.105,0.02
7,6.933529816567898,0.000640869140625,0.0,0.005,0.49,0.275,0.13,0.045
8,6.9311725199222565,0.0006561279296875,0.0,0.005,0.515,0.275,0.115,0.02
9,6.928289748728275,0.00079345703125,0.0,0.005,0.525,0.265,0.105,0.03
10,6.923385851085186,0.0009613037109375,0.0,0.01,0.52,0.265,0.14,0.025
11,6.918344601988792,0.0008392333984375,0.0,0.005,0.495,0.255,0.13,0.03
12,6.912808857858181,0.000762939453125,0.0,0.005,0.51,0.305,0.105,0.025
13,6.9031636863946915,0.00103759765625,0.0,0.005,0.475,0.265,0.11,0.02
14,6.89546462893486,0.0008392333984375,0.0,0.01,0.495,0.31,0.14,0.025
15,6.881832003593445,0.0010223388671875,0.0,0.005,0.52,0.295,0.13,0.015
16,6.861760035157204,0.0011749267578125,0.0,0.005,0.535,0.305,0.125,0.025
17,6.840990401804447,0.0013885498046875,0.0,0.005,0.59,0.31,0.14,0.035
18,6.809609793126583,0.0013275146484375,0.0,0.005,0.56,0.32,0.155,0.045
19,6.77585031837225,0.0014801025390625,0.0,0.01,0.52,0.325,0.14,0.03
20,6.734425686299801,0.0018463134765625,0.0,0.005,0.545,0.335,0.14,0.03
21,6.679849624633789,0.002166748046875,0.0,0.01,0.61,0.33,0.135,0.04
22,6.618978999555111,0.0027313232421875,0.0,0.005,0.57,0.315,0.17,0.045
23,6.551632195711136,0.00311279296875,0.0,0.005,0.585,0.33,0.145,0.035
24,6.489090733230114,0.0032501220703125,0.0,0.005,0.58,0.29,0.125,0.04
25,6.415456980466843,0.0038604736328125,0.0,0.005,0.595,0.325,0.17,0.03
26,6.336564287543297,0.0050811767578125,0.0,0.0,0.56,0.37,0.125,0.045
27,6.262838043272495,0.005340576171875,0.0,0.01,0.55,0.31,0.15,0.035
28,6.180360473692417,0.0063629150390625,0.0,0.0,0.565,0.285,0.115,0.035
29,6.106870718300343,0.0070648193359375,0.0,0.01,0.55,0.315,0.145,0.045
30,6.032220408320427,0.0071563720703125,0.0,0.015,0.54,0.33,0.14,0.035
31,5.960857585072517,0.008270263671875,0.0,0.005,0.5,0.295,0.14,0.025
32,5.878666818141937,0.0088348388671875,0.0,0.005,0.555,0.34,0.115,0.045
33,5.821537755429745,0.009521484375,0.0,0.005,0.6,0.3,0.125,0.04
34,5.740788720548153,0.0106353759765625,0.0,0.0,0.565,0.345,0.15,0.04
35,5.6801858097314835,0.01171875,0.0,0.01,0.55,0.325,0.15,0.035
36,5.61877977848053,0.0126190185546875,0.0,0.005,0.575,0.335,0.135,0.045
37,5.564270451664925,0.013214111328125,0.0,0.01,0.55,0.315,0.11,0.04
38,5.5056382566690445,0.0133819580078125,0.0,0.01,0.515,0.29,0.165,0.055
39,5.450950309634209,0.014373779296875,0.0,0.0,0.54,0.28,0.12,0.025
40,5.393704883754253,0.016265869140625,0.0,0.005,0.56,0.3,0.14,0.025
