epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,7.1940930262207985,0.0013885498046875,0.0,0.045,0.77,0.645,0.34,0.14
2,6.727705299854279,0.002227783203125,0.0,0.045,0.885,0.68,0.38,0.19
3,6.633225634694099,0.0028076171875,0.0,0.1,0.85,0.68,0.46,0.225
4,6.566596612334251,0.003570556640625,0.0,0.09,0.875,0.715,0.44,0.225
5,6.515789955854416,0.00372314453125,0.0,0.105,0.845,0.74,0.49,0.235
6,6.464674659073353,0.00396728515625,0.0,0.105,0.86,0.71,0.48,0.26
7,6.416161984205246,0.004486083984375,0.0,0.115,0.885,0.755,0.485,0.255
8,6.368814572691917,0.005096435546875,0.0,0.12,0.855,0.73,0.52,0.255
9,6.318295247852802,0.0053863525390625,0.0,0.11,0.91,0.725,0.525,0.24
10,6.261939726769924,0.00616455078125,0.0,0.135,0.915,0.72,0.46,0.27
11,6.201395280659199,0.0065765380859375,0.0,0.115,0.88,0.775,0.51,0.27
12,6.131580181419849,0.007659912109375,0.0,0.13,0.895,0.765,0.49,0.29
13,6.056880839169025,0.008056640625,0.0,0.115,0.885,0.725,0.575,0.285
14,5.970633529126644,0.0093994140625,0.0,0.115,0.87,0.735,0.525,0.3
15,5.871025025844574,0.011138916015625,0.0,0.11,0.87,0.695,0.51,0.295
16,5.762562371790409,0.0118560791015625,0.0,0.1,0.875,0.71,0.46,0.26
17,5.633141569793224,0.0125274658203125,0.0,0.085,0.88,0.69,0.495,0.265
18,5.493914254009724,0.0157012939453125,0.0,0.085,0.855,0.71,0.465,0.235
19,5.337203465402126,0.01788330078125,0.0,0.1,0.88,0.71,0.455,0.265
20,5.175336487591267,0.0199737548828125,0.0,0.07,0.89,0.72,0.445,0.245
21,5.005748867988586,0.021759033203125,0.0,0.09,0.84,0.695,0.465,0.265
22,4.8301039561629295,0.024871826171875,0.0,0.08,0.87,0.72,0.43,0.245
23,4.651842899620533,0.027252197265625,0.0,0.085,0.865,0.655,0.455,0.255
24,4.479317389428616,0.029541015625,0.0,0.075,0.845,0.695,0.42,0.225
25,4.305949550122023,0.033843994140625,0.0,0.08,0.875,0.72,0.415,0.25
26,4.145409073680639,0.0376434326171875,0.0,0.095,0.82,0.64,0.44,0.225
27,3.963141743093729,0.039459228515625,0.0,0.095,0.865,0.62,0.41,0.225
28,3.8052497021853924,0.0437469482421875,0.0,0.085,0.835,0.61,0.4,0.205
29,3.6564780808985233,0.0458831787109375,0.0,0.09,0.83,0.625,0.435,0.215
30,3.5209491588175297,0.04913330078125,0.0,0.065,0.84,0.635,0.38,0.2
31,3.3791444338858128,0.0521087646484375,0.0,0.09,0.82,0.64,0.405,0.225
32,3.248430658131838,0.054931640625,0.0,0.07,0.845,0.63,0.415,0.225
33,3.1328894160687923,0.05657958984375,0.0,0.07,0.865,0.615,0.395,0.21
34,3.0066632255911827,0.0596771240234375,0.0,0.085,0.815,0.615,0.445,0.22
35,2.8955178558826447,0.0650787353515625,0.0,0.075,0.86,0.605,0.38,0.18
36,2.800723236054182,0.064239501953125,0.0,0.075,0.835,0.61,0.39,0.2
37,2.7115913406014442,0.0693817138671875,0.0,0.08,0.825,0.58,0.37,0.19
38,2.593872372061014,0.0713348388671875,0.0,0.065,0.815,0.585,0.395,0.195
39,2.5099180787801743,0.0736541748046875,0.0,0.075,0.79,0.625,0.405,0.22
40,2.4268119633197784,0.078338623046875,0.0,0.08,0.82,0.625,0.365,0.21
