epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,7.0755093321204185,0.0006256103515625,0.0,0.005,0.52,0.255,0.13,0.025
2,6.955080598592758,0.000701904296875,0.0,0.005,0.525,0.24,0.11,0.025
3,6.947929561138153,0.0005645751953125,0.0,0.005,0.52,0.27,0.095,0.02
4,6.9434239119291306,0.00067138671875,0.0,0.005,0.505,0.225,0.105,0.02
5,6.938864529132843,0.0007171630859375,0.0,0.005,0.48,0.225,0.12,0.025
6,6.936321280896664,0.000640869140625,0.0,0.005,0.54,0.29,0.08,0.02
7,6.9336694702506065,0.00067138671875,0.0,0.005,0.52,0.25,0.11,0.025
8,6.931137219071388,0.0006866455078125,0.0,0.005,0.515,0.2,0.095,0.02
9,6.92768307775259,0.0008392333984375,0.0,0.005,0.5,0.25,0.12,0.025
10,6.924347274005413,0.0007476806640625,0.0,0.0,0.51,0.29,0.08,0.03
11,6.919753782451153,0.00091552734375,0.0,0.0,0.575,0.26,0.095,0.03
12,6.9135787934064865,0.0008392333984375,0.0,0.0,0.555,0.28,0.105,0.03
13,6.907818607985973,0.0009613037109375,0.0,0.005,0.54,0.265,0.12,0.04
14,6.898308143019676,0.0011138916015625,0.0,0.0,0.485,0.265,0.125,0.03
15,6.889431059360504,0.0010528564453125,0.0,0.005,0.535,0.285,0.105,0.035
16,6.875630512833595,0.001007080078125,0.0,0.0,0.545,0.325,0.12,0.03
17,6.859224557876587,0.001251220703125,0.0,0.0,0.545,0.265,0.135,0.025
18,6.836779668927193,0.0013275146484375,0.0,0.005,0.595,0.28,0.12,0.03
19,6.809780970215797,0.00128173828125,0.0,0.0,0.53,0.29,0.145,0.035
20,6.775956325232983,0.0014801025390625,0.0,0.005,0.575,0.315,0.125,0.035
21,6.735355198383331,0.001983642578125,0.0,0.005,0.525,0.32,0.135,0.045
22,6.68793411552906,0.0019378662109375,0.0,0.01,0.54,0.29,0.13,0.045
23,6.633393034338951,0.0028076171875,0.0,0.015,0.6,0.255,0.11,0.03
24,6.572484947741032,0.0025177001953125,0.0,0.015,0.56,0.29,0.11,0.035
25,6.512204669415951,0.0036773681640625,0.0,0.015,0.52,0.325,0.16,0.05
26,6.436667628586292,0.00421142578125,0.0,0.02,0.565,0.25,0.135,0.05
27,6.371405236423016,0.0043487548828125,0.0,0.005,0.55,0.28,0.11,0.045
28,6.297453843057156,0.0048370361328125,0.0,0.01,0.585,0.27,0.145,0.04
29,6.221600107848644,0.0057525634765625,0.0,0.01,0.54,0.32,0.135,0.04
30,6.151422634720802,0.0052947998046875,0.0,0.01,0.535,0.31,0.12,0.055
31,6.089586779475212,0.00689697265625,0.0,0.02,0.555,0.315,0.105,0.04
32,6.014272451400757,0.0076446533203125,0.0,0.01,0.575,0.315,0.14,0.05
33,5.94343925267458,0.00787353515625,0.0,0.01,0.57,0.26,0.125,0.04
34,5.883221790194511,0.0081634521484375,0.0,0.01,0.51,0.33,0.155,0.035
35,5.820058383047581,0.00958251953125,0.0,0.01,0.535,0.27,0.13,0.03
36,5.76882016658783,0.009613037109375,0.0,0.005,0.545,0.265,0.12,0.04
37,5.704607956111431,0.01031494140625,0.0,0.015,0.54,0.315,0.13,0.04
38,5.6496444046497345,0.0107574462890625,0.0,0.01,0.57,0.295,0.14,0.05
39,5.596683368086815,0.011505126953125,0.0,0.005,0.52,0.26,0.135,0.045
40,5.539214886724949,0.0127105712890625,0.0,0.005,0.56,0.345,0.105,0.025
