epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,7.057659834623337,0.0006561279296875,0.0,0.005,0.48,0.27,0.08,0.03
2,6.951357066631317,0.0005645751953125,0.0,0.0,0.505,0.3,0.085,0.03
3,6.9443018063902855,0.0006256103515625,0.0,0.0,0.525,0.295,0.15,0.03
4,6.939528182148933,0.0005950927734375,0.0,0.005,0.525,0.325,0.1,0.03
5,6.935174211859703,0.0007171630859375,0.0,0.005,0.55,0.29,0.135,0.025
6,6.9305097833275795,0.0009765625,0.0,0.005,0.52,0.29,0.135,0.03
7,6.9253905937075615,0.0007781982421875,0.0,0.005,0.59,0.27,0.105,0.04
8,6.918468974530697,0.0009613037109375,0.0,0.005,0.54,0.335,0.15,0.04
9,6.909466169774532,0.00128173828125,0.0,0.005,0.595,0.315,0.16,0.045
10,6.901864156126976,0.001129150390625,0.0,0.0,0.575,0.315,0.145,0.05
11,6.891383528709412,0.001617431640625,0.0,0.005,0.62,0.33,0.145,0.045
12,6.8790009543299675,0.001312255859375,0.0,0.005,0.635,0.365,0.175,0.045
13,6.8644706308841705,0.001220703125,0.0,0.005,0.615,0.335,0.165,0.065
14,6.84623809158802,0.001373291015625,0.0,0.01,0.64,0.37,0.19,0.07
15,6.8266053050756454,0.0015716552734375,0.0,0.01,0.605,0.39,0.19,0.06
16,6.801817983388901,0.0016632080078125,0.0,0.005,0.595,0.36,0.17,0.06
17,6.771122381091118,0.0019989013671875,0.0,0.01,0.595,0.37,0.145,0.065
18,6.737020432949066,0.0023193359375,0.0,0.01,0.6,0.38,0.155,0.055
19,6.693344064056873,0.0023040771484375,0.0,0.005,0.63,0.38,0.165,0.075
20,6.646683678030968,0.002532958984375,0.0,0.01,0.66,0.42,0.175,0.065
21,6.588808052241802,0.0028228759765625,0.0,0.005,0.62,0.37,0.19,0.075
22,6.52789269387722,0.003692626953125,0.0,0.01,0.64,0.385,0.165,0.06
23,6.468044176697731,0.0039215087890625,0.0,0.01,0.59,0.365,0.175,0.05
24,6.394804000854492,0.00469970703125,0.0,0.015,0.64,0.425,0.195,0.07
25,6.322593837976456,0.005126953125,0.0,0.01,0.635,0.375,0.19,0.065
26,6.252169460058212,0.0052947998046875,0.0,0.01,0.67,0.395,0.21,0.07
27,6.181495375931263,0.0063323974609375,0.0,0.01,0.685,0.435,0.225,0.06
28,6.107543893158436,0.0063934326171875,0.0,0.005,0.66,0.365,0.2,0.05
29,6.0332687720656395,0.0072174072265625,0.0,0.025,0.625,0.405,0.215,0.06
30,5.965544529259205,0.0082855224609375,0.0,0.015,0.62,0.39,0.2,0.075
31,5.900187112390995,0.0084381103515625,0.0,0.015,0.59,0.35,0.2,0.085
32,5.835025131702423,0.008880615234375,0.0,0.005,0.615,0.45,0.21,0.06
33,5.772738099098206,0.0097808837890625,0.0,0.015,0.605,0.35,0.205,0.075
34,5.7059171423316,0.0104522705078125,0.0,0.02,0.605,0.34,0.23,0.075
35,5.651981979608536,0.0111236572265625,0.0,0.02,0.64,0.455,0.2,0.06
36,5.593150436878204,0.0119781494140625,0.0,0.015,0.59,0.38,0.21,0.075
37,5.540609948337078,0.011993408203125,0.0,0.015,0.655,0.4,0.165,0.065
38,5.487447798252106,0.0125274658203125,0.0,0.015,0.635,0.37,0.19,0.07
39,5.439008466899395,0.0136871337890625,0.0,0.015,0.61,0.375,0.215,0.045
40,5.387339226901531,0.0139617919921875,0.0,0.02,0.655,0.385,0.195,0.09
