epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.782731108367443,0.0027313232421875,0.0,0.035,0.81,0.6,0.4,0.205
2,6.248433746397495,0.0043487548828125,0.0,0.045,0.86,0.68,0.49,0.275
3,6.105527579784393,0.00592041015625,0.0,0.08,0.875,0.685,0.49,0.34
4,6.005378291010857,0.0063934326171875,0.0,0.115,0.845,0.715,0.555,0.325
5,5.912423335015774,0.0074920654296875,0.0,0.125,0.84,0.74,0.595,0.335
6,5.831951588392258,0.0084381103515625,0.0,0.145,0.895,0.715,0.58,0.355
7,5.758882462978363,0.0088348388671875,0.0,0.155,0.895,0.73,0.615,0.365
8,5.688829213380814,0.0098419189453125,0.0,0.13,0.895,0.8,0.6,0.385
9,5.617643885314465,0.011016845703125,0.0,0.155,0.905,0.74,0.575,0.4
10,5.556254044175148,0.0123443603515625,0.0,0.145,0.87,0.785,0.565,0.395
11,5.49203572422266,0.01348876953125,0.0,0.145,0.885,0.77,0.635,0.39
12,5.420776419341564,0.0140380859375,0.0,0.145,0.91,0.765,0.575,0.375
13,5.364257909357548,0.0147857666015625,0.0,0.155,0.91,0.77,0.62,0.39
14,5.29921218752861,0.016021728515625,0.0,0.175,0.835,0.8,0.615,0.405
15,5.233462803065777,0.015625,0.0,0.16,0.89,0.75,0.595,0.405
16,5.171388432383537,0.017425537109375,0.0,0.13,0.885,0.805,0.61,0.395
17,5.109790101647377,0.0175933837890625,0.0,0.145,0.9,0.78,0.6,0.41
18,5.049766130745411,0.01934814453125,0.0,0.155,0.88,0.76,0.55,0.405
19,4.992464676499367,0.020721435546875,0.0,0.15,0.9,0.785,0.64,0.405
20,4.929996654391289,0.020782470703125,0.0,0.145,0.875,0.73,0.595,0.41
21,4.87375632673502,0.022735595703125,0.0,0.165,0.87,0.81,0.685,0.44
22,4.815953761339188,0.023406982421875,0.0,0.16,0.92,0.8,0.61,0.425
23,4.75774584710598,0.024200439453125,0.0,0.175,0.885,0.765,0.61,0.42
24,4.695888459682465,0.023773193359375,0.0,0.135,0.865,0.76,0.63,0.435
25,4.654062516987324,0.0255279541015625,0.0,0.145,0.92,0.8,0.6,0.405
26,4.598113112151623,0.0257415771484375,0.0,0.175,0.93,0.75,0.62,0.41
27,4.548332616686821,0.027099609375,0.0,0.155,0.865,0.795,0.63,0.435
28,4.4892992824316025,0.02886962890625,0.0,0.155,0.89,0.795,0.615,0.43
29,4.446651689708233,0.0289154052734375,0.0,0.155,0.905,0.76,0.625,0.445
30,4.40779422223568,0.02984619140625,0.0,0.16,0.905,0.785,0.64,0.415
31,4.350338600575924,0.029510498046875,0.0,0.155,0.875,0.78,0.615,0.4
32,4.307671450078487,0.032196044921875,0.0,0.125,0.885,0.77,0.59,0.38
33,4.258670121431351,0.0320587158203125,0.0,0.15,0.91,0.8,0.575,0.43
34,4.214012712240219,0.0322723388671875,0.0,0.15,0.885,0.78,0.62,0.405
35,4.1714041121304035,0.034698486328125,0.0,0.14,0.88,0.785,0.62,0.405
36,4.130779813975096,0.0343475341796875,0.0,0.16,0.865,0.78,0.605,0.42
37,4.0975105576217175,0.035614013671875,0.0,0.145,0.91,0.785,0.605,0.415
38,4.05258571356535,0.0360870361328125,0.0,0.15,0.905,0.78,0.57,0.42
39,4.026686605066061,0.036285400390625,0.0,0.145,0.89,0.765,0.615,0.425
40,3.970074862241745,0.0372314453125,0.0,0.13,0.89,0.745,0.57,0.41
