epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.907308377325535,0.0015411376953125,0.0,0.03,0.72,0.525,0.285,0.11
2,6.512405216693878,0.0024871826171875,0.0,0.045,0.77,0.555,0.345,0.155
3,6.411281704902649,0.0027313232421875,0.0,0.04,0.775,0.655,0.43,0.205
4,6.333263047039509,0.0037841796875,0.0,0.06,0.825,0.625,0.395,0.225
5,6.266491562128067,0.003936767578125,0.0,0.065,0.815,0.69,0.45,0.265
6,6.208535939455032,0.0043487548828125,0.0,0.06,0.85,0.645,0.475,0.27
7,6.146326877176762,0.0048370361328125,0.0,0.075,0.875,0.645,0.525,0.285
8,6.095777831971645,0.0054168701171875,0.0,0.085,0.855,0.725,0.475,0.31
9,6.041598439216614,0.00653076171875,0.0,0.085,0.9,0.75,0.52,0.325
10,5.987593397498131,0.0069427490234375,0.0,0.115,0.87,0.755,0.545,0.315
11,5.938776075839996,0.0070037841796875,0.0,0.115,0.885,0.705,0.53,0.345
12,5.884793803095818,0.0076904296875,0.0,0.105,0.87,0.745,0.52,0.31
13,5.8312178030610085,0.0080108642578125,0.0,0.135,0.855,0.72,0.53,0.35
14,5.782777428627014,0.0089569091796875,0.0,0.125,0.895,0.74,0.535,0.34
15,5.722825936973095,0.0090484619140625,0.0,0.13,0.855,0.7,0.515,0.345
16,5.672129407525063,0.0101318359375,0.0,0.105,0.895,0.755,0.5,0.33
17,5.615804113447666,0.0106658935546875,0.0,0.135,0.865,0.725,0.59,0.35
18,5.557609006762505,0.010833740234375,0.0,0.12,0.88,0.745,0.53,0.35
19,5.505908504128456,0.0119781494140625,0.0,0.13,0.87,0.75,0.52,0.345
20,5.446024864912033,0.01251220703125,0.0,0.12,0.835,0.725,0.495,0.335
21,5.392012305557728,0.013671875,0.0,0.12,0.825,0.745,0.56,0.355
22,5.337527386844158,0.0137939453125,0.0,0.13,0.85,0.71,0.55,0.34
23,5.28100198507309,0.014678955078125,0.0,0.13,0.865,0.72,0.54,0.325
24,5.221952527761459,0.01580810546875,0.0,0.12,0.89,0.705,0.52,0.325
25,5.170026525855064,0.015716552734375,0.0,0.12,0.84,0.715,0.53,0.33
26,5.1085271164774895,0.0168914794921875,0.0,0.11,0.855,0.71,0.555,0.335
27,5.053838729858398,0.017578125,0.0,0.115,0.82,0.73,0.575,0.35
28,5.005510203540325,0.018157958984375,0.0,0.135,0.87,0.72,0.495,0.355
29,4.9557685405015945,0.01873779296875,0.0,0.125,0.865,0.725,0.565,0.37
30,4.893571138381958,0.0197906494140625,0.0,0.12,0.855,0.705,0.49,0.32
31,4.846210412681103,0.019805908203125,0.0,0.125,0.82,0.715,0.495,0.315
32,4.794268548488617,0.0208282470703125,0.0,0.11,0.86,0.68,0.53,0.31
33,4.751131236553192,0.0229339599609375,0.0,0.13,0.815,0.68,0.5,0.32
34,4.69297981262207,0.0233917236328125,0.0,0.125,0.895,0.665,0.5,0.305
35,4.653848633170128,0.0235137939453125,0.0,0.14,0.875,0.71,0.545,0.335
36,4.603684298694134,0.025482177734375,0.0,0.12,0.83,0.715,0.53,0.335
37,4.553591974079609,0.02581787109375,0.0,0.12,0.845,0.675,0.515,0.3
38,4.505094200372696,0.0269012451171875,0.0,0.115,0.845,0.695,0.53,0.3
39,4.45810816437006,0.02703857421875,0.0,0.1,0.855,0.665,0.48,0.315
40,4.4254534766077995,0.0275115966796875,0.0,0.11,0.83,0.7,0.5,0.32
