epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,7.108456373214722,0.000579833984375,0.0,0.005,0.47,0.255,0.09,0.02
2,6.967896863818169,0.000518798828125,0.0,0.005,0.54,0.315,0.105,0.025
3,6.959076747298241,0.0006103515625,0.0,0.005,0.51,0.25,0.09,0.025
4,6.953390583395958,0.00042724609375,0.0,0.005,0.515,0.235,0.11,0.025
5,6.950671568512917,0.00054931640625,0.0,0.0,0.495,0.26,0.075,0.025
6,6.947604015469551,0.0007476806640625,0.0,0.005,0.47,0.235,0.12,0.02
7,6.946424052119255,0.0005950927734375,0.0,0.015,0.46,0.24,0.085,0.02
8,6.944634728133678,0.00067138671875,0.0,0.01,0.52,0.23,0.09,0.02
9,6.943823590874672,0.000762939453125,0.0,0.005,0.49,0.23,0.09,0.025
10,6.942805469036102,0.000640869140625,0.0,0.005,0.48,0.24,0.11,0.03
11,6.941933266818523,0.000518798828125,0.0,0.005,0.505,0.255,0.1,0.03
12,6.939961440861225,0.0006103515625,0.0,0.005,0.49,0.235,0.095,0.035
13,6.939759075641632,0.0005340576171875,0.0,0.005,0.505,0.25,0.105,0.03
14,6.938232444226742,0.0004730224609375,0.0,0.005,0.47,0.26,0.07,0.025
15,6.937304154038429,0.0006866455078125,0.0,0.005,0.525,0.19,0.1,0.035
16,6.936894424259663,0.000762939453125,0.0,0.005,0.475,0.235,0.1,0.03
17,6.934685721993446,0.00067138671875,0.0,0.005,0.435,0.245,0.085,0.025
18,6.933360606431961,0.000732421875,0.0,0.005,0.5,0.28,0.125,0.03
19,6.931738279759884,0.000762939453125,0.0,0.005,0.45,0.235,0.08,0.03
20,6.92921356856823,0.0005645751953125,0.0,0.005,0.44,0.26,0.09,0.03
21,6.92852633446455,0.0008697509765625,0.0,0.01,0.485,0.225,0.12,0.02
22,6.923681944608688,0.0008697509765625,0.0,0.005,0.475,0.28,0.1,0.02
23,6.9201050996780396,0.00067138671875,0.0,0.005,0.54,0.23,0.09,0.015
24,6.914221242070198,0.0009002685546875,0.0,0.005,0.5,0.245,0.12,0.025
25,6.90787460654974,0.0008697509765625,0.0,0.005,0.49,0.255,0.09,0.025
26,6.896932885050774,0.000946044921875,0.0,0.01,0.485,0.26,0.105,0.03
27,6.884173087775707,0.001068115234375,0.0,0.005,0.525,0.275,0.085,0.03
28,6.866145379841328,0.001312255859375,0.0,0.0,0.44,0.265,0.105,0.03
29,6.837381541728973,0.001129150390625,0.0,0.01,0.52,0.26,0.135,0.03
30,6.80500140786171,0.001220703125,0.0,0.0,0.535,0.275,0.135,0.035
31,6.756663724780083,0.0019378662109375,0.0,0.01,0.47,0.28,0.105,0.03
32,6.706211298704147,0.0020751953125,0.0,0.005,0.475,0.285,0.135,0.025
33,6.641631931066513,0.002593994140625,0.0,0.005,0.52,0.28,0.095,0.01
34,6.572294868528843,0.002685546875,0.0,0.0,0.495,0.27,0.105,0.02
35,6.491466976702213,0.003387451171875,0.0,0.005,0.49,0.28,0.12,0.03
36,6.411925710737705,0.004302978515625,0.0,0.005,0.52,0.285,0.105,0.025
37,6.327148526906967,0.0047760009765625,0.0,0.005,0.485,0.245,0.085,0.025
38,6.2378703355789185,0.0056915283203125,0.0,0.005,0.555,0.265,0.12,0.025
39,6.146272912621498,0.0069122314453125,0.0,0.01,0.535,0.315,0.1,0.02
40,6.052472695708275,0.0077667236328125,0.0,0.0,0.515,0.28,0.105,0.025
