epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,7.069553531706333,0.0005950927734375,0.0,0.01,0.61,0.31,0.13,0.03
2,6.911735229194164,0.001129150390625,0.0,0.02,0.63,0.415,0.185,0.055
3,6.875037871301174,0.0012969970703125,0.0,0.005,0.765,0.445,0.245,0.075
4,6.849872663617134,0.001251220703125,0.0,0.005,0.71,0.485,0.28,0.08
5,6.823506280779839,0.0016937255859375,0.0,0.02,0.755,0.525,0.26,0.095
6,6.80011348426342,0.001922607421875,0.0,0.015,0.73,0.49,0.305,0.1
7,6.777707993984222,0.0018768310546875,0.0,0.015,0.78,0.475,0.3,0.115
8,6.759786516427994,0.0021209716796875,0.0,0.03,0.755,0.52,0.365,0.115
9,6.740171752870083,0.0023040771484375,0.0,0.025,0.8,0.54,0.315,0.11
10,6.718320295214653,0.002777099609375,0.0,0.035,0.79,0.57,0.375,0.125
11,6.697251535952091,0.0028839111328125,0.0,0.02,0.77,0.6,0.38,0.13
12,6.672549813985825,0.0027618408203125,0.0,0.03,0.735,0.54,0.345,0.13
13,6.645914860069752,0.00347900390625,0.0,0.03,0.795,0.575,0.37,0.13
14,6.615649491548538,0.003631591796875,0.0,0.025,0.785,0.595,0.345,0.14
15,6.584474742412567,0.0037841796875,0.0,0.02,0.715,0.545,0.375,0.145
16,6.548208273947239,0.003753662109375,0.0,0.02,0.785,0.505,0.325,0.145
17,6.509644389152527,0.0041656494140625,0.0,0.03,0.82,0.515,0.33,0.135
18,6.464994244277477,0.00445556640625,0.0,0.04,0.765,0.605,0.32,0.12
19,6.415894262492657,0.0051116943359375,0.0,0.025,0.76,0.51,0.3,0.11
20,6.364820845425129,0.005096435546875,0.0,0.03,0.78,0.57,0.34,0.105
21,6.312658801674843,0.0054931640625,0.0,0.025,0.775,0.555,0.305,0.115
22,6.254208296537399,0.005767822265625,0.0,0.025,0.79,0.54,0.345,0.11
23,6.197836294770241,0.006561279296875,0.0,0.015,0.78,0.545,0.3,0.125
24,6.135332740843296,0.0076904296875,0.0,0.01,0.76,0.51,0.345,0.115
25,6.0676193833351135,0.0079345703125,0.0,0.02,0.7,0.505,0.32,0.105
26,6.005988776683807,0.0086517333984375,0.0,0.025,0.75,0.53,0.305,0.12
27,5.937968157231808,0.009735107421875,0.0,0.015,0.725,0.49,0.29,0.07
28,5.876065619289875,0.010589599609375,0.0,0.01,0.73,0.48,0.27,0.11
29,5.817052602767944,0.010894775390625,0.0,0.02,0.745,0.455,0.255,0.085
30,5.753708988428116,0.0115203857421875,0.0,0.015,0.7,0.52,0.27,0.095
31,5.692107230424881,0.012054443359375,0.0,0.04,0.7,0.51,0.265,0.095
32,5.641604274511337,0.0123748779296875,0.0,0.025,0.69,0.44,0.235,0.08
33,5.584639564156532,0.0128326416015625,0.0,0.01,0.69,0.465,0.205,0.085
34,5.520834110677242,0.01409912109375,0.0,0.035,0.75,0.505,0.23,0.085
35,5.475580230355263,0.014068603515625,0.0,0.015,0.73,0.515,0.27,0.09
36,5.423530533909798,0.0151519775390625,0.0,0.015,0.735,0.525,0.265,0.09
37,5.367550276219845,0.0167083740234375,0.0,0.015,0.73,0.465,0.255,0.105
38,5.327466771006584,0.0167999267578125,0.0,0.005,0.715,0.455,0.22,0.095
39,5.276363238692284,0.0167236328125,0.0,0.015,0.7,0.51,0.26,0.1
40,5.229042507708073,0.0181884765625,0.0,0.01,0.7,0.485,0.285,0.13
