epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,7.2546770721673965,0.000762939453125,0.0,0.005,0.64,0.385,0.18,0.05
2,6.88257273286581,0.001312255859375,0.0,0.03,0.74,0.54,0.3,0.12
3,6.794537015259266,0.00213623046875,0.0,0.025,0.73,0.5,0.325,0.14
4,6.730368606746197,0.0020904541015625,0.0,0.04,0.8,0.57,0.365,0.17
5,6.67973018437624,0.002716064453125,0.0,0.05,0.88,0.605,0.44,0.17
6,6.636054620146751,0.002960205078125,0.0,0.055,0.815,0.665,0.45,0.185
7,6.596341855823994,0.00311279296875,0.0,0.07,0.815,0.69,0.44,0.215
8,6.552924633026123,0.0038299560546875,0.0,0.085,0.815,0.62,0.45,0.235
9,6.5135839730501175,0.0041656494140625,0.0,0.1,0.81,0.715,0.48,0.23
10,6.464275166392326,0.00439453125,0.0,0.085,0.84,0.705,0.495,0.235
11,6.411191485822201,0.0048980712890625,0.0,0.1,0.84,0.655,0.47,0.25
12,6.358704142272472,0.0058135986328125,0.0,0.105,0.855,0.66,0.495,0.265
13,6.295203424990177,0.0057220458984375,0.0,0.095,0.84,0.695,0.505,0.275
14,6.2152284905314445,0.0067901611328125,0.0,0.08,0.82,0.685,0.425,0.2
15,6.1294931918382645,0.00750732421875,0.0,0.105,0.83,0.66,0.455,0.285
16,6.029138021171093,0.00897216796875,0.0,0.075,0.84,0.665,0.505,0.29
17,5.909868039190769,0.0102691650390625,0.0,0.08,0.84,0.71,0.485,0.27
18,5.7746981009840965,0.0118865966796875,0.0,0.09,0.845,0.7,0.465,0.29
19,5.641186833381653,0.0136871337890625,0.0,0.075,0.875,0.66,0.515,0.315
20,5.46658094227314,0.01513671875,0.0,0.07,0.85,0.73,0.485,0.275
21,5.296636112034321,0.0168304443359375,0.0,0.07,0.855,0.695,0.535,0.295
22,5.110699601471424,0.0202178955078125,0.0,0.055,0.87,0.65,0.48,0.265
23,4.914586141705513,0.0235748291015625,0.0,0.085,0.835,0.66,0.505,0.24
24,4.729783155024052,0.0262298583984375,0.0,0.09,0.815,0.66,0.445,0.26
25,4.529559291899204,0.0285797119140625,0.0,0.07,0.815,0.635,0.475,0.255
26,4.3415143340826035,0.033416748046875,0.0,0.085,0.805,0.66,0.4,0.265
27,4.156663812696934,0.0358428955078125,0.0,0.065,0.81,0.635,0.45,0.235
28,3.9684827513992786,0.0413055419921875,0.0,0.08,0.8,0.675,0.46,0.25
29,3.794567257165909,0.0430908203125,0.0,0.075,0.83,0.69,0.45,0.24
30,3.6418582312762737,0.046234130859375,0.0,0.085,0.81,0.68,0.475,0.215
31,3.471984338015318,0.0491180419921875,0.0,0.075,0.845,0.595,0.39,0.19
32,3.335077937692404,0.0522918701171875,0.0,0.075,0.82,0.64,0.405,0.23
33,3.1910073831677437,0.0573883056640625,0.0,0.075,0.8,0.63,0.425,0.205
34,3.0536967292428017,0.059417724609375,0.0,0.07,0.825,0.665,0.46,0.245
35,2.922313116490841,0.0629119873046875,0.0,0.07,0.835,0.615,0.425,0.225
36,2.7971857972443104,0.067535400390625,0.0,0.065,0.87,0.665,0.435,0.23
37,2.689565323293209,0.0716400146484375,0.0,0.075,0.79,0.62,0.405,0.19
38,2.576766725629568,0.0752716064453125,0.0,0.06,0.83,0.64,0.42,0.255
39,2.4749835729599,0.0769195556640625,0.0,0.07,0.835,0.635,0.455,0.22
40,2.389943487942219,0.0803070068359375,0.0,0.055,0.8,0.655,0.45,0.26
