epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.657946839928627,0.0034942626953125,0.0,0.09,0.835,0.67,0.455,0.255
2,6.119667626917362,0.005218505859375,0.0,0.11,0.895,0.71,0.52,0.32
3,5.952862471342087,0.0070953369140625,0.0,0.12,0.895,0.775,0.59,0.345
4,5.825993359088898,0.0079193115234375,0.0,0.14,0.89,0.75,0.615,0.375
5,5.7095746621489525,0.010040283203125,0.0,0.15,0.92,0.815,0.61,0.405
6,5.616190195083618,0.0108795166015625,0.0,0.175,0.91,0.815,0.635,0.425
7,5.529611803591251,0.012451171875,0.0,0.18,0.93,0.865,0.65,0.445
8,5.453000865876675,0.0131988525390625,0.0,0.185,0.925,0.85,0.67,0.45
9,5.380290888249874,0.0144195556640625,0.0,0.2,0.94,0.835,0.67,0.45
10,5.313796453177929,0.0160980224609375,0.0,0.205,0.925,0.855,0.67,0.47
11,5.234956979751587,0.015838623046875,0.0,0.205,0.96,0.855,0.675,0.49
12,5.173490844666958,0.017486572265625,0.0,0.21,0.915,0.84,0.685,0.51
13,5.109614551067352,0.01910400390625,0.0,0.225,0.935,0.845,0.68,0.505
14,5.040745563805103,0.0191650390625,0.0,0.195,0.945,0.81,0.665,0.49
15,4.976059012115002,0.0203704833984375,0.0,0.23,0.92,0.85,0.675,0.51
16,4.912057802081108,0.021575927734375,0.0,0.23,0.925,0.84,0.7,0.49
17,4.853552848100662,0.022613525390625,0.0,0.24,0.935,0.83,0.705,0.515
18,4.793907105922699,0.024017333984375,0.0,0.195,0.955,0.885,0.69,0.485
19,4.72755791246891,0.0253753662109375,0.0,0.23,0.92,0.84,0.74,0.485
20,4.66677512973547,0.0255279541015625,0.0,0.225,0.955,0.85,0.71,0.495
21,4.618181481957436,0.027374267578125,0.0,0.225,0.93,0.84,0.65,0.495
22,4.554390907287598,0.0276947021484375,0.0,0.22,0.905,0.82,0.715,0.545
23,4.5022590309381485,0.0279083251953125,0.0,0.19,0.935,0.85,0.695,0.5
24,4.440286211669445,0.029754638671875,0.0,0.2,0.925,0.84,0.7,0.51
25,4.391078755259514,0.030487060546875,0.0,0.205,0.895,0.815,0.675,0.51
26,4.334457114338875,0.03106689453125,0.0,0.21,0.96,0.86,0.695,0.515
27,4.281771272420883,0.03271484375,0.0,0.23,0.935,0.87,0.69,0.515
28,4.232499189674854,0.032989501953125,0.0,0.205,0.945,0.86,0.69,0.51
29,4.176512163132429,0.0345001220703125,0.0,0.21,0.96,0.835,0.72,0.5
30,4.139629602432251,0.0348358154296875,0.0,0.21,0.95,0.855,0.71,0.52
31,4.0860254392027855,0.0363616943359375,0.0,0.225,0.94,0.81,0.665,0.515
32,4.046637862920761,0.036834716796875,0.0,0.225,0.935,0.845,0.73,0.51
33,4.002374913543463,0.0374755859375,0.0,0.225,0.93,0.85,0.72,0.49
34,3.9522149562835693,0.0384063720703125,0.0,0.23,0.945,0.85,0.69,0.51
35,3.9167221300303936,0.0380859375,0.0,0.205,0.945,0.885,0.67,0.525
36,3.872804045677185,0.0402069091796875,0.0,0.22,0.95,0.85,0.7,0.485
37,3.83419257029891,0.039459228515625,0.0,0.195,0.915,0.83,0.715,0.495
38,3.788233745843172,0.0414886474609375,0.0,0.205,0.95,0.855,0.67,0.51
39,3.7567400000989437,0.0427093505859375,0.0,0.22,0.96,0.8,0.73,0.51
40,3.7210443317890167,0.042694091796875,0.0,0.21,0.935,0.845,0.71,0.51
