epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,5.508350205708699,0.019010192555938037,0.0,0.115,0.89,0.74,0.515,0.295
2,5.4830207250204435,0.019717822181583477,0.0,0.09,0.845,0.73,0.535,0.31
3,5.463698580835445,0.019749757960413082,0.0,0.1,0.89,0.675,0.52,0.285
4,5.446887480002057,0.019904394363166954,0.0,0.085,0.885,0.74,0.53,0.3
5,5.433486750532141,0.020084243222891568,0.0,0.085,0.86,0.695,0.53,0.29
6,5.425114497875798,0.02047419589070568,0.0,0.095,0.885,0.725,0.5,0.295
7,5.409953283155642,0.020395196858864026,0.0,0.08,0.87,0.72,0.485,0.31
8,5.396956241889993,0.020564960735800344,0.0,0.09,0.845,0.685,0.525,0.325
9,5.384683733757925,0.021154932228915662,0.0,0.085,0.845,0.72,0.51,0.305
10,5.373984674988844,0.02124065458261618,0.0,0.08,0.86,0.685,0.49,0.29
11,5.3634121709354154,0.021359993545611015,0.0,0.09,0.875,0.715,0.535,0.28
12,5.352771289582507,0.021440673407917384,0.0,0.1,0.91,0.71,0.545,0.355
13,5.343248347612338,0.021835668567125644,0.0,0.1,0.87,0.73,0.56,0.32
14,5.332431196550904,0.022230663726333907,0.0,0.105,0.84,0.765,0.535,0.31
15,5.324927439993302,0.022787018610154905,0.0,0.1,0.88,0.725,0.515,0.29
16,5.31141029413719,0.0226290205464716,0.0,0.09,0.89,0.7,0.53,0.305
17,5.304629211786898,0.022348321858864026,0.0,0.095,0.885,0.735,0.565,0.315
18,5.293482649141663,0.02253657487091222,0.0,0.08,0.87,0.675,0.525,0.31
19,5.28331552971661,0.02260380808950086,0.0,0.075,0.85,0.735,0.515,0.295
20,5.275964040148894,0.022909719234079175,0.0,0.09,0.88,0.65,0.48,0.28
21,5.26687935830804,0.02277189113597246,0.0,0.085,0.83,0.655,0.47,0.275
22,5.259865806763431,0.022997122418244406,0.0,0.095,0.84,0.66,0.495,0.29
23,5.250918612422713,0.023151758820998278,0.0,0.085,0.85,0.655,0.465,0.28
24,5.241743329880364,0.023540030658347675,0.0,0.06,0.805,0.68,0.49,0.3
25,5.233444155596209,0.023886281734079175,0.0,0.08,0.855,0.745,0.5,0.29
26,5.224363251520312,0.023721560348537004,0.0,0.07,0.85,0.67,0.42,0.265
27,5.217019387243536,0.02401402484939759,0.0,0.06,0.86,0.73,0.495,0.26
28,5.207816909389528,0.023869473429432013,0.0,0.07,0.865,0.685,0.49,0.28
29,5.199771988617574,0.024350190942340793,0.0,0.085,0.81,0.67,0.54,0.29
30,5.193606629429094,0.024407339178141137,0.0,0.065,0.825,0.685,0.51,0.265
31,5.186165186706385,0.02450146568416523,0.0,0.07,0.83,0.67,0.51,0.31
32,5.1776872616831895,0.024530039802065404,0.0,0.09,0.835,0.66,0.52,0.31
33,5.1699211938040595,0.02453676312392427,0.0,0.065,0.85,0.66,0.515,0.285
34,5.164024860231068,0.024849397590361446,0.0,0.06,0.82,0.65,0.48,0.275
35,5.1550383707332115,0.02498218319707401,0.0,0.085,0.905,0.67,0.51,0.29
36,5.149865055248372,0.025114968803786573,0.0,0.085,0.845,0.685,0.45,0.29
37,5.141623623399849,0.025395667491394148,0.0,0.07,0.825,0.705,0.52,0.295
38,5.133700691689312,0.025429284100688468,0.0,0.08,0.85,0.715,0.5,0.3
39,5.125007878892803,0.02537045503442341,0.0,0.065,0.855,0.645,0.535,0.28
40,5.119495192411229,0.025162032056798622,0.0,0.055,0.82,0.695,0.455,0.29
