epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.410097698336419,0.0033330868115318416,0.0,0.045,0.825,0.635,0.41,0.205
2,6.4061031620596856,0.003462510757314974,0.0,0.035,0.805,0.645,0.435,0.195
3,6.404591002275529,0.0035465522805507746,0.0,0.035,0.8,0.605,0.455,0.19
4,6.402514768754759,0.003440659961273666,0.0,0.025,0.83,0.635,0.37,0.19
5,6.402262811611523,0.00340536252151463,0.0,0.025,0.83,0.58,0.42,0.185
6,6.401643950024078,0.003418809165232358,0.0,0.025,0.825,0.59,0.38,0.19
7,6.400760999439916,0.0033028318631669537,0.0,0.025,0.77,0.555,0.405,0.195
8,6.40070884445243,0.0034910848752151462,0.0,0.025,0.805,0.67,0.395,0.185
9,6.399066662419068,0.0033751075731497417,0.0,0.02,0.795,0.64,0.365,0.17
10,6.397941902049027,0.0035247014845094663,0.0,0.02,0.81,0.655,0.415,0.185
11,6.398776953889253,0.003418809165232358,0.0,0.025,0.795,0.63,0.395,0.185
12,6.3985440907502955,0.00335493760757315,0.0,0.02,0.815,0.645,0.425,0.18
13,6.397295265723013,0.00337174591222031,0.0,0.025,0.76,0.585,0.365,0.17
14,6.3979799480733694,0.0033582992685025816,0.0,0.025,0.82,0.6,0.425,0.17
15,6.397487523018185,0.00339695836919105,0.0,0.02,0.785,0.605,0.365,0.175
16,6.396408140967101,0.003365022590361446,0.0,0.025,0.81,0.635,0.38,0.165
17,6.396045831722975,0.00349780819707401,0.0,0.025,0.78,0.59,0.43,0.17
18,6.395402518484145,0.003408724182444062,0.0,0.025,0.795,0.635,0.41,0.175
19,6.395524286772421,0.0033448526247848538,0.0,0.025,0.8,0.635,0.365,0.175
20,6.396149567195347,0.003395277538726334,0.0,0.02,0.78,0.58,0.375,0.175
21,6.394805158887591,0.0035011698580034423,0.0,0.025,0.795,0.58,0.38,0.17
22,6.394248803183052,0.0035213398235800345,0.0,0.02,0.77,0.645,0.38,0.175
23,6.395504677357239,0.0033330868115318416,0.0,0.025,0.83,0.585,0.38,0.18
24,6.39459327001785,0.003427213317555938,0.0,0.025,0.835,0.615,0.425,0.17
25,6.394783218633287,0.0034759574010327023,0.0,0.025,0.76,0.64,0.385,0.175
26,6.39406154077763,0.0034524257745266783,0.0,0.025,0.81,0.555,0.36,0.17
27,6.393150110458138,0.003437298300344234,0.0,0.025,0.82,0.645,0.365,0.17
28,6.393052196338542,0.0035078931798623062,0.0,0.025,0.83,0.61,0.35,0.17
29,6.391987794853119,0.0034961273666092945,0.0,0.025,0.76,0.595,0.41,0.165
30,6.394119580313179,0.0034524257745266783,0.0,0.025,0.825,0.59,0.34,0.165
31,6.391902768468282,0.0035616797547332185,0.0,0.02,0.775,0.565,0.395,0.18
32,6.391626772494817,0.0034927657056798623,0.0,0.02,0.84,0.58,0.41,0.17
33,6.391521403793623,0.0035129356712564545,0.0,0.02,0.835,0.63,0.4,0.17
34,6.3923936858645,0.0035045315189328745,0.0,0.02,0.785,0.57,0.405,0.17
35,6.392585557422211,0.0034608299268502583,0.0,0.02,0.825,0.585,0.38,0.17
36,6.391648510852492,0.003465872418244406,0.0,0.02,0.81,0.605,0.375,0.165
37,6.390520474996912,0.0035146165017211706,0.0,0.02,0.765,0.605,0.365,0.165
38,6.390590388680489,0.00344738328313253,0.0,0.025,0.825,0.59,0.36,0.17
39,6.391102488808295,0.0035179781626506024,0.0,0.025,0.75,0.555,0.37,0.165
40,6.391384299568793,0.0035011698580034423,0.0,0.025,0.8,0.595,0.365,0.17
