epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.380937497505017,0.0035986580249569708,0.0,0.01,0.695,0.485,0.25,0.07
2,6.376859289028148,0.0035616797547332185,0.0,0.01,0.7,0.41,0.205,0.055
3,6.374071139271616,0.0034759574010327023,0.0,0.01,0.65,0.465,0.2,0.065
4,6.372850799724691,0.003575126398450947,0.0,0.01,0.665,0.435,0.215,0.07
5,6.37162805301187,0.0034776382314974184,0.0,0.01,0.645,0.445,0.235,0.065
6,6.371174523424158,0.003642359617039587,0.0,0.01,0.66,0.455,0.245,0.065
7,6.370390979845634,0.0035801688898450946,0.0,0.01,0.675,0.465,0.26,0.055
8,6.369178490466382,0.0035263823149741824,0.0,0.01,0.695,0.425,0.215,0.055
9,6.3700625055217905,0.003645721277969019,0.0,0.01,0.69,0.485,0.22,0.055
10,6.367664542337703,0.0035297439759036145,0.0,0.01,0.74,0.47,0.19,0.055
11,6.36868407024574,0.0035902538726333907,0.0,0.01,0.74,0.48,0.185,0.06
12,6.368018153612462,0.0035969771944922547,0.0,0.01,0.72,0.475,0.205,0.06
13,6.367724423564445,0.0035482331110154907,0.0,0.01,0.64,0.45,0.22,0.055
14,6.366854299161192,0.003657487091222031,0.0,0.01,0.67,0.385,0.21,0.06
15,6.366749163543911,0.0036070621772805508,0.0,0.01,0.71,0.47,0.22,0.055
16,6.3666423938770915,0.0036070621772805508,0.0,0.01,0.75,0.41,0.19,0.055
17,6.366626883127603,0.003677657056798623,0.0,0.01,0.74,0.425,0.195,0.055
18,6.366173026894128,0.0035768072289156625,0.0,0.01,0.735,0.495,0.175,0.06
19,6.365794059536748,0.003692784530981067,0.0,0.01,0.69,0.46,0.19,0.055
20,6.36537044922374,0.0036037005163511186,0.0,0.01,0.705,0.445,0.21,0.055
21,6.364690930831043,0.0035196589931153184,0.0,0.01,0.695,0.495,0.225,0.055
22,6.366735428007457,0.003674295395869191,0.0,0.01,0.69,0.435,0.24,0.055
23,6.364673153258437,0.003659167921686747,0.0,0.01,0.65,0.435,0.21,0.06
24,6.3640071594776675,0.0037314436316695353,0.0,0.01,0.67,0.48,0.2,0.065
25,6.365255556090153,0.003677657056798623,0.0,0.01,0.69,0.43,0.195,0.06
26,6.363676845104067,0.0036070621772805508,0.0,0.01,0.63,0.405,0.225,0.055
27,6.364029913063509,0.0036053813468158347,0.0,0.01,0.71,0.45,0.205,0.06
28,6.363623568195074,0.003677657056798623,0.0,0.01,0.71,0.41,0.2,0.05
29,6.364109892032643,0.003684380378657487,0.0,0.01,0.645,0.425,0.235,0.055
30,6.363392091248819,0.0036810187177280553,0.0,0.01,0.73,0.42,0.225,0.055
31,6.364926268434771,0.003625551312392427,0.0,0.01,0.735,0.41,0.23,0.06
32,6.363512731049845,0.003677657056798623,0.0,0.01,0.71,0.45,0.175,0.06
33,6.362783929361944,0.003637317125645439,0.0,0.01,0.725,0.48,0.195,0.06
34,6.3634537805173155,0.003701188683304647,0.0,0.01,0.685,0.4,0.23,0.055
35,6.362720017589103,0.003637317125645439,0.0,0.01,0.7,0.445,0.195,0.055
36,6.362105342484177,0.003649082938898451,0.0,0.01,0.68,0.42,0.215,0.06
37,6.362194482307631,0.0035734455679862307,0.0,0.01,0.665,0.435,0.21,0.06
38,6.363005057874933,0.003734805292598967,0.0,0.01,0.71,0.375,0.185,0.05
39,6.362495762140534,0.003640678786574871,0.0,0.01,0.69,0.425,0.175,0.05
40,6.363070815442557,0.0035801688898450946,0.0,0.01,0.675,0.37,0.24,0.065
