epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,4.998015647500805,0.02304586650172117,0.0,0.21,0.945,0.835,0.705,0.525
2,4.970801309135818,0.023279501936316695,0.0,0.21,0.945,0.86,0.685,0.5
3,4.95533662244498,0.02362743384251291,0.0,0.23,0.935,0.845,0.695,0.505
4,4.945440912821207,0.023729964500860585,0.0,0.2,0.945,0.82,0.73,0.5
5,4.935569962618068,0.023945110800344234,0.0,0.2,0.93,0.815,0.655,0.48
6,4.926412907401789,0.023830814328743545,0.0,0.175,0.95,0.83,0.705,0.445
7,4.921078547348048,0.024210682013769365,0.0,0.185,0.95,0.835,0.655,0.465
8,4.915038230291947,0.0241098321858864,0.0,0.195,0.93,0.855,0.68,0.465
9,4.907745069152517,0.024531720632530122,0.0,0.18,0.935,0.835,0.67,0.45
10,4.904233488486679,0.02450314651462995,0.0,0.17,0.95,0.835,0.7,0.465
11,4.899086434336414,0.024567018072289157,0.0,0.155,0.945,0.84,0.63,0.425
12,4.895285452910011,0.024331701807228916,0.0,0.155,0.915,0.8,0.595,0.43
13,4.892065893557314,0.02427959606282272,0.0,0.155,0.94,0.825,0.7,0.42
14,4.886909670345549,0.02485612091222031,0.0,0.155,0.915,0.855,0.645,0.435
15,4.880050893905036,0.024765356067125644,0.0,0.175,0.925,0.805,0.685,0.435
16,4.878506320684173,0.02460399634251291,0.0,0.15,0.89,0.795,0.59,0.41
17,4.872931069227997,0.02485107842082616,0.0,0.16,0.915,0.815,0.665,0.41
18,4.869656876319452,0.024896460843373495,0.0,0.135,0.91,0.825,0.65,0.39
19,4.868545523198664,0.025039331432874356,0.0,0.145,0.95,0.81,0.565,0.385
20,4.862014227192496,0.025081352194492253,0.0,0.165,0.92,0.805,0.645,0.41
21,4.861065445996808,0.02516371288726334,0.0,0.135,0.905,0.77,0.66,0.41
22,4.855442675789129,0.025205733648881238,0.0,0.14,0.93,0.765,0.565,0.375
23,4.851950939263822,0.025488113166953527,0.0,0.135,0.915,0.765,0.555,0.385
24,4.853053714240069,0.025241031088640276,0.0,0.135,0.865,0.75,0.615,0.36
25,4.848572040794228,0.025172117039586918,0.0,0.14,0.895,0.78,0.58,0.375
26,4.844042656548873,0.025262881884681582,0.0,0.14,0.89,0.78,0.64,0.375
27,4.839165973170899,0.02533683842512909,0.0,0.155,0.905,0.78,0.64,0.365
28,4.840612067618181,0.025027565619621342,0.0,0.17,0.92,0.795,0.565,0.38
29,4.834907051618251,0.025508283132530122,0.0,0.13,0.92,0.79,0.6,0.39
30,4.835363394627268,0.02534356174698795,0.0,0.145,0.885,0.8,0.59,0.34
31,4.83230313581772,0.02549987898020654,0.0,0.155,0.94,0.76,0.58,0.37
32,4.829526346439749,0.025562069707401033,0.0,0.135,0.895,0.81,0.55,0.35
33,4.825896396078875,0.025570473859724614,0.0,0.15,0.92,0.77,0.545,0.355
34,4.824122505220817,0.025785620159208263,0.0,0.15,0.91,0.765,0.59,0.35
35,4.820432299385793,0.02579906680292599,0.0,0.15,0.91,0.785,0.58,0.345
36,4.816942320838442,0.025624260434595526,0.0,0.16,0.905,0.8,0.585,0.38
37,4.814624307898359,0.025777216006884682,0.0,0.14,0.865,0.79,0.64,0.355
38,4.813557748745312,0.025904959122203097,0.0,0.135,0.875,0.785,0.53,0.31
39,4.813541102942829,0.025733514414802067,0.0,0.14,0.935,0.76,0.545,0.345
40,4.811832827668182,0.02577385434595525,0.0,0.15,0.855,0.76,0.575,0.365
