epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.468915857374668,0.0039520263671875,0.0,0.12,0.925,0.795,0.59,0.38
2,5.81335137039423,0.0088348388671875,0.0,0.215,0.915,0.84,0.675,0.48
3,5.563585013151169,0.0123748779296875,0.0,0.25,0.935,0.83,0.675,0.51
4,5.3879657462239265,0.0152740478515625,0.0,0.24,0.95,0.84,0.705,0.545
5,5.242470845580101,0.0175933837890625,0.0,0.29,0.955,0.885,0.75,0.61
6,5.123434670269489,0.0197906494140625,0.0,0.27,0.955,0.84,0.76,0.6
7,5.010940328240395,0.0209197998046875,0.0,0.315,0.96,0.905,0.77,0.61
8,4.905518561601639,0.0242156982421875,0.0,0.28,0.92,0.895,0.78,0.61
9,4.804858446121216,0.0252532958984375,0.0,0.31,0.955,0.885,0.81,0.645
10,4.707908667623997,0.027923583984375,0.0,0.295,0.945,0.9,0.75,0.63
11,4.616736747324467,0.0299530029296875,0.0,0.305,0.965,0.905,0.77,0.66
12,4.53335066139698,0.0310211181640625,0.0,0.3,0.935,0.92,0.795,0.67
13,4.440824627876282,0.032989501953125,0.0,0.325,0.95,0.91,0.79,0.665
14,4.354943633079529,0.0347442626953125,0.0,0.34,0.935,0.86,0.79,0.68
15,4.268831826746464,0.035369873046875,0.0,0.345,0.965,0.895,0.77,0.685
16,4.185380131006241,0.0385894775390625,0.0,0.34,0.97,0.92,0.79,0.7
17,4.108837071806192,0.039947509765625,0.0,0.315,0.93,0.88,0.76,0.655
18,4.024965617805719,0.0411376953125,0.0,0.305,0.96,0.89,0.79,0.655
19,3.944030847400427,0.0426483154296875,0.0,0.325,0.95,0.9,0.765,0.66
20,3.860422607511282,0.045867919921875,0.0,0.355,0.955,0.895,0.8,0.69
21,3.785341165959835,0.04541015625,0.0,0.31,0.965,0.875,0.78,0.675
22,3.708029381930828,0.0487823486328125,0.0,0.335,0.94,0.905,0.795,0.665
23,3.6311444602906704,0.050201416015625,0.0,0.33,0.975,0.905,0.77,0.665
24,3.5618492625653744,0.0532379150390625,0.0,0.34,0.99,0.925,0.795,0.7
25,3.4920158721506596,0.054779052734375,0.0,0.31,0.965,0.9,0.79,0.65
26,3.409896280616522,0.055877685546875,0.0,0.3,0.94,0.9,0.74,0.66
27,3.3413470834493637,0.0569000244140625,0.0,0.3,0.955,0.88,0.775,0.62
28,3.2707664258778095,0.059814453125,0.0,0.31,0.965,0.9,0.785,0.655
29,3.2053587399423122,0.0602569580078125,0.0,0.315,0.965,0.88,0.82,0.67
30,3.150519508868456,0.064178466796875,0.0,0.33,0.965,0.9,0.8,0.66
31,3.079059459269047,0.0648345947265625,0.0,0.295,0.965,0.88,0.785,0.655
32,3.024191789329052,0.06658935546875,0.0,0.285,0.96,0.895,0.75,0.635
33,2.9581927806138992,0.068756103515625,0.0,0.295,0.97,0.91,0.79,0.635
34,2.9014781825244427,0.0699920654296875,0.0,0.27,0.94,0.925,0.765,0.605
35,2.8329015485942364,0.0714569091796875,0.0,0.33,0.96,0.9,0.78,0.665
36,2.7833769954741,0.07257080078125,0.0,0.28,0.96,0.88,0.78,0.645
37,2.7250203415751457,0.0739593505859375,0.0,0.285,0.95,0.865,0.74,0.625
38,2.6760689355432987,0.076141357421875,0.0,0.295,0.935,0.885,0.785,0.63
39,2.636741280555725,0.07647705078125,0.0,0.29,0.945,0.885,0.71,0.63
40,2.5870752967894077,0.0786895751953125,0.0,0.28,0.97,0.915,0.745,0.625
