epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.945203714072704,0.0023345947265625,0.0,0.09,0.87,0.745,0.505,0.27
2,6.097810447216034,0.00567626953125,0.0,0.165,0.935,0.78,0.63,0.375
3,5.935307160019875,0.0076446533203125,0.0,0.18,0.93,0.82,0.59,0.435
4,5.817430652678013,0.0084381103515625,0.0,0.165,0.915,0.845,0.64,0.45
5,5.712916314601898,0.01031494140625,0.0,0.17,0.94,0.845,0.655,0.465
6,5.617771133780479,0.011444091796875,0.0,0.215,0.935,0.835,0.695,0.505
7,5.528695501387119,0.01300048828125,0.0,0.205,0.93,0.86,0.685,0.52
8,5.435894571244717,0.0141754150390625,0.0,0.24,0.92,0.85,0.665,0.505
9,5.346496880054474,0.0152435302734375,0.0,0.24,0.955,0.845,0.705,0.515
10,5.255241863429546,0.0165557861328125,0.0,0.21,0.95,0.835,0.715,0.505
11,5.160882547497749,0.0181427001953125,0.0,0.2,0.94,0.85,0.71,0.495
12,5.061080887913704,0.01995849609375,0.0,0.215,0.945,0.845,0.7,0.49
13,4.959845080971718,0.0215606689453125,0.0,0.195,0.945,0.83,0.66,0.46
14,4.859917558729649,0.0226898193359375,0.0,0.18,0.94,0.835,0.685,0.475
15,4.755724631249905,0.0247039794921875,0.0,0.175,0.925,0.885,0.69,0.455
16,4.6526758670806885,0.0268096923828125,0.0,0.18,0.925,0.785,0.715,0.47
17,4.540634527802467,0.0276947021484375,0.0,0.17,0.935,0.82,0.69,0.445
18,4.433558650314808,0.0301513671875,0.0,0.205,0.95,0.87,0.665,0.45
19,4.320849470794201,0.0321502685546875,0.0,0.2,0.955,0.87,0.695,0.475
20,4.209913767874241,0.0346221923828125,0.0,0.2,0.945,0.83,0.67,0.455
21,4.107132408767939,0.0374298095703125,0.0,0.165,0.915,0.82,0.665,0.44
22,4.004114843904972,0.0390625,0.0,0.185,0.945,0.845,0.68,0.46
23,3.9014851190149784,0.0409088134765625,0.0,0.185,0.905,0.77,0.71,0.445
24,3.7959940508008003,0.0433349609375,0.0,0.18,0.935,0.83,0.665,0.475
25,3.6949230059981346,0.0455474853515625,0.0,0.17,0.935,0.825,0.655,0.445
26,3.58963805437088,0.0479278564453125,0.0,0.165,0.9,0.785,0.605,0.435
27,3.496608704328537,0.049652099609375,0.0,0.165,0.925,0.815,0.655,0.455
28,3.398903213441372,0.0519866943359375,0.0,0.17,0.915,0.795,0.675,0.45
29,3.3166722431778908,0.0548553466796875,0.0,0.195,0.925,0.805,0.645,0.44
30,3.2247930988669395,0.056549072265625,0.0,0.18,0.915,0.825,0.66,0.45
31,3.1334213949739933,0.05908203125,0.0,0.175,0.905,0.83,0.64,0.46
32,3.0545340664684772,0.0625457763671875,0.0,0.17,0.93,0.825,0.65,0.45
33,2.972563736140728,0.0628509521484375,0.0,0.18,0.92,0.81,0.68,0.465
34,2.8901544623076916,0.0653533935546875,0.0,0.17,0.895,0.825,0.625,0.48
35,2.813141219317913,0.06781005859375,0.0,0.18,0.925,0.845,0.65,0.415
36,2.74727676063776,0.0701904296875,0.0,0.15,0.91,0.805,0.63,0.455
37,2.670981101691723,0.0722808837890625,0.0,0.155,0.94,0.78,0.58,0.42
38,2.5970229730010033,0.075439453125,0.0,0.16,0.91,0.755,0.655,0.48
39,2.5360108837485313,0.0767974853515625,0.0,0.18,0.89,0.82,0.59,0.425
40,2.468857269734144,0.0787811279296875,0.0,0.18,0.915,0.745,0.655,0.435
