epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,1.6856025480301522,0.010061467150342604,0.0,0.105,0.92,0.845,0.61,0.4
2,1.6644236231289067,0.00999428993685342,0.0,0.065,0.86,0.73,0.535,0.25
3,1.6550535489102454,0.009972457342469434,0.0,0.1,0.865,0.76,0.475,0.29
4,1.6458033488135688,0.010444377267230956,0.0,0.07,0.865,0.66,0.41,0.21
5,1.6404559711911546,0.01055018137847642,0.0,0.065,0.84,0.66,0.415,0.215
6,1.6353434547419576,0.010622396882977295,0.0,0.09,0.82,0.645,0.45,0.185
7,1.6310460224885799,0.010340252586322719,0.0,0.06,0.8,0.58,0.44,0.195
8,1.6258965618601093,0.010457812709928791,0.0,0.055,0.86,0.67,0.41,0.2
9,1.6228430320094482,0.01046285100094048,0.0,0.07,0.76,0.56,0.36,0.21
10,1.6200207156150328,0.01059216713690716,0.0,0.06,0.805,0.58,0.375,0.18
11,1.6171686718112501,0.010526669353755206,0.0,0.06,0.795,0.615,0.42,0.19
12,1.6131433783960683,0.010714765551524922,0.0,0.05,0.79,0.615,0.42,0.165
13,1.6124521576379651,0.010761789600967351,0.0,0.045,0.78,0.53,0.36,0.18
14,1.6094057850342485,0.010948206368399839,0.0,0.05,0.785,0.58,0.39,0.17
15,1.6078163868250521,0.010773545613327959,0.0,0.05,0.795,0.595,0.385,0.185
16,1.6054904321437078,0.010948206368399839,0.0,0.05,0.805,0.555,0.345,0.145
17,1.6042865715839842,0.010812172511084241,0.0,0.045,0.795,0.59,0.425,0.18
18,1.6001025978970813,0.0107701867526535,0.0,0.045,0.765,0.59,0.39,0.18
19,1.6002296415320907,0.010870952572887277,0.0,0.055,0.8,0.57,0.395,0.16
20,1.5985099287358533,0.010938129786376462,0.0,0.045,0.83,0.595,0.41,0.19
21,1.5973435098519813,0.010830646244793766,0.0,0.055,0.815,0.555,0.33,0.17
22,1.5960388527415572,0.01089614402794572,0.0,0.055,0.76,0.595,0.395,0.165
23,1.5937008730237336,0.010946526938062608,0.0,0.06,0.805,0.56,0.32,0.135
24,1.5929828188599686,0.010850799408840522,0.0,0.06,0.79,0.56,0.33,0.15
25,1.5898073964824957,0.011148058578530162,0.0,0.045,0.76,0.51,0.375,0.155
26,1.588871356285533,0.01090118231895741,0.0,0.04,0.775,0.535,0.3,0.14
27,1.5884768847238468,0.010775225043665189,0.0,0.045,0.81,0.56,0.295,0.12
28,1.5861878739398894,0.01116317345156523,0.0,0.055,0.76,0.575,0.315,0.15
29,1.5843812956887517,0.010864234851538358,0.0,0.075,0.745,0.56,0.38,0.17
30,1.583075059578173,0.010933091495364772,0.0,0.06,0.75,0.595,0.345,0.155
31,1.5840255916414923,0.011206838640333198,0.0,0.045,0.76,0.5,0.305,0.135
32,1.5818438833493083,0.011178288324600296,0.0,0.045,0.76,0.52,0.38,0.15
33,1.5811516398033691,0.011571275023512025,0.0,0.055,0.785,0.545,0.305,0.135
34,1.5791491060988583,0.011337834206637108,0.0,0.055,0.78,0.575,0.355,0.145
35,1.5777981098774827,0.011134623135832326,0.0,0.055,0.785,0.54,0.34,0.14
36,1.5763089458660207,0.011131264275157867,0.0,0.055,0.825,0.57,0.335,0.145
37,1.5758129257837419,0.010891105736934033,0.0,0.04,0.74,0.535,0.295,0.155
38,1.575123712195835,0.011089278516727126,0.0,0.025,0.735,0.545,0.285,0.12
39,1.575062942828412,0.011038895606610238,0.0,0.05,0.775,0.55,0.3,0.15
40,1.5729835080905066,0.010958282950423217,0.0,0.06,0.79,0.545,0.32,0.125
