epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.740212827048901,0.0013127285929432015,0.0,0.01,0.71,0.41,0.205,0.08
2,6.7383801645748385,0.0013076861015490534,0.0,0.015,0.685,0.435,0.25,0.075
3,6.736925714397595,0.0013698768287435457,0.0,0.01,0.685,0.445,0.195,0.075
4,6.736292594476329,0.0013345793889845096,0.0,0.005,0.665,0.45,0.24,0.09
5,6.735709727938943,0.0013749193201376935,0.0,0.015,0.65,0.48,0.24,0.095
6,6.734609200088579,0.001248857035283993,0.0,0.015,0.635,0.44,0.245,0.08
7,6.733720628406833,0.0013110477624784854,0.0,0.01,0.64,0.405,0.215,0.085
8,6.733157173491591,0.0013278560671256454,0.0,0.005,0.69,0.425,0.26,0.085
9,6.732701110347413,0.0014001317771084338,0.0,0.005,0.66,0.425,0.235,0.065
10,6.731505367718958,0.0013446643717728054,0.0,0.005,0.645,0.445,0.215,0.075
11,6.730648454413356,0.0013446643717728054,0.0,0.01,0.655,0.42,0.23,0.065
12,6.729933374309704,0.0013799618115318416,0.0,0.01,0.685,0.455,0.185,0.08
13,6.729860726814467,0.0013934084552495697,0.0,0.01,0.67,0.385,0.19,0.075
14,6.7292342046452065,0.0014085359294320138,0.0,0.005,0.675,0.4,0.23,0.075
15,6.729283089892179,0.0013631535068846816,0.0,0.005,0.63,0.445,0.245,0.075
16,6.727944864053119,0.0014203017426850258,0.0,0.01,0.68,0.395,0.19,0.08
17,6.728263561984143,0.0014539183519793459,0.0,0.005,0.69,0.43,0.235,0.075
18,6.726819419204266,0.00145223752151463,0.0,0.005,0.665,0.44,0.22,0.065
19,6.7265521253037575,0.0013917276247848538,0.0,0.005,0.67,0.395,0.295,0.085
20,6.725883373089789,0.0014169400817555938,0.0,0.005,0.7,0.465,0.195,0.075
21,6.725757975586515,0.0013160902538726334,0.0,0.005,0.675,0.43,0.22,0.06
22,6.725142105516181,0.0013513876936316696,0.0,0.01,0.66,0.41,0.2,0.08
23,6.724405871406069,0.001455599182444062,0.0,0.005,0.66,0.42,0.235,0.085
24,6.723742318440633,0.0014068550989672977,0.0,0.005,0.725,0.395,0.22,0.07
25,6.723311801785651,0.0014539183519793459,0.0,0.005,0.66,0.415,0.245,0.065
26,6.723077035401651,0.0014287058950086058,0.0,0.005,0.605,0.405,0.17,0.06
27,6.722409657890333,0.00141862091222031,0.0,0.005,0.66,0.395,0.19,0.065
28,6.722558527928417,0.0013799618115318416,0.0,0.01,0.65,0.43,0.22,0.06
29,6.721814792455781,0.0015430023666092943,0.0,0.01,0.655,0.42,0.165,0.075
30,6.721362852598837,0.0014018126075731497,0.0,0.01,0.665,0.395,0.205,0.075
31,6.721171900245285,0.00144383336919105,0.0,0.01,0.695,0.395,0.225,0.065
32,6.720014091202806,0.0013917276247848538,0.0,0.01,0.685,0.435,0.205,0.055
33,6.719960028866687,0.0014068550989672977,0.0,0.005,0.675,0.46,0.24,0.065
34,6.7192378257515095,0.001474088317555938,0.0,0.005,0.64,0.435,0.195,0.06
35,6.719268592827907,0.0014320675559380378,0.0,0.005,0.645,0.4,0.205,0.065
36,6.719306406589055,0.0014505566910499139,0.0,0.005,0.67,0.405,0.2,0.075
37,6.71809274440378,0.001438790877796902,0.0,0.005,0.665,0.38,0.21,0.065
38,6.718235868595143,0.0013883659638554216,0.0,0.005,0.635,0.39,0.21,0.065
39,6.7175014343196064,0.0014203017426850258,0.0,0.005,0.68,0.41,0.185,0.055
40,6.716430724795632,0.0014925774526678142,0.0,0.005,0.69,0.445,0.21,0.065
