epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.464493213955588,0.003116259681583477,0.0,0.045,0.81,0.635,0.355,0.175
2,6.4613406358610534,0.003159961273666093,0.0,0.04,0.82,0.51,0.365,0.155
3,6.45858482895948,0.003227194492254733,0.0,0.04,0.795,0.56,0.365,0.15
4,6.458464952426195,0.0030876855636833046,0.0,0.04,0.835,0.595,0.36,0.16
5,6.457183143563197,0.0032473644578313253,0.0,0.04,0.825,0.59,0.39,0.155
6,6.45611480755568,0.0031128980206540447,0.0,0.035,0.77,0.61,0.355,0.145
7,6.456162479781448,0.003185173730636833,0.0,0.04,0.815,0.545,0.375,0.145
8,6.45661355870521,0.003161642104130809,0.0,0.04,0.77,0.61,0.37,0.135
9,6.455767224454633,0.003158280443201377,0.0,0.04,0.805,0.62,0.355,0.135
10,6.4550577408270255,0.003201982035283993,0.0,0.03,0.835,0.58,0.335,0.145
11,6.454523661871169,0.003099451376936317,0.0,0.04,0.81,0.59,0.37,0.145
12,6.455174559365041,0.0032238328313253014,0.0,0.035,0.79,0.59,0.35,0.13
13,6.456037696995957,0.0032372794750430292,0.0,0.04,0.815,0.57,0.355,0.135
14,6.453843376107142,0.0031885353915662652,0.0,0.04,0.845,0.595,0.325,0.135
15,6.4543355311461035,0.0032322369836488814,0.0,0.035,0.81,0.525,0.325,0.15
16,6.453836493565991,0.003208705357142857,0.0,0.035,0.805,0.62,0.34,0.14
17,6.4534008991287415,0.0031549187822719447,0.0,0.04,0.8,0.555,0.31,0.14
18,6.453527652458152,0.0030876855636833046,0.0,0.04,0.785,0.58,0.375,0.145
19,6.453928456659367,0.0032490452882960414,0.0,0.045,0.755,0.595,0.335,0.145
20,6.453545256859259,0.003117940512048193,0.0,0.03,0.77,0.575,0.29,0.14
21,6.452090910913202,0.0031196213425129086,0.0,0.04,0.785,0.585,0.315,0.135
22,6.453274076038301,0.003109536359724613,0.0,0.035,0.825,0.595,0.335,0.145
23,6.452867907624237,0.003151557121342513,0.0,0.04,0.75,0.57,0.335,0.14
24,6.4527192772358095,0.0032053436962134253,0.0,0.04,0.79,0.63,0.295,0.14
25,6.451806706939014,0.0032406411359724614,0.0,0.035,0.755,0.565,0.345,0.145
26,6.452826380934855,0.0032053436962134253,0.0,0.04,0.775,0.575,0.325,0.15
27,6.452117090996695,0.003244002796901893,0.0,0.035,0.825,0.55,0.34,0.15
28,6.452128241271447,0.0031549187822719447,0.0,0.03,0.77,0.57,0.32,0.15
29,6.452086290270859,0.003218790339931153,0.0,0.035,0.775,0.59,0.355,0.145
30,6.45341653708952,0.0033599800989672977,0.0,0.03,0.79,0.555,0.33,0.145
31,6.452973286174045,0.0032053436962134253,0.0,0.04,0.765,0.58,0.32,0.145
32,6.451759887439248,0.0033196401678141137,0.0,0.035,0.74,0.575,0.34,0.14
33,6.4522148582077685,0.0032389603055077453,0.0,0.04,0.79,0.51,0.33,0.145
34,6.45126564613513,0.0032372794750430292,0.0,0.035,0.805,0.595,0.325,0.15
35,6.4520344734191895,0.003193577882960413,0.0,0.04,0.79,0.53,0.325,0.14
36,6.4521972398544545,0.0030658347676419968,0.0,0.035,0.78,0.6,0.33,0.135
37,6.451373065810606,0.0032389603055077453,0.0,0.035,0.78,0.555,0.34,0.15
38,6.451384092156941,0.003173407917383821,0.0,0.04,0.8,0.555,0.365,0.14
39,6.451814947768456,0.003161642104130809,0.0,0.035,0.805,0.575,0.31,0.14
40,6.450837032725191,0.003134748816695353,0.0,0.035,0.79,0.535,0.315,0.14
