epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.479078934648156,0.0030170906841652323,0.0,0.025,0.785,0.595,0.385,0.15
2,6.475670368864286,0.00295489995697074,0.0,0.02,0.735,0.59,0.33,0.145
3,6.474989488900426,0.0030322181583476763,0.0,0.015,0.82,0.535,0.355,0.14
4,6.473708452333066,0.00300532487091222,0.0,0.015,0.75,0.59,0.33,0.145
5,6.473261126552719,0.0030238140060240963,0.0,0.015,0.765,0.53,0.335,0.13
6,6.473310038062668,0.002990197396729776,0.0,0.015,0.8,0.585,0.31,0.135
7,6.47177772308586,0.0030860047332185885,0.0,0.015,0.765,0.555,0.345,0.13
8,6.47138430862952,0.003101132207401033,0.0,0.015,0.77,0.57,0.35,0.125
9,6.470369247889559,0.00300532487091222,0.0,0.015,0.765,0.56,0.31,0.13
10,6.470230576914067,0.002998601549053356,0.0,0.015,0.745,0.545,0.335,0.12
11,6.468726491353598,0.0030406223106712563,0.0,0.015,0.755,0.515,0.295,0.13
12,6.468678279095386,0.003158280443201377,0.0,0.015,0.795,0.64,0.315,0.125
13,6.468601802950677,0.0030473456325301206,0.0,0.015,0.785,0.55,0.275,0.125
14,6.467146812740989,0.0031061746987951807,0.0,0.015,0.745,0.515,0.29,0.12
15,6.466689127037324,0.00291287919535284,0.0,0.015,0.81,0.585,0.315,0.11
16,6.466722912714527,0.0030641539371772807,0.0,0.015,0.77,0.53,0.3,0.125
17,6.466248002602188,0.0031381104776247847,0.0,0.015,0.805,0.555,0.32,0.11
18,6.4659842812871355,0.0030507072934595524,0.0,0.015,0.755,0.53,0.355,0.125
19,6.4658844310937775,0.0031280254948364886,0.0,0.015,0.745,0.565,0.345,0.115
20,6.465211873210441,0.0030893663941480207,0.0,0.015,0.805,0.555,0.26,0.11
21,6.465023404349559,0.0030523881239242685,0.0,0.015,0.76,0.49,0.3,0.12
22,6.464649401515363,0.0031801312392426852,0.0,0.015,0.745,0.56,0.35,0.12
23,6.464377738112222,0.003148195460413081,0.0,0.015,0.75,0.54,0.32,0.125
24,6.463546387710178,0.0030759197504302924,0.0,0.015,0.785,0.56,0.315,0.115
25,6.462654098996607,0.0030927280550774525,0.0,0.015,0.75,0.565,0.24,0.125
26,6.462634260601103,0.003173407917383821,0.0,0.015,0.76,0.51,0.33,0.12
27,6.4635789693940735,0.0030675155981067124,0.0,0.015,0.77,0.54,0.31,0.13
28,6.462719475751079,0.003124663833907057,0.0,0.015,0.765,0.54,0.29,0.115
29,6.4618267766785085,0.0030137290232358,0.0,0.015,0.76,0.58,0.295,0.11
30,6.462484331016081,0.003107855529259897,0.0,0.015,0.77,0.535,0.3,0.13
31,6.462037722543267,0.0031112171901893286,0.0,0.015,0.775,0.515,0.29,0.13
32,6.4620298641684135,0.0031145788511187608,0.0,0.015,0.74,0.53,0.3,0.11
33,6.461148455713374,0.0030809622418244407,0.0,0.015,0.725,0.55,0.345,0.115
34,6.461329108056021,0.003143152969018933,0.0,0.015,0.79,0.51,0.29,0.12
35,6.460042101585927,0.003158280443201377,0.0,0.015,0.775,0.54,0.32,0.12
36,6.460083535534174,0.0031801312392426852,0.0,0.015,0.795,0.505,0.32,0.12
37,6.459858933742608,0.003116259681583477,0.0,0.015,0.75,0.52,0.29,0.12
38,6.458195051925318,0.00302213317555938,0.0,0.015,0.76,0.52,0.285,0.125
39,6.45858544860157,0.003107855529259897,0.0,0.015,0.725,0.55,0.345,0.12
40,6.459729980888958,0.003161642104130809,0.0,0.015,0.77,0.5,0.3,0.125
