epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,5.0214385756527085,0.02209115479776248,0.0,0.265,0.955,0.895,0.775,0.575
2,4.997052455317748,0.022484469126506024,0.0,0.22,0.935,0.895,0.735,0.53
3,4.982306469738381,0.0227971035929432,0.0,0.215,0.965,0.875,0.72,0.55
4,4.971923333232046,0.023069398128227194,0.0,0.205,0.955,0.875,0.7,0.47
5,4.959531034742083,0.02300048407917384,0.0,0.225,0.93,0.86,0.715,0.53
6,4.95436443519264,0.02305427065404475,0.0,0.22,0.955,0.865,0.72,0.54
7,4.944902921502644,0.023292948580034424,0.0,0.195,0.975,0.86,0.715,0.485
8,4.94139577189329,0.02328958691910499,0.0,0.205,0.93,0.805,0.685,0.505
9,4.936184934002192,0.023442542491394148,0.0,0.21,0.95,0.86,0.715,0.535
10,4.928982859429312,0.0234795207616179,0.0,0.195,0.93,0.8,0.63,0.47
11,4.925493186189057,0.02380896353270224,0.0,0.18,0.955,0.84,0.685,0.495
12,4.921548254108265,0.023617348859724614,0.0,0.205,0.92,0.82,0.69,0.475
13,4.915276855691985,0.023817367685025816,0.0,0.2,0.92,0.815,0.67,0.47
14,4.911450073353805,0.023617348859724614,0.0,0.2,0.91,0.83,0.66,0.48
15,4.90785598672811,0.02363079550344234,0.0,0.2,0.94,0.86,0.675,0.5
16,4.905358770012651,0.02362575301204819,0.0,0.21,0.92,0.805,0.675,0.485
17,4.901480671460781,0.024007301527538726,0.0,0.175,0.91,0.825,0.625,0.475
18,4.897076260407492,0.024173703743545612,0.0,0.14,0.915,0.795,0.66,0.46
19,4.8931724142905155,0.024126640490533563,0.0,0.17,0.9,0.83,0.655,0.44
20,4.8896387891391875,0.024175384574010327,0.0,0.17,0.94,0.855,0.65,0.445
21,4.88723962360323,0.024249341114457833,0.0,0.17,0.93,0.82,0.655,0.44
22,4.881961990756956,0.02396864242685026,0.0,0.16,0.92,0.855,0.645,0.445
23,4.879829071885337,0.024341786790017212,0.0,0.175,0.915,0.825,0.645,0.465
24,4.877456935055284,0.024383807551635113,0.0,0.175,0.93,0.86,0.635,0.46
25,4.875739712312997,0.024227490318416523,0.0,0.15,0.91,0.805,0.575,0.43
26,4.874261439154357,0.024395573364888123,0.0,0.16,0.91,0.79,0.625,0.42
27,4.869673737150051,0.024639293782271945,0.0,0.165,0.91,0.75,0.655,0.425
28,4.86699585742261,0.02473005862736661,0.0,0.17,0.9,0.8,0.585,0.395
29,4.865198867456433,0.02452331648020654,0.0,0.185,0.93,0.77,0.635,0.415
30,4.862642715802086,0.02432497848537005,0.0,0.15,0.935,0.79,0.59,0.405
31,4.860128380550575,0.024677952882960413,0.0,0.155,0.895,0.81,0.62,0.405
32,4.858378821519073,0.024239256131669534,0.0,0.165,0.925,0.8,0.6,0.405
33,4.855142440730241,0.024664506239242684,0.0,0.14,0.905,0.765,0.635,0.41
34,4.850162035832102,0.024756951914802067,0.0,0.14,0.92,0.77,0.6,0.385
35,4.852011721638927,0.024664506239242684,0.0,0.14,0.895,0.74,0.62,0.395
36,4.846259224640523,0.024466168244406197,0.0,0.15,0.91,0.765,0.56,0.38
37,4.845346142215696,0.02464937876506024,0.0,0.13,0.895,0.8,0.555,0.375
38,4.846234688455184,0.024736781949225472,0.0,0.155,0.89,0.755,0.58,0.385
39,4.84216022081096,0.025219180292598967,0.0,0.135,0.91,0.765,0.63,0.41
40,4.840702679809728,0.02505782056798623,0.0,0.155,0.85,0.73,0.59,0.39
