epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.927824549376965,0.0018157958984375,0.0,0.04,0.79,0.61,0.4,0.185
2,6.377183027565479,0.003692626953125,0.0,0.075,0.825,0.68,0.515,0.25
3,6.225638873875141,0.0054931640625,0.0,0.085,0.86,0.735,0.52,0.285
4,6.112583979964256,0.0057525634765625,0.0,0.12,0.91,0.79,0.525,0.375
5,6.021039418876171,0.0070648193359375,0.0,0.13,0.9,0.77,0.58,0.37
6,5.940936893224716,0.0076141357421875,0.0,0.15,0.9,0.785,0.57,0.4
7,5.856887869536877,0.009124755859375,0.0,0.15,0.915,0.795,0.605,0.445
8,5.788110196590424,0.009521484375,0.0,0.17,0.915,0.835,0.61,0.46
9,5.719068773090839,0.010345458984375,0.0,0.19,0.905,0.845,0.61,0.475
10,5.652406387031078,0.0112762451171875,0.0,0.19,0.94,0.81,0.605,0.475
11,5.578510209918022,0.011932373046875,0.0,0.21,0.905,0.845,0.625,0.495
12,5.507143914699554,0.0139007568359375,0.0,0.21,0.925,0.845,0.64,0.515
13,5.434135235846043,0.0151519775390625,0.0,0.165,0.91,0.79,0.675,0.475
14,5.357497081160545,0.0151214599609375,0.0,0.185,0.945,0.79,0.63,0.475
15,5.277361489832401,0.0162353515625,0.0,0.22,0.93,0.815,0.685,0.485
16,5.199012435972691,0.016693115234375,0.0,0.18,0.93,0.845,0.65,0.46
17,5.119582235813141,0.0184326171875,0.0,0.185,0.95,0.835,0.685,0.445
18,5.033397629857063,0.019622802734375,0.0,0.205,0.935,0.835,0.645,0.455
19,4.946694731712341,0.021514892578125,0.0,0.215,0.925,0.81,0.68,0.475
20,4.860401056706905,0.0233917236328125,0.0,0.205,0.915,0.84,0.66,0.46
21,4.769299052655697,0.023651123046875,0.0,0.215,0.92,0.8,0.68,0.48
22,4.68108831346035,0.0260009765625,0.0,0.16,0.88,0.85,0.64,0.455
23,4.590066559612751,0.0270233154296875,0.0,0.19,0.89,0.81,0.635,0.465
24,4.505234830081463,0.028778076171875,0.0,0.185,0.93,0.83,0.635,0.45
25,4.409677527844906,0.029937744140625,0.0,0.195,0.935,0.815,0.65,0.465
26,4.3224246725440025,0.032684326171875,0.0,0.175,0.91,0.77,0.655,0.47
27,4.239103473722935,0.0341949462890625,0.0,0.19,0.895,0.795,0.685,0.435
28,4.150311294943094,0.0355987548828125,0.0,0.175,0.915,0.805,0.62,0.435
29,4.070050321519375,0.03564453125,0.0,0.145,0.915,0.805,0.65,0.465
30,3.9821981824934483,0.038665771484375,0.0,0.12,0.865,0.77,0.59,0.44
31,3.8941556327044964,0.040283203125,0.0,0.16,0.89,0.795,0.61,0.43
32,3.8095546774566174,0.041534423828125,0.0,0.105,0.89,0.785,0.605,0.44
33,3.7354862056672573,0.0438995361328125,0.0,0.15,0.89,0.78,0.64,0.46
34,3.668377462774515,0.045257568359375,0.0,0.13,0.88,0.79,0.62,0.42
35,3.59361669421196,0.0468292236328125,0.0,0.125,0.87,0.715,0.61,0.445
36,3.52654442936182,0.0476531982421875,0.0,0.13,0.93,0.795,0.63,0.455
37,3.4633300192654133,0.0492095947265625,0.0,0.165,0.895,0.74,0.585,0.435
38,3.3914457373321056,0.0513153076171875,0.0,0.11,0.905,0.765,0.575,0.415
39,3.3201828971505165,0.0533294677734375,0.0,0.12,0.92,0.735,0.62,0.43
40,3.2741886526346207,0.055206298828125,0.0,0.095,0.89,0.755,0.56,0.37
