epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,5.014978708375547,0.02219032379518072,0.0,0.235,0.96,0.835,0.7,0.5
2,4.990689893187426,0.022702977086919107,0.0,0.225,0.95,0.87,0.735,0.505
3,4.9771256610981975,0.02290299591222031,0.0,0.195,0.96,0.84,0.705,0.48
4,4.967095170702253,0.022867698472461274,0.0,0.215,0.965,0.88,0.66,0.49
5,4.957899513014828,0.02309965307659208,0.0,0.155,0.96,0.865,0.67,0.45
6,4.951042159699327,0.02291140006454389,0.0,0.185,0.935,0.855,0.715,0.485
7,4.943037125822189,0.023422372525817556,0.0,0.175,0.95,0.815,0.7,0.455
8,4.93727607694222,0.02361902969018933,0.0,0.165,0.925,0.795,0.655,0.455
9,4.935224163757955,0.023245885327022375,0.0,0.17,0.91,0.805,0.645,0.455
10,4.926249940711331,0.02352658401462995,0.0,0.16,0.895,0.83,0.605,0.455
11,4.922636119921318,0.023577008928571428,0.0,0.18,0.95,0.82,0.635,0.465
12,4.915333179926913,0.023667773773666093,0.0,0.16,0.945,0.81,0.68,0.475
13,4.912806864654751,0.023718198687607574,0.0,0.18,0.925,0.825,0.655,0.45
14,4.907096295676831,0.023635837994836487,0.0,0.16,0.915,0.825,0.68,0.44
15,4.905233701617295,0.023521541523235802,0.0,0.18,0.915,0.855,0.63,0.455
16,4.900801775993045,0.023785431906196215,0.0,0.165,0.935,0.835,0.645,0.45
17,4.897238753543664,0.024202277861445784,0.0,0.18,0.9,0.78,0.605,0.43
18,4.896404526525028,0.024251021944922548,0.0,0.145,0.915,0.8,0.68,0.415
19,4.891595819936152,0.02463761295180723,0.0,0.14,0.925,0.79,0.67,0.425
20,4.887591095266162,0.024251021944922548,0.0,0.165,0.925,0.805,0.64,0.43
21,4.884978585727449,0.024045960628227194,0.0,0.165,0.86,0.81,0.615,0.41
22,4.880741899066866,0.024133363812392426,0.0,0.15,0.9,0.755,0.635,0.415
23,4.878196070403527,0.02450650817555938,0.0,0.14,0.92,0.815,0.57,0.425
24,4.875112760908222,0.024128321320998278,0.0,0.135,0.9,0.78,0.565,0.425
25,4.874411573098161,0.024269511080034424,0.0,0.17,0.915,0.815,0.62,0.44
26,4.870693549026515,0.02422412865748709,0.0,0.17,0.92,0.815,0.635,0.435
27,4.867630449711969,0.024024109832185888,0.0,0.13,0.885,0.785,0.565,0.37
28,4.867209737354219,0.024449359939759035,0.0,0.155,0.895,0.76,0.615,0.415
29,4.86081552177206,0.024449359939759035,0.0,0.16,0.92,0.765,0.62,0.42
30,4.860831298434181,0.024642655443201378,0.0,0.15,0.94,0.795,0.59,0.39
31,4.856725518756807,0.024445998278829605,0.0,0.16,0.88,0.79,0.615,0.4
32,4.855851790580815,0.024454402431153183,0.0,0.15,0.91,0.8,0.61,0.425
33,4.851842398487557,0.024575422224612738,0.0,0.15,0.93,0.76,0.595,0.4
34,4.8497481797525275,0.024993949010327022,0.0,0.135,0.91,0.79,0.585,0.415
35,4.847250884248139,0.024728377796901894,0.0,0.15,0.91,0.775,0.635,0.41
36,4.848131620535137,0.02482250430292599,0.0,0.14,0.92,0.77,0.64,0.405
37,4.847012714346592,0.024854440081755594,0.0,0.14,0.92,0.775,0.595,0.38
38,4.841735230050276,0.024820823472461274,0.0,0.15,0.895,0.765,0.62,0.395
39,4.840732782104545,0.024622485477624786,0.0,0.135,0.915,0.8,0.64,0.37
40,4.837360168693398,0.025193967835628227,0.0,0.145,0.915,0.81,0.59,0.38
