epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,2.2335065841514643,0.0037014644632540642,0.0,0.06,0.865,0.65,0.46,0.23
2,2.0269924284164804,0.0055034932151014375,0.0,0.08,0.87,0.685,0.445,0.27
3,1.9562835035634172,0.006087934972457343,0.0,0.05,0.895,0.695,0.465,0.26
4,1.910656215675925,0.0067143624882439875,0.0,0.1,0.84,0.72,0.52,0.26
5,1.8757658408163185,0.00705192798602714,0.0,0.065,0.855,0.745,0.5,0.25
6,1.8504495005045112,0.007491938734381298,0.0,0.09,0.86,0.705,0.45,0.245
7,1.8283865122645833,0.007861413408571813,0.0,0.085,0.835,0.69,0.445,0.285
8,1.8097324424511994,0.008086457073760581,0.0,0.11,0.86,0.735,0.485,0.28
9,1.7943746997562768,0.008187222893994357,0.0,0.08,0.83,0.63,0.44,0.255
10,1.7802037349651214,0.008462649469300013,0.0,0.085,0.875,0.675,0.475,0.245
11,1.7683000859643412,0.008492879215370147,0.0,0.1,0.845,0.69,0.435,0.265
12,1.757456511436059,0.00882708585247884,0.0,0.095,0.855,0.705,0.5,0.245
13,1.7474982421708558,0.008880827623270186,0.0,0.075,0.865,0.77,0.49,0.285
14,1.737888206508905,0.009199919387343812,0.0,0.1,0.82,0.66,0.485,0.25
15,1.7291348259102732,0.00925198172779793,0.0,0.1,0.9,0.71,0.47,0.27
16,1.7222965778898331,0.009144498186215235,0.0,0.085,0.87,0.61,0.41,0.245
17,1.7154333759840499,0.009552599758162032,0.0,0.075,0.845,0.7,0.54,0.26
18,1.7077334255824947,0.009710466209861615,0.0,0.06,0.85,0.72,0.405,0.235
19,1.7018038917049099,0.00951565229074298,0.0,0.06,0.905,0.69,0.495,0.27
20,1.6959287347211227,0.00990863898965471,0.0,0.11,0.9,0.675,0.54,0.265
21,1.6920005469941715,0.009740695955931748,0.0,0.095,0.845,0.69,0.48,0.255
22,1.6874278611639055,0.009878409243584576,0.0,0.095,0.83,0.665,0.44,0.24
23,1.6823314621277783,0.00977596399301357,0.0,0.075,0.83,0.635,0.415,0.24
24,1.6770471073872264,0.010054749428993686,0.0,0.09,0.855,0.655,0.48,0.275
25,1.6753682419399445,0.00994726588741099,0.0,0.11,0.855,0.675,0.43,0.265
26,1.6696564946974797,0.009923753862689776,0.0,0.075,0.85,0.66,0.465,0.235
27,1.6667197294730454,0.010009404809888486,0.0,0.075,0.85,0.675,0.475,0.265
28,1.662448621148562,0.010004366518876796,0.0,0.085,0.825,0.69,0.46,0.255
29,1.6604151305901849,0.010155515249227462,0.0,0.085,0.82,0.635,0.445,0.205
30,1.6555481801282235,0.01016223297057638,0.0,0.095,0.84,0.675,0.465,0.255
31,1.6537175224814926,0.01029490796721752,0.0,0.065,0.805,0.635,0.45,0.21
32,1.6504843683440118,0.010350329168346098,0.0,0.095,0.845,0.705,0.44,0.25
33,1.6487182848606958,0.010106811769447803,0.0,0.075,0.845,0.645,0.485,0.26
34,1.645909167670217,0.010143759236866855,0.0,0.055,0.865,0.65,0.45,0.235
35,1.6440162544190908,0.010320099422275963,0.0,0.085,0.875,0.705,0.515,0.265
36,1.6411121987966573,0.01037552062340454,0.0,0.095,0.85,0.675,0.52,0.285
37,1.6388282476646452,0.010360405750369475,0.0,0.075,0.86,0.69,0.435,0.195
38,1.6355118635535866,0.010202539298669891,0.0,0.09,0.84,0.65,0.455,0.255
39,1.6331768487436098,0.010498119038022303,0.0,0.055,0.825,0.645,0.435,0.245
40,1.6313944842808032,0.010273075372833534,0.0,0.055,0.825,0.62,0.405,0.21
