epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.527232577181109,0.002652350473321859,0.0,0.035,0.76,0.595,0.39,0.175
2,6.5248579404440274,0.002722945352839931,0.0,0.035,0.79,0.555,0.35,0.175
3,6.521571424454707,0.0027733702667814115,0.0,0.04,0.83,0.605,0.37,0.165
4,6.518715196140047,0.0027716894363166954,0.0,0.04,0.765,0.62,0.355,0.165
5,6.5174197485853185,0.002684286252151463,0.0,0.035,0.805,0.59,0.385,0.165
6,6.5168728188270135,0.002682605421686747,0.0,0.035,0.795,0.605,0.37,0.175
7,6.513767241610923,0.0027952210628227193,0.0,0.035,0.73,0.6,0.355,0.175
8,6.512904761375125,0.0028473268072289155,0.0,0.035,0.83,0.605,0.355,0.175
9,6.5110269938812,0.0028170718588640276,0.0,0.035,0.81,0.555,0.35,0.165
10,6.510533109589411,0.0027632852839931154,0.0,0.035,0.745,0.56,0.345,0.17
11,6.508812754166516,0.0028069868760757315,0.0,0.035,0.83,0.62,0.345,0.175
12,6.506947854710118,0.0027784127581755593,0.0,0.04,0.81,0.595,0.36,0.165
13,6.506244578172746,0.0028456459767642,0.0,0.04,0.815,0.62,0.365,0.165
14,6.506306191114469,0.0028876667383821,0.0,0.035,0.745,0.555,0.395,0.16
15,6.503569815532271,0.0028422843158347677,0.0,0.04,0.77,0.625,0.37,0.15
16,6.503164452242564,0.0028137101979345954,0.0,0.035,0.8,0.615,0.39,0.175
17,6.502581251672952,0.0027532003012048193,0.0,0.04,0.81,0.535,0.365,0.155
18,6.500730067235057,0.0027851360800344232,0.0,0.04,0.78,0.58,0.375,0.16
19,6.500107029013708,0.002885985907917384,0.0,0.04,0.785,0.595,0.425,0.16
20,6.498108725949942,0.0028725392641996556,0.0,0.04,0.8,0.615,0.43,0.15
21,6.497990522039942,0.002914560025817556,0.0,0.045,0.79,0.635,0.39,0.155
22,6.49716381690178,0.0028389226549053355,0.0,0.04,0.815,0.565,0.315,0.165
23,6.496940747390721,0.002916240856282272,0.0,0.04,0.785,0.55,0.33,0.155
24,6.495780267731869,0.0028254760111876076,0.0,0.04,0.76,0.655,0.38,0.155
25,6.494773076036095,0.0028506884681583477,0.0,0.04,0.795,0.605,0.365,0.17
26,6.493896630462804,0.00289607089070568,0.0,0.045,0.795,0.6,0.38,0.16
27,6.494121997984264,0.00295489995697074,0.0,0.045,0.785,0.61,0.335,0.165
28,6.491996889885855,0.00286245428141136,0.0,0.045,0.815,0.585,0.335,0.15
29,6.4911355266472555,0.002914560025817556,0.0,0.04,0.765,0.605,0.33,0.16
30,6.4917782177818415,0.002990197396729776,0.0,0.05,0.76,0.585,0.41,0.16
31,6.489865919398769,0.0028506884681583477,0.0,0.045,0.82,0.645,0.34,0.165
32,6.489761771925961,0.002948176635111876,0.0,0.045,0.75,0.58,0.38,0.15
33,6.488910786666477,0.00291287919535284,0.0,0.045,0.82,0.585,0.365,0.155
34,6.4887936775942885,0.0030322181583476763,0.0,0.045,0.81,0.605,0.34,0.155
35,6.487179715128651,0.0028439651462994838,0.0,0.045,0.75,0.57,0.365,0.155
36,6.487536631434796,0.00294649580464716,0.0,0.05,0.8,0.595,0.345,0.145
37,6.485651853367712,0.002998601549053356,0.0,0.05,0.795,0.57,0.345,0.145
38,6.486449199781566,0.00294649580464716,0.0,0.045,0.805,0.615,0.345,0.15
39,6.485686109316329,0.00298011241394148,0.0,0.05,0.795,0.62,0.325,0.155
40,6.48417858002313,0.0030187715146299484,0.0,0.05,0.785,0.575,0.38,0.145
