epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,4.884665379220565,0.025252796901893287,0.0,0.2,0.93,0.83,0.665,0.47
2,4.861755701022386,0.02579066265060241,0.0,0.175,0.965,0.825,0.65,0.485
3,4.848351257803518,0.025837725903614456,0.0,0.145,0.945,0.83,0.64,0.46
4,4.838038839284401,0.02613019040447504,0.0,0.16,0.9,0.8,0.595,0.45
5,4.830786349646195,0.026247848537005163,0.0,0.175,0.89,0.82,0.64,0.445
6,4.823316583945296,0.026395761617900172,0.0,0.145,0.94,0.775,0.6,0.415
7,4.81815175058099,0.02652350473321859,0.0,0.16,0.915,0.835,0.605,0.435
8,4.811207150838461,0.0267033535929432,0.0,0.155,0.9,0.78,0.58,0.415
9,4.807782933962325,0.026541993868330466,0.0,0.155,0.92,0.755,0.615,0.405
10,4.801257831914905,0.026599142104130807,0.0,0.135,0.9,0.78,0.63,0.415
11,4.798423238547452,0.026404165770223753,0.0,0.16,0.88,0.78,0.575,0.41
12,4.797448648232806,0.02681765006454389,0.0,0.15,0.9,0.75,0.645,0.39
13,4.789683155676994,0.02678403345524957,0.0,0.125,0.915,0.77,0.56,0.365
14,4.788119369447744,0.026773948472461274,0.0,0.125,0.905,0.735,0.595,0.4
15,4.784357110317315,0.0270075839070568,0.0,0.13,0.92,0.745,0.595,0.375
16,4.7804952537746725,0.026980690619621342,0.0,0.14,0.885,0.79,0.585,0.39
17,4.779000701674496,0.027143731174698794,0.0,0.14,0.92,0.77,0.605,0.375
18,4.778274436825934,0.02689328743545611,0.0,0.13,0.915,0.82,0.57,0.36
19,4.773953466530306,0.027068093803786573,0.0,0.145,0.9,0.715,0.575,0.36
20,4.773517986172858,0.027328622525817556,0.0,0.125,0.88,0.775,0.565,0.38
21,4.769620412803558,0.027017668889845095,0.0,0.13,0.91,0.77,0.59,0.37
22,4.766058380960803,0.02689328743545611,0.0,0.125,0.92,0.785,0.58,0.375
23,4.763874215636524,0.02733534584767642,0.0,0.125,0.86,0.745,0.58,0.375
24,4.761537914637239,0.02729668674698795,0.0,0.15,0.915,0.75,0.595,0.395
25,4.762006602886417,0.027204241071428572,0.0,0.12,0.915,0.77,0.565,0.385
26,4.7571741701608685,0.027258027646299483,0.0,0.135,0.91,0.765,0.55,0.39
27,4.754173845104014,0.027437876506024098,0.0,0.13,0.88,0.755,0.58,0.375
28,4.754034396908574,0.02737736660929432,0.0,0.135,0.84,0.74,0.545,0.375
29,4.751296227236828,0.027372324117900172,0.0,0.12,0.88,0.77,0.58,0.35
30,4.749785296888237,0.02733030335628227,0.0,0.115,0.875,0.74,0.56,0.36
31,4.747340361550835,0.027148773666092942,0.0,0.11,0.895,0.755,0.56,0.35
32,4.746307452656521,0.02733030335628227,0.0,0.13,0.885,0.735,0.57,0.365
33,4.742930608444083,0.02761268287435456,0.0,0.105,0.915,0.76,0.575,0.325
34,4.741098605827292,0.02739081325301205,0.0,0.09,0.86,0.755,0.545,0.355
35,4.740008014409759,0.027523598859724614,0.0,0.1,0.91,0.75,0.55,0.365
36,4.737871696124183,0.027258027646299483,0.0,0.09,0.895,0.77,0.555,0.355
37,4.73653412029378,0.027611002043889846,0.0,0.105,0.89,0.725,0.51,0.355
38,4.737390737320182,0.02765470363597246,0.0,0.11,0.89,0.69,0.49,0.36
39,4.7324456618698045,0.02728828259466437,0.0,0.105,0.885,0.76,0.55,0.35
40,4.73025789933853,0.027888339070567987,0.0,0.09,0.855,0.725,0.51,0.34
