epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.889916472136974,0.0037384033203125,0.0,0.125,0.915,0.755,0.565,0.315
2,5.851713128387928,0.0079803466796875,0.0,0.16,0.92,0.83,0.625,0.45
3,5.582083478569984,0.0109100341796875,0.0,0.205,0.935,0.845,0.725,0.49
4,5.393403522670269,0.013641357421875,0.0,0.215,0.95,0.88,0.73,0.55
5,5.24311576038599,0.01531982421875,0.0,0.235,0.96,0.87,0.735,0.595
6,5.105444170534611,0.0186004638671875,0.0,0.275,0.95,0.88,0.8,0.605
7,4.98543568700552,0.0207366943359375,0.0,0.285,0.98,0.895,0.75,0.66
8,4.8744765147566795,0.02215576171875,0.0,0.275,0.96,0.895,0.79,0.655
9,4.7669238075613976,0.024749755859375,0.0,0.33,0.965,0.9,0.795,0.665
10,4.664174400269985,0.0265350341796875,0.0,0.315,0.955,0.91,0.77,0.685
11,4.568634122610092,0.0281524658203125,0.0,0.335,0.96,0.92,0.815,0.67
12,4.473645277321339,0.0300445556640625,0.0,0.35,0.965,0.92,0.82,0.675
13,4.372863680124283,0.0321807861328125,0.0,0.33,0.975,0.915,0.79,0.675
14,4.274584837257862,0.0337982177734375,0.0,0.33,0.97,0.895,0.81,0.705
15,4.1742813512682915,0.0368804931640625,0.0,0.36,0.965,0.94,0.765,0.68
16,4.079049699008465,0.0391082763671875,0.0,0.35,0.98,0.91,0.825,0.71
17,3.9868645668029785,0.03997802734375,0.0,0.365,0.99,0.905,0.81,0.72
18,3.894506625831127,0.04168701171875,0.0,0.355,0.955,0.9,0.81,0.645
19,3.79012518376112,0.045257568359375,0.0,0.35,0.95,0.915,0.8,0.65
20,3.70343329757452,0.0463714599609375,0.0,0.35,0.94,0.9,0.825,0.685
21,3.6006640903651714,0.0481414794921875,0.0,0.35,0.935,0.915,0.825,0.7
22,3.5049371793866158,0.0508270263671875,0.0,0.35,0.96,0.895,0.775,0.68
23,3.4114761166274548,0.05340576171875,0.0,0.355,0.98,0.925,0.825,0.66
24,3.323394026607275,0.0543060302734375,0.0,0.34,0.965,0.905,0.835,0.67
25,3.2291253618896008,0.05706787109375,0.0,0.38,0.985,0.935,0.815,0.685
26,3.1437802501022816,0.059783935546875,0.0,0.345,0.94,0.895,0.79,0.69
27,3.0555938817560673,0.0622100830078125,0.0,0.33,0.96,0.915,0.8,0.665
28,2.967341437935829,0.06396484375,0.0,0.34,0.98,0.9,0.77,0.68
29,2.8919599503278732,0.0655059814453125,0.0,0.33,0.97,0.905,0.77,0.68
30,2.806256428360939,0.0672607421875,0.0,0.33,0.98,0.9,0.79,0.67
31,2.718414768576622,0.071380615234375,0.0,0.35,0.98,0.885,0.815,0.69
32,2.6467597372829914,0.0737152099609375,0.0,0.31,0.98,0.89,0.795,0.69
33,2.57933347299695,0.075836181640625,0.0,0.365,0.965,0.91,0.83,0.695
34,2.4984608218073845,0.075897216796875,0.0,0.36,0.985,0.9,0.8,0.675
35,2.433613020926714,0.078643798828125,0.0,0.37,0.945,0.93,0.785,0.65
36,2.367719866335392,0.082550048828125,0.0,0.345,0.955,0.925,0.815,0.68
37,2.297869596630335,0.0826873779296875,0.0,0.355,0.95,0.91,0.805,0.665
38,2.234428510069847,0.08489990234375,0.0,0.38,0.94,0.855,0.79,0.655
39,2.1732632238417864,0.0886383056640625,0.0,0.37,0.955,0.9,0.775,0.65
40,2.115451006218791,0.0915679931640625,0.0,0.36,0.95,0.905,0.775,0.625
