epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,2.774735945564884,0.0006230686551121859,0.0,0.005,0.475,0.295,0.1,0.025
2,2.7729078162666227,0.0006784898562407631,0.0,0.005,0.47,0.21,0.09,0.025
3,2.7726000984685966,0.0006717721348918447,0.0,0.005,0.51,0.205,0.09,0.025
4,2.772590352027275,0.000631465806798334,0.0,0.005,0.54,0.265,0.09,0.025
5,2.772722875612262,0.0005508531506113126,0.0,0.005,0.46,0.27,0.105,0.025
6,2.7729070164192176,0.000631465806798334,0.0,0.005,0.455,0.265,0.11,0.025
7,2.7726093981513635,0.0005861211876931345,0.0,0.005,0.51,0.28,0.07,0.025
8,2.772594001333864,0.0005743651753325272,0.0,0.005,0.49,0.25,0.1,0.025
9,2.772594209199757,0.0005961977697165121,0.0,0.005,0.49,0.26,0.095,0.025
10,2.7725942791076847,0.0006768104259035335,0.0,0.005,0.515,0.28,0.105,0.025
11,2.772592998547178,0.0005911594787048233,0.0,0.005,0.44,0.27,0.1,0.025
12,2.772594279991784,0.0005928389090420529,0.0,0.005,0.49,0.265,0.12,0.025
13,2.772594435836749,0.0005676474539836087,0.0,0.005,0.52,0.255,0.095,0.025
14,2.7725934513983317,0.0006297863764611044,0.0,0.005,0.505,0.27,0.085,0.025
15,2.7725958584746127,0.0005760446056697568,0.0,0.005,0.47,0.23,0.1,0.025
16,2.772593153719458,0.0006415423888217116,0.0,0.005,0.53,0.3,0.105,0.025
17,2.7725947466682044,0.0005693268843208383,0.0,0.005,0.47,0.245,0.115,0.025
18,2.7725948805195917,0.00056260916297192,0.0,0.005,0.485,0.305,0.095,0.025
19,2.772593839755065,0.0005911594787048233,0.0,0.005,0.525,0.255,0.135,0.025
20,2.7725933825154465,0.0006045949214026602,0.0,0.005,0.485,0.215,0.1,0.025
21,2.772594966238807,0.0006348246674727933,0.0,0.005,0.48,0.27,0.115,0.025
22,2.7725946313252487,0.0005861211876931345,0.0,0.005,0.53,0.26,0.06,0.025
23,2.772593504316173,0.0005777240360069864,0.0,0.005,0.5,0.265,0.095,0.025
24,2.772593811162774,0.0006146715034260378,0.0,0.005,0.505,0.21,0.12,0.025
25,2.7046476776395196,0.0008984952304178423,0.0,0.02,0.7,0.485,0.205,0.09
26,2.4197419508256597,0.0027307537283353485,0.0,0.045,0.78,0.635,0.385,0.165
27,2.2636041537129428,0.003810627435173989,0.0,0.045,0.785,0.6,0.35,0.17
28,2.1587967448860477,0.004732634690313046,0.0,0.07,0.875,0.65,0.445,0.25
29,2.0810624195750034,0.005446392583635631,0.0,0.085,0.77,0.585,0.42,0.22
30,2.0237360470272208,0.006158471046620986,0.0,0.095,0.835,0.685,0.445,0.275
31,1.9811940893408722,0.006418782748891576,0.0,0.06,0.865,0.61,0.415,0.21
32,1.9450390966672435,0.006768104259035335,0.0,0.06,0.81,0.61,0.45,0.21
33,1.9171740155826729,0.007062004568050517,0.0,0.08,0.855,0.66,0.45,0.24
34,1.8912870089725575,0.0073340722826817145,0.0,0.035,0.84,0.57,0.375,0.17
35,1.8680288587000267,0.007680034932151014,0.0,0.06,0.79,0.66,0.435,0.2
36,1.8488643306918993,0.007816068789466613,0.0,0.09,0.87,0.61,0.45,0.24
37,1.8309894726879572,0.007804312777106005,0.0,0.065,0.825,0.685,0.475,0.24
38,1.8150463896974607,0.007972255810828967,0.0,0.08,0.83,0.62,0.44,0.25
39,1.7989933165958711,0.00847440548166062,0.0,0.065,0.785,0.59,0.41,0.19
40,1.784817205530236,0.008489520354695686,0.0,0.06,0.835,0.605,0.36,0.195
