epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,2.1424247425153147,0.005305320435308344,0.0,0.13,0.955,0.825,0.655,0.445
2,1.7448076466983578,0.007844619105199516,0.0,0.205,0.935,0.865,0.675,0.53
3,1.5757532032398098,0.010353688029020557,0.0,0.22,0.965,0.89,0.745,0.575
4,1.4444950435729529,0.012061668681983072,0.0,0.225,0.92,0.835,0.73,0.485
5,1.3330617427393487,0.01314993954050786,0.0,0.255,0.95,0.885,0.745,0.61
6,1.238450669017063,0.01370918984280532,0.0,0.26,0.975,0.91,0.79,0.585
7,1.147867408369588,0.014344014510278114,0.0,0.25,0.96,0.865,0.76,0.575
8,1.0705534053901087,0.015220677146311971,0.0,0.225,0.94,0.88,0.75,0.585
9,0.9999195245978622,0.016641475211608223,0.0,0.24,0.945,0.85,0.71,0.565
10,0.9317888679354482,0.017336759371221283,0.0,0.225,0.95,0.895,0.725,0.57
11,0.8771062328636718,0.01851571946795647,0.0,0.24,0.945,0.87,0.735,0.575
12,0.8234319152537972,0.018152962515114873,0.0,0.24,0.97,0.875,0.78,0.59
13,0.7829786306821449,0.019921402660217653,0.0,0.26,0.975,0.87,0.785,0.585
14,0.7462794855867648,0.020465538089480047,0.0,0.23,0.95,0.89,0.77,0.585
15,0.7074016834833313,0.021432889963724305,0.0,0.24,0.965,0.88,0.725,0.565
16,0.6776466509451169,0.02085852478839178,0.0,0.25,0.955,0.865,0.755,0.59
17,0.6452767257642861,0.02267230955259976,0.0,0.205,0.95,0.87,0.73,0.55
18,0.6199831920927064,0.022536275695284158,0.0,0.24,0.965,0.865,0.765,0.6
19,0.5999109354244034,0.02444074969770254,0.0,0.25,0.955,0.905,0.75,0.615
20,0.5804211919134012,0.025695284159613058,0.0,0.255,0.94,0.875,0.74,0.585
21,0.5619951703420141,0.025589480048367592,0.0,0.23,0.965,0.835,0.735,0.57
22,0.5468896518505326,0.026481257557436518,0.0,0.235,0.955,0.885,0.73,0.545
23,0.5312386327509868,0.027781136638452237,0.0,0.27,0.935,0.865,0.72,0.575
24,0.5129354827853759,0.02750906892382104,0.0,0.23,0.965,0.865,0.725,0.58
25,0.5032977701080321,0.028007859733978235,0.0,0.23,0.925,0.91,0.785,0.57
26,0.48947153283866457,0.028385731559854896,0.0,0.26,0.95,0.875,0.78,0.595
27,0.47971942251617994,0.02997279322853688,0.0,0.275,0.955,0.86,0.745,0.555
28,0.4655766153007638,0.030380894800483674,0.0,0.28,0.945,0.93,0.765,0.615
29,0.46491743211950903,0.02983675937122128,0.0,0.205,0.935,0.905,0.72,0.53
30,0.4485462559844303,0.030562273276904472,0.0,0.26,0.93,0.87,0.775,0.515
31,0.44354239798262446,0.03106106408706167,0.0,0.21,0.96,0.87,0.775,0.55
32,0.434131320921801,0.03249697702539299,0.0,0.24,0.955,0.89,0.765,0.545
33,0.4229738872962246,0.032512091898428054,0.0,0.235,0.97,0.885,0.76,0.57
34,0.4174670395370406,0.03379685610640871,0.0,0.195,0.94,0.895,0.75,0.54
35,0.415713333025881,0.03343409915356711,0.0,0.24,0.935,0.87,0.725,0.545
36,0.40856288751855296,0.0345677146311971,0.0,0.265,0.94,0.89,0.745,0.585
37,0.4054433567690446,0.03417472793228537,0.0,0.195,0.93,0.885,0.735,0.57
38,0.40055876327306933,0.03494558645707376,0.0,0.235,0.935,0.875,0.715,0.59
39,0.39214629240451154,0.03685006045949214,0.0,0.225,0.965,0.9,0.775,0.57
40,0.3909238686963033,0.03524788391777509,0.0,0.255,0.98,0.91,0.795,0.565
