epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,4.822366792445749,0.02540407164371773,0.0,0.09,0.875,0.745,0.56,0.345
2,4.795692099966814,0.02588815081755594,0.0,0.09,0.875,0.72,0.48,0.285
3,4.779931633895113,0.026336932551635113,0.0,0.065,0.86,0.71,0.475,0.27
4,4.773526486349188,0.02664956701807229,0.0,0.08,0.84,0.725,0.455,0.295
5,4.759792480534408,0.026614269578313254,0.0,0.065,0.81,0.685,0.49,0.29
6,4.7554898212780845,0.02677058681153184,0.0,0.075,0.82,0.715,0.52,0.3
7,4.746518726808479,0.026963882314974184,0.0,0.055,0.82,0.685,0.49,0.29
8,4.744471997279103,0.02719583691910499,0.0,0.075,0.8,0.69,0.52,0.285
9,4.738019588687129,0.026710076914802067,0.0,0.055,0.805,0.635,0.48,0.24
10,4.73538933440453,0.02699413726333907,0.0,0.065,0.885,0.72,0.49,0.28
11,4.729303225387599,0.026879840791738382,0.0,0.075,0.84,0.71,0.48,0.3
12,4.725226773247251,0.026962201484509465,0.0,0.05,0.855,0.685,0.395,0.235
13,4.723308532865856,0.027412664049053355,0.0,0.06,0.835,0.645,0.48,0.24
14,4.721441531550658,0.02733198418674699,0.0,0.05,0.775,0.645,0.455,0.225
15,4.718797214265124,0.027148773666092942,0.0,0.06,0.865,0.64,0.43,0.23
16,4.712192501750953,0.027563938790877797,0.0,0.07,0.845,0.69,0.45,0.27
17,4.711998261601092,0.027550492147160068,0.0,0.045,0.83,0.64,0.4,0.25
18,4.710034612534173,0.027152135327022375,0.0,0.075,0.835,0.695,0.485,0.265
19,4.709798900683037,0.027422749031841654,0.0,0.045,0.85,0.605,0.445,0.23
20,4.704800426036684,0.027800935886402756,0.0,0.07,0.815,0.63,0.48,0.24
21,4.700721892555486,0.027792531734079175,0.0,0.075,0.875,0.645,0.425,0.24
22,4.702793086867735,0.027456365641135974,0.0,0.07,0.79,0.665,0.435,0.245
23,4.6970739848847645,0.02786144578313253,0.0,0.08,0.85,0.715,0.44,0.26
24,4.699292884636254,0.027807659208261618,0.0,0.055,0.815,0.68,0.445,0.25
25,4.694796873246946,0.02802952882960413,0.0,0.08,0.855,0.65,0.465,0.295
26,4.697392713182354,0.028158952775387262,0.0,0.045,0.8,0.62,0.435,0.22
27,4.694517611636558,0.027716894363166954,0.0,0.06,0.87,0.655,0.395,0.265
28,4.693553148982036,0.028258121772805508,0.0,0.055,0.845,0.705,0.49,0.255
29,4.693132196153913,0.02768832024526678,0.0,0.05,0.82,0.645,0.415,0.225
30,4.691311571150762,0.027807659208261618,0.0,0.045,0.81,0.625,0.39,0.225
31,4.688115779791354,0.02773538349827883,0.0,0.045,0.825,0.59,0.41,0.225
32,4.68705769126879,0.028207696858864026,0.0,0.05,0.845,0.66,0.45,0.25
33,4.6874061344823,0.027969018932874356,0.0,0.045,0.8,0.605,0.46,0.235
34,4.683774153665093,0.02787825408777969,0.0,0.04,0.855,0.61,0.385,0.19
35,4.682261144437806,0.028115251183304647,0.0,0.05,0.775,0.63,0.465,0.25
36,4.682024118617151,0.02800935886402754,0.0,0.035,0.775,0.635,0.405,0.205
37,4.680873373494501,0.02775219180292599,0.0,0.045,0.8,0.605,0.41,0.215
38,4.680561723068946,0.028540501290877797,0.0,0.04,0.865,0.6,0.43,0.205
39,4.6783105633550175,0.02791691318846816,0.0,0.06,0.835,0.67,0.445,0.235
40,4.678294310676456,0.02817744191049914,0.0,0.075,0.86,0.645,0.47,0.26
