epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,1.5538334030194034,0.01124882439876394,0.0,0.13,0.92,0.855,0.605,0.45
2,1.5356003432813294,0.01137478167405616,0.0,0.135,0.9,0.78,0.535,0.38
3,1.5272897812638826,0.011685476286443638,0.0,0.075,0.865,0.725,0.46,0.275
4,1.5235136010274282,0.011710667741502083,0.0,0.05,0.815,0.63,0.39,0.185
5,1.5159981422345516,0.011650208249361816,0.0,0.07,0.825,0.655,0.505,0.24
6,1.515113016365197,0.011608222490931077,0.0,0.03,0.795,0.595,0.395,0.14
7,1.5119236946506365,0.011613260781942764,0.0,0.04,0.79,0.575,0.405,0.17
8,1.5096012560835645,0.011752653499932823,0.0,0.025,0.805,0.54,0.325,0.12
9,1.5071712554390033,0.011625016794303372,0.0,0.065,0.78,0.58,0.46,0.2
10,1.5054130991428079,0.011700591159478704,0.0,0.05,0.81,0.68,0.42,0.2
11,1.5029789162486147,0.012028080075238479,0.0,0.045,0.8,0.65,0.39,0.175
12,1.4995220984035837,0.011861816471852747,0.0,0.035,0.785,0.57,0.335,0.135
13,1.5006887071542356,0.012133884186483944,0.0,0.04,0.77,0.555,0.31,0.145
14,1.4988524982914175,0.011628375654977832,0.0,0.04,0.765,0.55,0.305,0.135
15,1.4976431445346379,0.012001209189842805,0.0,0.03,0.81,0.54,0.32,0.125
16,1.4953280328438998,0.011838304447131532,0.0,0.025,0.69,0.515,0.27,0.11
17,1.4944758215851317,0.011930673115679162,0.0,0.02,0.785,0.51,0.29,0.125
18,1.4925870293493346,0.011841663307805993,0.0,0.035,0.805,0.605,0.345,0.17
19,1.4912326567534653,0.011950826279725917,0.0,0.035,0.785,0.54,0.33,0.17
20,1.4924024939328837,0.011925634824667472,0.0,0.035,0.8,0.65,0.385,0.175
21,1.4895485413982616,0.012164113932554078,0.0,0.03,0.74,0.475,0.25,0.085
22,1.4889637640947042,0.011814792422410318,0.0,0.03,0.725,0.59,0.34,0.15
23,1.487655391351007,0.012033118366250168,0.0,0.03,0.77,0.495,0.285,0.095
24,1.487653026908504,0.01189036678758565,0.0,0.03,0.76,0.545,0.365,0.115
25,1.4855847483342428,0.012093577858390435,0.0,0.03,0.745,0.56,0.3,0.14
26,1.483563906490106,0.012018003493215102,0.0,0.02,0.77,0.5,0.32,0.12
27,1.4816501723027078,0.012031438935912938,0.0,0.055,0.81,0.595,0.395,0.18
28,1.484431289717601,0.012251444310090018,0.0,0.045,0.8,0.605,0.35,0.165
29,1.482280571592378,0.012140601907832864,0.0,0.02,0.795,0.565,0.345,0.145
30,1.4810152237027399,0.012014644632540643,0.0,0.03,0.775,0.61,0.35,0.165
31,1.480349184065981,0.012031438935912938,0.0,0.03,0.765,0.575,0.36,0.18
32,1.4772447569722948,0.012148999059519012,0.0,0.015,0.76,0.525,0.345,0.125
33,1.4795350173444464,0.012118769313448878,0.0,0.01,0.77,0.53,0.335,0.12
34,1.4777429646931877,0.012053271530296924,0.0,0.055,0.76,0.575,0.34,0.135
35,1.4769859688169578,0.01202472121456402,0.0,0.065,0.81,0.58,0.435,0.2
36,1.4752946726548388,0.012214496842670966,0.0,0.025,0.74,0.565,0.34,0.135
37,1.4752991663093098,0.012143960768507323,0.0,0.02,0.755,0.53,0.27,0.155
38,1.4750216736246402,0.011949146849388687,0.0,0.03,0.835,0.51,0.275,0.16
39,1.4739894343226503,0.01201968292355233,0.0,0.03,0.77,0.53,0.31,0.14
40,1.4733993897078643,0.012352210130323794,0.0,0.03,0.77,0.545,0.305,0.125
