epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,7.311552047729492,0.000518798828125,0.0,0.005,0.52,0.27,0.12,0.03
2,6.875338092446327,0.001007080078125,0.0,0.025,0.725,0.57,0.335,0.14
3,6.484796918928623,0.0028839111328125,0.0,0.1,0.845,0.705,0.465,0.285
4,6.15375367552042,0.0051422119140625,0.0,0.125,0.935,0.78,0.575,0.355
5,5.938014633953571,0.0067901611328125,0.0,0.135,0.915,0.795,0.615,0.365
6,5.766350299119949,0.009124755859375,0.0,0.17,0.91,0.79,0.665,0.475
7,5.613694131374359,0.011077880859375,0.0,0.185,0.94,0.785,0.645,0.435
8,5.470562681555748,0.0131988525390625,0.0,0.16,0.915,0.81,0.69,0.47
9,5.332718275487423,0.0146636962890625,0.0,0.23,0.925,0.86,0.665,0.52
10,5.194551348686218,0.0164337158203125,0.0,0.205,0.945,0.865,0.71,0.515
11,5.069472216069698,0.0194854736328125,0.0,0.19,0.95,0.84,0.71,0.515
12,4.9375510066747665,0.02069091796875,0.0,0.2,0.925,0.855,0.735,0.52
13,4.814883306622505,0.0236358642578125,0.0,0.225,0.96,0.87,0.74,0.555
14,4.694780230522156,0.02593994140625,0.0,0.25,0.95,0.845,0.715,0.585
15,4.575336381793022,0.02838134765625,0.0,0.2,0.96,0.89,0.765,0.545
16,4.458254523575306,0.0323333740234375,0.0,0.225,0.95,0.825,0.79,0.59
17,4.351460359990597,0.0331268310546875,0.0,0.225,0.96,0.89,0.745,0.58
18,4.242659293115139,0.034942626953125,0.0,0.25,0.93,0.86,0.745,0.585
19,4.129864886403084,0.0372772216796875,0.0,0.255,0.95,0.875,0.715,0.605
20,4.036316100507975,0.03973388671875,0.0,0.245,0.97,0.875,0.76,0.6
21,3.9475948102772236,0.0426025390625,0.0,0.23,0.955,0.89,0.725,0.595
22,3.8469303473830223,0.0445556640625,0.0,0.265,0.94,0.915,0.755,0.6
23,3.76640460267663,0.0450592041015625,0.0,0.19,0.93,0.905,0.74,0.575
24,3.6834436133503914,0.0484771728515625,0.0,0.225,0.93,0.86,0.775,0.57
25,3.6037697084248066,0.051239013671875,0.0,0.23,0.92,0.86,0.75,0.56
26,3.5174369290471077,0.0521392822265625,0.0,0.255,0.96,0.87,0.785,0.61
27,3.4486550353467464,0.0543975830078125,0.0,0.235,0.965,0.865,0.74,0.615
28,3.3636066652834415,0.057403564453125,0.0,0.235,0.97,0.885,0.74,0.6
29,3.300855651497841,0.057891845703125,0.0,0.25,0.96,0.895,0.765,0.615
30,3.2293356508016586,0.061370849609375,0.0,0.265,0.985,0.89,0.745,0.6
31,3.1537466384470463,0.0621337890625,0.0,0.25,0.945,0.855,0.725,0.575
32,3.0925445705652237,0.0630035400390625,0.0,0.27,0.955,0.88,0.735,0.61
33,3.032111130654812,0.065826416015625,0.0,0.27,0.945,0.905,0.78,0.595
34,2.972481891512871,0.0681304931640625,0.0,0.22,0.97,0.895,0.77,0.6
35,2.9129650108516216,0.06976318359375,0.0,0.24,0.94,0.865,0.73,0.61
36,2.8616853691637516,0.069915771484375,0.0,0.27,0.955,0.865,0.745,0.605
37,2.7933029867708683,0.0714874267578125,0.0,0.27,0.945,0.875,0.75,0.62
38,2.7453553080558777,0.0753173828125,0.0,0.255,0.94,0.89,0.75,0.615
39,2.699852142482996,0.0756072998046875,0.0,0.25,0.945,0.85,0.73,0.605
40,2.6450983807444572,0.07763671875,0.0,0.265,0.97,0.85,0.77,0.605
