epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,4.910290397177875,0.023995535714285716,0.0,0.335,0.965,0.905,0.81,0.635
2,4.875917532357825,0.024551890598106713,0.0,0.31,0.95,0.925,0.81,0.635
3,4.860253388212798,0.025091437177280553,0.0,0.265,0.945,0.9,0.755,0.595
4,4.846589653093925,0.02523430776678141,0.0,0.295,0.95,0.885,0.75,0.61
5,4.838691671210599,0.025106564651462996,0.0,0.27,0.94,0.885,0.76,0.57
6,4.828027282032006,0.025266243545611015,0.0,0.265,0.945,0.925,0.78,0.545
7,4.823914117534066,0.025350285068846817,0.0,0.255,0.92,0.88,0.71,0.55
8,4.8150042240057465,0.025657877043889846,0.0,0.23,0.96,0.845,0.755,0.54
9,4.811310457896037,0.025945299053356283,0.0,0.22,0.96,0.87,0.73,0.51
10,4.806108259703329,0.025755365210843373,0.0,0.22,0.95,0.855,0.71,0.52
11,4.7996528374348575,0.026074722999139415,0.0,0.225,0.95,0.845,0.725,0.495
12,4.797160008277827,0.02625793351979346,0.0,0.21,0.945,0.845,0.715,0.5
13,4.792321149330336,0.02609657379518072,0.0,0.185,0.945,0.86,0.685,0.48
14,4.78832483701985,0.02615204120051635,0.0,0.2,0.955,0.825,0.695,0.475
15,4.784814174737455,0.026466356497418245,0.0,0.19,0.96,0.875,0.695,0.48
16,4.783469082771603,0.026162126183304647,0.0,0.185,0.97,0.885,0.735,0.485
17,4.780388049127313,0.02621087026678141,0.0,0.19,0.965,0.84,0.675,0.48
18,4.77511365401355,0.026444505701376936,0.0,0.18,0.92,0.82,0.725,0.455
19,4.772731029228171,0.026155402861445784,0.0,0.185,0.95,0.85,0.685,0.445
20,4.770510796630649,0.026626035391566265,0.0,0.18,0.93,0.83,0.71,0.475
21,4.7678159969809135,0.02691849989242685,0.0,0.195,0.895,0.825,0.68,0.46
22,4.764563993824944,0.026824373386402756,0.0,0.16,0.94,0.825,0.65,0.445
23,4.760108848447028,0.02688488328313253,0.0,0.165,0.925,0.835,0.69,0.46
24,4.759840708386262,0.026854628334767643,0.0,0.16,0.91,0.84,0.65,0.42
25,4.756575046841331,0.026997498924268504,0.0,0.16,0.905,0.805,0.655,0.4
26,4.755856710949371,0.026239444384681582,0.0,0.14,0.945,0.83,0.64,0.39
27,4.753490115607256,0.026785714285714284,0.0,0.13,0.91,0.835,0.69,0.43
28,4.750037171959672,0.026807565081755594,0.0,0.16,0.94,0.825,0.62,0.405
29,4.752043692872775,0.02681260757314974,0.0,0.16,0.915,0.825,0.625,0.385
30,4.748253404581198,0.02681260757314974,0.0,0.155,0.93,0.81,0.625,0.405
31,4.745547613055283,0.027029434703098106,0.0,0.15,0.905,0.78,0.685,0.39
32,4.744298278362123,0.027147092835628227,0.0,0.125,0.905,0.825,0.685,0.38
33,4.744627459324166,0.027042881346815834,0.0,0.135,0.93,0.785,0.615,0.39
34,4.741326369024595,0.027168943631669534,0.0,0.145,0.93,0.82,0.56,0.37
35,4.739387422748769,0.02703279636402754,0.0,0.155,0.92,0.81,0.575,0.395
36,4.735612228281937,0.02704120051635112,0.0,0.155,0.925,0.81,0.58,0.375
37,4.736178478562688,0.027093306260757316,0.0,0.15,0.885,0.79,0.615,0.385
38,4.7345484234585,0.027179028614457833,0.0,0.135,0.9,0.8,0.585,0.41
39,4.733196692704744,0.027468131454388985,0.0,0.12,0.92,0.82,0.645,0.38
40,4.732865827629365,0.027348792491394148,0.0,0.125,0.89,0.745,0.62,0.385
