epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.855165631758777,0.002174994621342513,0.0,0.055,0.79,0.62,0.35,0.145
2,6.424951418746974,0.0037936343588640276,0.0,0.08,0.855,0.68,0.43,0.235
3,6.336048223886145,0.004482774849397591,0.0,0.065,0.85,0.7,0.52,0.235
4,6.287264127123992,0.004896259143717728,0.0,0.07,0.885,0.69,0.44,0.24
5,6.249231555991247,0.005259318524096386,0.0,0.06,0.865,0.675,0.465,0.22
6,6.2185076058629045,0.005580357142857143,0.0,0.065,0.855,0.66,0.465,0.255
7,6.189474436584315,0.005997203098106712,0.0,0.075,0.84,0.615,0.445,0.25
8,6.162026582609561,0.006093010434595525,0.0,0.08,0.82,0.705,0.43,0.245
9,6.136048949729145,0.006422453205679862,0.0,0.065,0.835,0.63,0.42,0.225
10,6.111186647989664,0.006948553141135972,0.0,0.055,0.845,0.655,0.475,0.215
11,6.088131519685309,0.0069014898881239245,0.0,0.065,0.79,0.655,0.435,0.18
12,6.064400814896811,0.007230932659208262,0.0,0.06,0.825,0.65,0.455,0.225
13,6.04301121723221,0.007536843803786575,0.0,0.055,0.785,0.64,0.395,0.2
14,6.022258403994746,0.0076326511402753875,0.0,0.065,0.835,0.605,0.43,0.23
15,6.001118129789316,0.008099922009466437,0.0,0.075,0.835,0.71,0.47,0.245
16,5.9822992671172095,0.008190686854561102,0.0,0.06,0.805,0.625,0.38,0.21
17,5.965115212327231,0.008370535714285714,0.0,0.06,0.81,0.625,0.405,0.215
18,5.946679035685764,0.008691574333046471,0.0,0.065,0.78,0.58,0.415,0.225
19,5.932173605835171,0.008716786790017212,0.0,0.06,0.81,0.64,0.41,0.235
20,5.915380016661757,0.008802509143717729,0.0,0.065,0.775,0.645,0.405,0.23
21,5.902088038892631,0.008930252259036145,0.0,0.075,0.805,0.64,0.43,0.235
22,5.887395133249936,0.00923952506454389,0.0,0.06,0.815,0.63,0.43,0.215
23,5.875715512622039,0.00938239565404475,0.0,0.06,0.82,0.61,0.375,0.22
24,5.864705512527754,0.00930675828313253,0.0,0.065,0.8,0.64,0.42,0.215
25,5.8506281215845,0.009750497525817556,0.0,0.06,0.8,0.64,0.435,0.19
26,5.8409568947481825,0.00978243330464716,0.0,0.06,0.8,0.6,0.41,0.2
27,5.828444087772074,0.009834539049053357,0.0,0.08,0.845,0.655,0.465,0.215
28,5.8199264736471,0.010042962026678141,0.0,0.06,0.83,0.61,0.385,0.19
29,5.8092718879450205,0.01027491663080895,0.0,0.065,0.775,0.645,0.435,0.225
30,5.800487556884293,0.01035055400172117,0.0,0.065,0.815,0.625,0.45,0.245
31,5.792179850415806,0.010311894901032702,0.0,0.055,0.825,0.63,0.365,0.225
32,5.782659877803362,0.010575785283993114,0.0,0.055,0.815,0.6,0.41,0.2
33,5.776087167546179,0.010762357465576591,0.0,0.055,0.755,0.635,0.415,0.235
34,5.766024696231915,0.010821186531841652,0.0,0.06,0.78,0.615,0.425,0.22
35,5.759232385638659,0.01104473698364888,0.0,0.045,0.8,0.64,0.425,0.22
36,5.751467816390598,0.010885058089500861,0.0,0.055,0.77,0.59,0.39,0.195
37,5.746665014867733,0.011113651032702237,0.0,0.035,0.81,0.605,0.355,0.19
38,5.735461062695607,0.01112541684595525,0.0,0.055,0.75,0.64,0.425,0.23
39,5.731029343892293,0.011275010757314975,0.0,0.055,0.82,0.59,0.405,0.205
40,5.7259056457348825,0.01134896729776248,0.0,0.045,0.78,0.605,0.35,0.185
