epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,5.043430114161742,0.02674201269363167,0.0,0.17,0.92,0.795,0.615,0.395
2,5.015646447002785,0.027585789586919107,0.0,0.18,0.915,0.75,0.64,0.415
3,4.994812941592245,0.027313495051635113,0.0,0.175,0.915,0.78,0.58,0.395
4,4.9849215333515104,0.027479897267641995,0.0,0.17,0.925,0.775,0.615,0.385
5,4.97249148265425,0.027868169104991396,0.0,0.15,0.895,0.77,0.555,0.4
6,4.959455449076405,0.02810516620051635,0.0,0.155,0.875,0.75,0.62,0.395
7,4.9505386549511385,0.02831190834767642,0.0,0.18,0.915,0.745,0.61,0.425
8,4.938773601682994,0.028281653399311532,0.0,0.165,0.9,0.77,0.62,0.365
9,4.930240812482194,0.028343844126506024,0.0,0.15,0.89,0.765,0.59,0.38
10,4.923020751874336,0.028634627796901894,0.0,0.13,0.9,0.74,0.595,0.365
11,4.917298222572996,0.028713626828743545,0.0,0.15,0.87,0.76,0.605,0.395
12,4.906153354710433,0.02877917921686747,0.0,0.145,0.915,0.72,0.555,0.38
13,4.902524745402771,0.029085090361445784,0.0,0.16,0.885,0.78,0.585,0.4
14,4.89433501878827,0.0291708127151463,0.0,0.16,0.895,0.785,0.64,0.4
15,4.8886089160807575,0.02927166254302926,0.0,0.14,0.895,0.74,0.59,0.385
16,4.879552554755941,0.029313683304647162,0.0,0.135,0.9,0.75,0.55,0.385
17,4.873536895351442,0.029449830572289157,0.0,0.175,0.87,0.705,0.565,0.37
18,4.868479566196567,0.02937251237091222,0.0,0.135,0.88,0.77,0.62,0.38
19,4.865375261093376,0.029683466006884682,0.0,0.13,0.855,0.71,0.57,0.355
20,4.85845420692956,0.029829698257314973,0.0,0.14,0.85,0.76,0.61,0.355
21,4.852343138236803,0.030367564006024098,0.0,0.125,0.865,0.745,0.57,0.355
22,4.844740768307868,0.030133928571428572,0.0,0.115,0.855,0.75,0.52,0.335
23,4.839482532310814,0.03018099182444062,0.0,0.13,0.87,0.75,0.565,0.355
24,4.832949503768947,0.030194438468158346,0.0,0.125,0.875,0.79,0.54,0.365
25,4.828036039913788,0.03051043459552496,0.0,0.12,0.86,0.71,0.5,0.345
26,4.821379641862826,0.030559178679001722,0.0,0.16,0.86,0.72,0.53,0.38
27,4.816344914460962,0.03058943362736661,0.0,0.125,0.905,0.72,0.56,0.355
28,4.811987378716264,0.0310398961919105,0.0,0.135,0.875,0.71,0.59,0.37
29,4.8106858209160235,0.03079113328313253,0.0,0.13,0.915,0.715,0.585,0.35
30,4.803559783403721,0.03084660068846816,0.0,0.12,0.87,0.73,0.545,0.345
31,4.799568723688438,0.030977705464716006,0.0,0.135,0.85,0.74,0.525,0.345
32,4.793896744870893,0.031134022697934596,0.0,0.15,0.905,0.655,0.5,0.35
33,4.789500743714955,0.030984428786574873,0.0,0.11,0.86,0.76,0.59,0.365
34,4.784838710922792,0.031029811209122203,0.0,0.115,0.915,0.74,0.57,0.355
35,4.7790300456258805,0.030937365533562824,0.0,0.135,0.855,0.74,0.545,0.345
36,4.774794167372528,0.031167639307228916,0.0,0.12,0.905,0.715,0.51,0.35
37,4.771279052694981,0.03132563737091222,0.0,0.12,0.85,0.75,0.505,0.335
38,4.767062087887946,0.03167525010757315,0.0,0.135,0.87,0.745,0.58,0.335
39,4.762842261237244,0.031552549483648884,0.0,0.14,0.885,0.74,0.5,0.325
40,4.756474082933646,0.03156935778829604,0.0,0.12,0.83,0.69,0.52,0.33
