epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.413566818335791,0.00340536252151463,0.0,0.075,0.83,0.71,0.48,0.27
2,6.408952012940241,0.0032776194061962132,0.0,0.07,0.885,0.655,0.425,0.255
3,6.407575459570564,0.003395277538726334,0.0,0.07,0.835,0.655,0.49,0.265
4,6.4072773436055535,0.0032708960843373493,0.0,0.07,0.85,0.69,0.475,0.26
5,6.405539976339948,0.00350621234939759,0.0,0.07,0.83,0.67,0.46,0.245
6,6.405150892812496,0.003361660929432014,0.0,0.065,0.86,0.645,0.475,0.255
7,6.404166780527611,0.003402000860585198,0.0,0.07,0.81,0.645,0.44,0.255
8,6.40276325508157,0.00343897913080895,0.0,0.07,0.83,0.64,0.47,0.255
9,6.403049635599895,0.0032843427280550776,0.0,0.07,0.855,0.665,0.475,0.26
10,6.402440461767725,0.00337174591222031,0.0,0.06,0.84,0.67,0.425,0.245
11,6.402905262275735,0.00336334175989673,0.0,0.07,0.835,0.635,0.42,0.245
12,6.401964657072766,0.00341376667383821,0.0,0.065,0.82,0.695,0.41,0.25
13,6.400584821651806,0.0032809810671256454,0.0,0.065,0.84,0.675,0.47,0.245
14,6.400988671537521,0.00342217082616179,0.0,0.08,0.795,0.655,0.465,0.25
15,6.400055058851915,0.00338855421686747,0.0,0.08,0.815,0.66,0.445,0.26
16,6.400960106447519,0.003395277538726334,0.0,0.07,0.835,0.64,0.47,0.25
17,6.399876937603581,0.0034692340791738384,0.0,0.06,0.835,0.7,0.45,0.25
18,6.399590827922197,0.0034692340791738384,0.0,0.07,0.84,0.7,0.47,0.255
19,6.39983294383589,0.0033767884036144578,0.0,0.06,0.85,0.655,0.46,0.245
20,6.399104368666158,0.003418809165232358,0.0,0.06,0.835,0.64,0.465,0.25
21,6.399565422596496,0.003381830895008606,0.0,0.07,0.79,0.645,0.44,0.25
22,6.399639461208744,0.0033667034208261616,0.0,0.065,0.85,0.67,0.43,0.25
23,6.3980526636882,0.0033599800989672977,0.0,0.065,0.875,0.635,0.465,0.24
24,6.397555778851403,0.0035179781626506024,0.0,0.06,0.835,0.685,0.45,0.24
25,6.398311556719256,0.0033582992685025816,0.0,0.065,0.835,0.66,0.44,0.245
26,6.397829240447683,0.0033767884036144578,0.0,0.06,0.845,0.625,0.45,0.25
27,6.399332706366061,0.00338015006454389,0.0,0.06,0.815,0.645,0.435,0.25
28,6.39785081384104,0.00344738328313253,0.0,0.06,0.83,0.68,0.435,0.245
29,6.398661070969757,0.003400320030120482,0.0,0.055,0.84,0.66,0.46,0.25
30,6.397628363972071,0.003428894148020654,0.0,0.07,0.83,0.655,0.445,0.25
31,6.398141254451311,0.003398639199655766,0.0,0.06,0.825,0.65,0.46,0.24
32,6.397958656186286,0.003440659961273666,0.0,0.06,0.875,0.65,0.405,0.255
33,6.398116536887295,0.003437298300344234,0.0,0.06,0.855,0.675,0.445,0.25
34,6.396414985755224,0.003403681691049914,0.0,0.055,0.795,0.63,0.385,0.245
35,6.397753776248269,0.003462510757314974,0.0,0.07,0.865,0.615,0.41,0.245
36,6.397542573498777,0.0034776382314974184,0.0,0.065,0.845,0.605,0.435,0.245
37,6.3969362295022725,0.0035213398235800345,0.0,0.06,0.885,0.67,0.485,0.25
38,6.395501511027193,0.00345578743545611,0.0,0.065,0.85,0.695,0.4,0.245
39,6.396644728524344,0.00333812930292599,0.0,0.065,0.845,0.665,0.435,0.24
40,6.396318076194461,0.003412085843373494,0.0,0.07,0.805,0.695,0.435,0.24
