epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,1.5619196363687355,0.011263939271799006,0.0,0.225,0.925,0.85,0.68,0.515
2,1.5443583703354995,0.011282413005508531,0.0,0.195,0.94,0.85,0.64,0.465
3,1.5378143626228065,0.011492341797662233,0.0,0.155,0.875,0.805,0.575,0.4
4,1.53214086173091,0.011477226924627167,0.0,0.12,0.885,0.79,0.6,0.395
5,1.5295512030734244,0.011636772806663979,0.0,0.08,0.885,0.795,0.505,0.345
6,1.5265762003730514,0.011648528819024586,0.0,0.1,0.895,0.72,0.55,0.345
7,1.524410627015765,0.011537686416767433,0.0,0.105,0.875,0.735,0.545,0.325
8,1.5227471853093757,0.011727462044874378,0.0,0.115,0.9,0.755,0.55,0.325
9,1.5197104370915953,0.011660284831385195,0.0,0.1,0.925,0.695,0.555,0.31
10,1.5192149501741854,0.011613260781942764,0.0,0.08,0.88,0.71,0.54,0.3
11,1.5175385094227112,0.011651887679699047,0.0,0.08,0.865,0.745,0.545,0.285
12,1.5155710079761886,0.01185173988982937,0.0,0.075,0.85,0.675,0.485,0.245
13,1.5125325638120668,0.011772806663979578,0.0,0.09,0.83,0.725,0.47,0.265
14,1.5138182519633139,0.011747615208921133,0.0,0.075,0.845,0.67,0.515,0.265
15,1.5116743125919372,0.011707308880827624,0.0,0.075,0.875,0.71,0.47,0.3
16,1.51073012168443,0.011707308880827624,0.0,0.08,0.83,0.665,0.47,0.255
17,1.5088373344575272,0.011947467419051458,0.0,0.08,0.9,0.715,0.51,0.31
18,1.5095678898462697,0.011804715840386941,0.0,0.08,0.855,0.695,0.515,0.265
19,1.5069430094548135,0.011819830713422007,0.0,0.09,0.865,0.675,0.52,0.29
20,1.5063762337726145,0.011717385462851001,0.0,0.06,0.84,0.665,0.475,0.25
21,1.5061662444228465,0.011950826279725917,0.0,0.105,0.86,0.705,0.535,0.335
22,1.5045848206784733,0.011784562676340185,0.0,0.1,0.845,0.67,0.475,0.295
23,1.5042426131320354,0.011828227865108155,0.0,0.07,0.82,0.72,0.46,0.27
24,1.5032780187978518,0.011873572484213354,0.0,0.1,0.85,0.715,0.51,0.29
25,1.5010813327161083,0.011897084508934569,0.0,0.08,0.86,0.7,0.445,0.27
26,1.502375128599772,0.011903802230283488,0.0,0.1,0.88,0.71,0.54,0.275
27,1.4996862932364978,0.011724103184199919,0.0,0.1,0.865,0.74,0.445,0.27
28,1.4985089251547592,0.011910519951632406,0.0,0.1,0.865,0.695,0.545,0.285
29,1.4994114520696162,0.011712347171839312,0.0,0.085,0.845,0.71,0.44,0.27
30,1.4981355160967278,0.011599825339244928,0.0,0.08,0.85,0.705,0.48,0.285
31,1.4955815148084504,0.012091898428053204,0.0,0.09,0.845,0.725,0.465,0.275
32,1.4957456968571572,0.012006247480854495,0.0,0.115,0.885,0.725,0.515,0.315
33,1.4973128324904845,0.01168379685610641,0.0,0.115,0.86,0.74,0.51,0.285
34,1.4960233060499681,0.011892046217922881,0.0,0.1,0.83,0.645,0.505,0.315
35,1.4944098836020983,0.011779524385328496,0.0,0.12,0.85,0.74,0.48,0.305
36,1.4956309171288658,0.011740897487572215,0.0,0.135,0.84,0.69,0.535,0.305
37,1.4936534555291803,0.011925634824667472,0.0,0.08,0.85,0.78,0.52,0.285
38,1.4946814556388017,0.011826548434770925,0.0,0.065,0.88,0.715,0.495,0.28
39,1.4917400061403505,0.012012965202203412,0.0,0.1,0.835,0.665,0.51,0.3
40,1.4928796746774688,0.011918917103318554,0.0,0.075,0.845,0.69,0.43,0.255
