epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,1.5642433944287262,0.01102713959424963,0.0,0.265,0.98,0.825,0.735,0.555
2,1.5469625643628044,0.011101034529087733,0.0,0.17,0.92,0.83,0.68,0.43
3,1.540095573877529,0.011322719333602042,0.0,0.19,0.885,0.82,0.675,0.44
4,1.5362194336663486,0.011168211742576917,0.0,0.14,0.94,0.835,0.635,0.45
5,1.5322717276276816,0.01111950826279726,0.0,0.17,0.925,0.815,0.62,0.42
6,1.5270765670201447,0.011354628510009405,0.0,0.165,0.93,0.81,0.645,0.415
7,1.5283832916245415,0.011572954453849255,0.0,0.145,0.92,0.825,0.62,0.385
8,1.5243713821308371,0.011050651618970845,0.0,0.125,0.915,0.765,0.565,0.375
9,1.5222762693132619,0.011431882305521966,0.0,0.11,0.89,0.78,0.615,0.35
10,1.521633890808934,0.011228671234717184,0.0,0.125,0.89,0.755,0.55,0.37
11,1.5210681445108825,0.011347910788660487,0.0,0.115,0.9,0.74,0.505,0.34
12,1.5180255984052382,0.011262259841461775,0.0,0.16,0.9,0.74,0.585,0.36
13,1.5154394941209512,0.011302566169555286,0.0,0.125,0.895,0.755,0.545,0.395
14,1.515669079024225,0.011230350665054414,0.0,0.155,0.89,0.76,0.575,0.375
15,1.5166111171750087,0.01142180572349859,0.0,0.145,0.875,0.73,0.56,0.335
16,1.5134849441334972,0.011405011420126293,0.0,0.125,0.91,0.775,0.595,0.41
17,1.5111639803733683,0.011482265215638856,0.0,0.11,0.885,0.695,0.505,0.315
18,1.5105948034784542,0.011403331989789064,0.0,0.075,0.905,0.735,0.525,0.265
19,1.5104911367803207,0.011616619642617225,0.0,0.085,0.89,0.7,0.535,0.305
20,1.5083331878156763,0.01133279591562542,0.0,0.12,0.865,0.725,0.555,0.33
21,1.5085823780151684,0.011522571543732365,0.0,0.095,0.88,0.725,0.54,0.32
22,1.507801734517054,0.01172578261453715,0.0,0.11,0.825,0.705,0.5,0.305
23,1.5059445325315728,0.011436920596533656,0.0,0.09,0.91,0.73,0.515,0.32
24,1.506168989341265,0.011399973129114605,0.0,0.1,0.865,0.715,0.55,0.275
25,1.5061613324315384,0.011611581351605536,0.0,0.115,0.915,0.74,0.575,0.345
26,1.5044643432034066,0.011561198441488648,0.0,0.1,0.875,0.74,0.485,0.29
27,1.504428886068327,0.011561198441488648,0.0,0.115,0.915,0.785,0.54,0.31
28,1.5020339964074536,0.011616619642617225,0.0,0.09,0.87,0.745,0.52,0.33
29,1.502472770347016,0.011742576917909446,0.0,0.09,0.89,0.705,0.52,0.335
30,1.5022825214822142,0.01149905951901115,0.0,0.08,0.795,0.67,0.455,0.235
31,1.5018685923826465,0.011626696224640602,0.0,0.11,0.855,0.71,0.5,0.275
32,1.5030120824688018,0.01146547091226656,0.0,0.115,0.87,0.735,0.56,0.29
33,1.5004470086211432,0.011616619642617225,0.0,0.1,0.825,0.695,0.5,0.26
34,1.4998478359133747,0.011594787048233239,0.0,0.08,0.835,0.615,0.455,0.21
35,1.498899979622121,0.011646849388687357,0.0,0.115,0.88,0.725,0.545,0.325
36,1.5006229232607806,0.011581351605535403,0.0,0.08,0.865,0.67,0.445,0.26
37,1.4993004240048569,0.01168211742576918,0.0,0.08,0.845,0.655,0.485,0.275
38,1.4982395425368809,0.011485624076313315,0.0,0.09,0.85,0.67,0.48,0.3
39,1.499355678269736,0.01154272470777912,0.0,0.1,0.86,0.74,0.55,0.255
40,1.4973458985439572,0.011430202875184738,0.0,0.11,0.845,0.755,0.54,0.28
