epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,5.1090961520314835,0.021065848214285716,0.0,0.29,0.965,0.875,0.77,0.61
2,5.087024951350463,0.02111459229776248,0.0,0.26,0.96,0.915,0.735,0.605
3,5.071565176656858,0.02133646191910499,0.0,0.25,0.94,0.875,0.72,0.595
4,5.060318282877517,0.021568416523235802,0.0,0.285,0.96,0.85,0.725,0.57
5,5.052218309162816,0.021620522267641995,0.0,0.265,0.945,0.86,0.725,0.57
6,5.0432984160063805,0.021664223859724614,0.0,0.225,0.93,0.89,0.685,0.55
7,5.034629005162933,0.021916348429432013,0.0,0.23,0.93,0.85,0.715,0.575
8,5.029750477631613,0.022070984832185888,0.0,0.225,0.925,0.83,0.655,0.525
9,5.021422910608236,0.022040729883820998,0.0,0.215,0.93,0.86,0.7,0.48
10,5.0138105771627774,0.022331513554216868,0.0,0.2,0.92,0.825,0.69,0.5
11,5.010798028332026,0.022269322827022375,0.0,0.18,0.92,0.765,0.595,0.435
12,5.006679288696709,0.022296216114457833,0.0,0.18,0.945,0.83,0.665,0.49
13,5.000857553465641,0.022378576807228916,0.0,0.17,0.925,0.84,0.665,0.5
14,4.993978454406003,0.0229332508605852,0.0,0.2,0.905,0.82,0.66,0.46
15,4.9879304184971085,0.022593723106712565,0.0,0.15,0.945,0.83,0.645,0.445
16,4.986831738903683,0.022702977086919107,0.0,0.165,0.885,0.805,0.575,0.435
17,4.981092681162534,0.022708019578313254,0.0,0.165,0.92,0.77,0.585,0.405
18,4.974551186914494,0.022825677710843373,0.0,0.175,0.9,0.75,0.605,0.455
19,4.970845298799919,0.023017292383820998,0.0,0.155,0.895,0.825,0.61,0.465
20,4.966986762882305,0.023313118545611015,0.0,0.15,0.885,0.785,0.635,0.4
21,4.9629250270364205,0.023114780550774528,0.0,0.165,0.92,0.785,0.59,0.425
22,4.958255098937095,0.02316688629518072,0.0,0.16,0.905,0.785,0.6,0.4
23,4.9563303477998035,0.023094610585197933,0.0,0.125,0.89,0.755,0.575,0.335
24,4.95207331636071,0.023355139307228916,0.0,0.135,0.885,0.765,0.54,0.345
25,4.949354154517851,0.02355851979345955,0.0,0.14,0.94,0.765,0.585,0.405
26,4.944854179060603,0.02335682013769363,0.0,0.12,0.905,0.745,0.52,0.355
27,4.940776693636292,0.02355851979345955,0.0,0.15,0.89,0.775,0.59,0.39
28,4.938350701291056,0.02329462941049914,0.0,0.135,0.915,0.74,0.58,0.345
29,4.936676140291145,0.023578689759036143,0.0,0.105,0.865,0.77,0.465,0.29
30,4.931366127657603,0.023506414049053355,0.0,0.135,0.91,0.735,0.5,0.315
31,4.930965926684118,0.02347111660929432,0.0,0.15,0.89,0.745,0.565,0.405
32,4.928207223468721,0.023945110800344234,0.0,0.115,0.895,0.735,0.505,0.29
33,4.921557679233781,0.023587093911359724,0.0,0.125,0.87,0.72,0.56,0.335
34,4.92012855148972,0.023825771837349397,0.0,0.105,0.905,0.735,0.56,0.365
35,4.916841044893774,0.02394679163080895,0.0,0.135,0.9,0.79,0.58,0.385
36,4.915347528539713,0.02366441211273666,0.0,0.115,0.87,0.725,0.52,0.31
37,4.913025425141116,0.02371483702667814,0.0,0.1,0.895,0.78,0.49,0.305
38,4.910148420350277,0.023869473429432013,0.0,0.13,0.865,0.775,0.57,0.34
39,4.90721316592008,0.02379551688898451,0.0,0.095,0.905,0.675,0.525,0.325
40,4.902853936213429,0.02403923730636833,0.0,0.115,0.9,0.72,0.535,0.32
