epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,2.362298649945888,0.0034159613059250304,0.0,0.09,0.86,0.73,0.55,0.29
2,2.128362744664627,0.005909915356711004,0.0,0.13,0.915,0.79,0.6,0.35
3,1.991711502870885,0.0065296251511487305,0.0,0.13,0.89,0.765,0.605,0.43
4,1.860090369036581,0.008071342200725513,0.0,0.115,0.91,0.755,0.645,0.405
5,1.7125404712943384,0.009915356711003628,0.0,0.14,0.94,0.775,0.58,0.4
6,1.5607995045804919,0.011003627569528416,0.0,0.135,0.935,0.775,0.655,0.46
7,1.4144787018936231,0.012575574365175332,0.0,0.19,0.905,0.83,0.65,0.45
8,1.2833226450120956,0.01526602176541717,0.0,0.13,0.885,0.77,0.575,0.42
9,1.1629394798137545,0.017412333736396616,0.0,0.125,0.885,0.795,0.595,0.405
10,1.0597245567655045,0.018500604594921404,0.0,0.115,0.915,0.79,0.58,0.38
11,0.9743220360852787,0.020918984280532044,0.0,0.14,0.885,0.775,0.565,0.37
12,0.8901121236176704,0.0219770253929867,0.0,0.135,0.875,0.77,0.59,0.4
13,0.831175047267305,0.02404776299879081,0.0,0.12,0.905,0.755,0.56,0.355
14,0.7737754747397666,0.026284764207980652,0.0,0.125,0.86,0.74,0.6,0.375
15,0.7287904434581766,0.027917170495767835,0.0,0.12,0.915,0.735,0.595,0.365
16,0.6919246284820437,0.02927750906892382,0.0,0.11,0.89,0.76,0.555,0.37
17,0.6548401793913224,0.0316807738814994,0.0,0.12,0.905,0.725,0.545,0.355
18,0.6281050709888177,0.03198307134220073,0.0,0.085,0.855,0.755,0.52,0.31
19,0.5996327987857424,0.03418984280532043,0.0,0.115,0.87,0.75,0.525,0.315
20,0.5775616295248306,0.03536880290205562,0.0,0.1,0.87,0.71,0.52,0.3
21,0.5608405401513539,0.03674425634824668,0.0,0.13,0.875,0.72,0.55,0.34
22,0.5404790104444543,0.03873941958887545,0.0,0.095,0.875,0.755,0.52,0.325
23,0.5239096134198332,0.0403869407496977,0.0,0.095,0.88,0.735,0.555,0.315
24,0.5105547802281784,0.040976420798065294,0.0,0.105,0.885,0.715,0.515,0.3
25,0.49733332325822643,0.041036880290205566,0.0,0.11,0.855,0.72,0.53,0.32
26,0.4803567514904609,0.04269951632406288,0.0,0.095,0.87,0.74,0.515,0.33
27,0.4743839097516713,0.044347037484885124,0.0,0.12,0.845,0.735,0.535,0.33
28,0.46353086909186886,0.043893591293833134,0.0,0.09,0.9,0.775,0.54,0.325
29,0.4546998419993734,0.04643288996372431,0.0,0.095,0.86,0.755,0.515,0.31
30,0.4451559677900253,0.047309552599758165,0.0,0.13,0.835,0.75,0.55,0.36
31,0.4421431859736719,0.047642079806529625,0.0,0.08,0.84,0.75,0.545,0.295
32,0.4274669008890331,0.04888149939540508,0.0,0.105,0.895,0.75,0.53,0.32
33,0.423505263614323,0.04866989117291415,0.0,0.125,0.86,0.74,0.565,0.32
34,0.42027647094451964,0.05102781136638452,0.0,0.09,0.825,0.695,0.495,0.325
35,0.40638665251587003,0.05178355501813785,0.0,0.09,0.89,0.745,0.56,0.34
36,0.4079742925108704,0.051194074969770256,0.0,0.11,0.87,0.72,0.555,0.28
37,0.4019222865297832,0.05269044740024184,0.0,0.1,0.86,0.725,0.51,0.315
38,0.3965165400555517,0.0528869407496977,0.0,0.12,0.875,0.76,0.51,0.34
39,0.39073736615560073,0.05309854897218863,0.0,0.13,0.84,0.665,0.51,0.32
40,0.3853882667420493,0.05350665054413543,0.0,0.105,0.895,0.745,0.54,0.345
