epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.456273904560765,0.0030860047332185885,0.0,0.015,0.75,0.515,0.3,0.1
2,6.450806945203299,0.003198620374354561,0.0,0.015,0.76,0.495,0.24,0.1
3,6.450129685426538,0.0031885353915662652,0.0,0.02,0.73,0.56,0.23,0.095
4,6.449352186436087,0.0032977893717728054,0.0,0.015,0.725,0.445,0.255,0.095
5,6.4484832906476806,0.0032658535929432015,0.0,0.015,0.73,0.515,0.235,0.095
6,6.448095340531787,0.003210386187607573,0.0,0.01,0.755,0.52,0.245,0.1
7,6.447636574763234,0.003210386187607573,0.0,0.01,0.73,0.455,0.28,0.095
8,6.447107147637005,0.003244002796901893,0.0,0.015,0.8,0.495,0.245,0.095
9,6.446284981069384,0.0032910660499139415,0.0,0.015,0.725,0.45,0.265,0.09
10,6.447032827518483,0.0032994702022375215,0.0,0.015,0.79,0.485,0.27,0.1
11,6.447808193462851,0.003183492900172117,0.0,0.015,0.68,0.455,0.265,0.085
12,6.445887710059161,0.0033078743545611015,0.0,0.015,0.75,0.405,0.24,0.09
13,6.446160410849855,0.003175088747848537,0.0,0.005,0.675,0.42,0.25,0.08
14,6.447498112250113,0.0033246826592082616,0.0,0.01,0.715,0.46,0.26,0.09
15,6.44578623156129,0.003218790339931153,0.0,0.015,0.785,0.45,0.275,0.095
16,6.446235438427293,0.0032557686101549054,0.0,0.015,0.68,0.495,0.275,0.09
17,6.444769381656089,0.0030423031411359724,0.0,0.015,0.71,0.46,0.275,0.095
18,6.444691301828407,0.003217109509466437,0.0,0.02,0.725,0.495,0.255,0.095
19,6.444577803915421,0.003156599612736661,0.0,0.02,0.695,0.48,0.27,0.09
20,6.444249484707279,0.003183492900172117,0.0,0.01,0.7,0.44,0.27,0.09
21,6.444481784833688,0.003269215253872633,0.0,0.01,0.74,0.5,0.25,0.085
22,6.445570650281266,0.003149876290877797,0.0,0.015,0.735,0.505,0.26,0.09
23,6.443544625825603,0.003193577882960413,0.0,0.02,0.71,0.46,0.27,0.095
24,6.44367831668427,0.0032574494406196215,0.0,0.02,0.675,0.5,0.205,0.085
25,6.443647708006447,0.00332972515060241,0.0,0.015,0.725,0.46,0.245,0.085
26,6.443720115852027,0.003220471170395869,0.0,0.015,0.71,0.445,0.235,0.08
27,6.444032925131399,0.0032053436962134253,0.0,0.01,0.705,0.455,0.26,0.085
28,6.443390687853867,0.003148195460413081,0.0,0.015,0.725,0.45,0.215,0.08
29,6.443170151899276,0.0033230018287435455,0.0,0.01,0.745,0.48,0.265,0.1
30,6.442774736532451,0.003218790339931153,0.0,0.01,0.715,0.455,0.26,0.09
31,6.443241793194244,0.0033246826592082616,0.0,0.01,0.75,0.51,0.28,0.09
32,6.442770312862429,0.003178450408777969,0.0,0.01,0.665,0.455,0.3,0.085
33,6.442413728126355,0.0032557686101549054,0.0,0.01,0.7,0.43,0.24,0.085
34,6.44342527373112,0.0032507261187607575,0.0,0.01,0.73,0.46,0.245,0.085
35,6.4422422981918785,0.0031633229345955248,0.0,0.01,0.75,0.495,0.255,0.085
36,6.442035910594894,0.0032927468803786576,0.0,0.01,0.695,0.44,0.27,0.085
37,6.441206929605717,0.003198620374354561,0.0,0.01,0.715,0.475,0.265,0.085
38,6.441008463578872,0.003190216222030981,0.0,0.01,0.74,0.47,0.21,0.09
39,6.441935412034315,0.0032137478485370053,0.0,0.01,0.695,0.44,0.23,0.085
40,6.441015167203499,0.0031885353915662652,0.0,0.01,0.715,0.445,0.225,0.085
