epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,1.5364672112990239,0.011472188633615477,0.0,0.175,0.935,0.785,0.595,0.44
2,1.514266508280326,0.011628375654977832,0.0,0.075,0.895,0.735,0.525,0.29
3,1.5061415060736008,0.012039836087599086,0.0,0.09,0.885,0.745,0.505,0.33
4,1.501663746353953,0.011863495902189977,0.0,0.1,0.84,0.71,0.51,0.3
5,1.495839291043008,0.011913878812306865,0.0,0.065,0.82,0.64,0.4,0.235
6,1.4934728994366944,0.01185173988982937,0.0,0.04,0.78,0.645,0.37,0.175
7,1.4912698065131065,0.01232701867526535,0.0,0.02,0.74,0.525,0.37,0.135
8,1.4884522053482039,0.011925634824667472,0.0,0.04,0.76,0.615,0.41,0.17
9,1.4863497781542125,0.01207006583366922,0.0,0.025,0.795,0.595,0.335,0.135
10,1.483857987565442,0.011781203815665726,0.0,0.02,0.755,0.56,0.325,0.135
11,1.4824187993522806,0.012140601907832864,0.0,0.015,0.795,0.555,0.335,0.145
12,1.480378742892624,0.011690514577455327,0.0,0.04,0.775,0.62,0.365,0.185
13,1.4809705833738152,0.01219602310896144,0.0,0.04,0.81,0.595,0.305,0.15
14,1.478529629450435,0.012160755071879619,0.0,0.04,0.745,0.51,0.285,0.135
15,1.4767653771630702,0.012059989251645841,0.0,0.035,0.845,0.535,0.385,0.155
16,1.4771394297270368,0.012219535133682655,0.0,0.025,0.75,0.545,0.28,0.16
17,1.4752434343720227,0.012427784495499127,0.0,0.025,0.785,0.505,0.29,0.12
18,1.4734722538034746,0.012400913610103453,0.0,0.05,0.73,0.59,0.32,0.17
19,1.473245556013696,0.01211205159209996,0.0,0.045,0.795,0.575,0.33,0.175
20,1.4717257510537856,0.012125487034797797,0.0,0.015,0.765,0.49,0.27,0.12
21,1.4709231619871417,0.011960902861749294,0.0,0.025,0.76,0.57,0.325,0.13
22,1.4678642562708033,0.012018003493215102,0.0,0.025,0.77,0.545,0.295,0.13
23,1.4675173260969259,0.012347171839312105,0.0,0.025,0.735,0.515,0.31,0.135
24,1.4695023930642965,0.01228167405616015,0.0,0.03,0.765,0.59,0.335,0.13
25,1.4666307599861967,0.012557100631465807,0.0,0.02,0.74,0.55,0.325,0.165
26,1.467558236087216,0.012300147789869676,0.0,0.03,0.81,0.57,0.34,0.165
27,1.4649311244736014,0.012362286712347173,0.0,0.015,0.74,0.545,0.325,0.125
28,1.4665802891674373,0.012474808544941556,0.0,0.025,0.745,0.51,0.325,0.14
29,1.4650128968409373,0.012446258229208652,0.0,0.025,0.775,0.515,0.285,0.1
30,1.4666775751286867,0.01223800886739218,0.0,0.035,0.725,0.535,0.3,0.13
31,1.4639839174429383,0.012246406019078329,0.0,0.025,0.725,0.545,0.3,0.125
32,1.4626627749210241,0.012337095257288728,0.0,0.035,0.79,0.53,0.31,0.14
33,1.4607339594099256,0.012548703479779658,0.0,0.03,0.75,0.545,0.305,0.14
34,1.4631247830922671,0.012437861077522504,0.0,0.03,0.77,0.505,0.295,0.11
35,1.4597494832709899,0.012488243987639393,0.0,0.01,0.785,0.505,0.3,0.11
36,1.4610549747559487,0.012407631331452371,0.0,0.025,0.745,0.46,0.295,0.095
37,1.4600608375465518,0.01236732500335886,0.0,0.035,0.765,0.52,0.3,0.16
38,1.4577878751582425,0.012269918043799543,0.0,0.02,0.77,0.545,0.245,0.11
39,1.4578612984948527,0.01232533924492812,0.0,0.02,0.76,0.545,0.3,0.125
40,1.458861431240411,0.012489923417976622,0.0,0.03,0.755,0.51,0.27,0.16
