epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,2.0700958902919453,0.005003022974607013,0.0,0.15,0.895,0.8,0.605,0.355
2,1.6748018359907304,0.008237605804111245,0.0,0.155,0.93,0.82,0.67,0.445
3,1.5083522321379315,0.010867593712212817,0.0,0.21,0.92,0.83,0.67,0.465
4,1.383163468364937,0.012681378476420799,0.0,0.23,0.965,0.865,0.725,0.495
5,1.2763811998312533,0.014298669891172915,0.0,0.215,0.96,0.825,0.67,0.47
6,1.182301798913326,0.015341596130592503,0.0,0.28,0.95,0.86,0.705,0.575
7,1.0956712435782316,0.016112454655380894,0.0,0.255,0.97,0.88,0.775,0.575
8,1.0136711531135163,0.01698911729141475,0.0,0.28,0.965,0.88,0.76,0.58
9,0.9460315906511396,0.01807738814993954,0.0,0.26,0.925,0.865,0.735,0.545
10,0.8901457675134689,0.018878476420798065,0.0,0.25,0.965,0.875,0.79,0.575
11,0.8287828821945652,0.020450423216444982,0.0,0.265,0.95,0.87,0.8,0.57
12,0.7858528646116821,0.021659613059250304,0.0,0.245,0.935,0.905,0.795,0.62
13,0.7372182116290822,0.02107013301088271,0.0,0.23,0.94,0.91,0.74,0.57
14,0.695584321267083,0.023216444981862153,0.0,0.23,0.955,0.88,0.75,0.615
15,0.6597218000650983,0.023594316807738814,0.0,0.265,0.94,0.865,0.705,0.565
16,0.6254141451622007,0.02560459492140266,0.0,0.275,0.95,0.875,0.79,0.61
17,0.604193217255977,0.025634824667472793,0.0,0.25,0.95,0.865,0.76,0.58
18,0.5800532939788652,0.02642079806529625,0.0,0.24,0.935,0.895,0.78,0.595
19,0.5506010868583221,0.026828899637243046,0.0,0.24,0.965,0.88,0.76,0.535
20,0.5302572907206513,0.02762998790810157,0.0,0.275,0.95,0.87,0.705,0.555
21,0.5151975982404677,0.029005441354292623,0.0,0.245,0.955,0.875,0.76,0.56
22,0.4934755588907573,0.02983675937122128,0.0,0.235,0.955,0.85,0.73,0.52
23,0.48008806877189564,0.03013905683192261,0.0,0.26,0.93,0.9,0.765,0.555
24,0.4698142881828395,0.030683192261185006,0.0,0.225,0.94,0.88,0.735,0.53
25,0.4532725259301308,0.0312273276904474,0.0,0.27,0.925,0.835,0.695,0.59
26,0.44761128037393166,0.032678355501813784,0.0,0.25,0.96,0.86,0.775,0.55
27,0.43158241395614455,0.03308645707376058,0.0,0.24,0.955,0.885,0.74,0.555
28,0.42417244837859236,0.03391777509068924,0.0,0.26,0.94,0.84,0.7,0.575
29,0.4123364024233645,0.034114268440145104,0.0,0.265,0.9,0.88,0.735,0.58
30,0.40954333350891214,0.03514207980652963,0.0,0.245,0.935,0.89,0.73,0.55
31,0.3979467125116265,0.03653264812575575,0.0,0.29,0.97,0.885,0.745,0.575
32,0.39374746760891743,0.03524788391777509,0.0,0.29,0.945,0.895,0.765,0.59
33,0.38801677083143876,0.03615477629987908,0.0,0.225,0.97,0.885,0.72,0.545
34,0.38149512824044984,0.03728839177750907,0.0,0.26,0.9,0.86,0.755,0.56
35,0.37259035203628416,0.037107013301088274,0.0,0.25,0.95,0.85,0.715,0.52
36,0.3645877024543977,0.036351269649334945,0.0,0.23,0.955,0.84,0.74,0.515
37,0.3572531005401421,0.03819528415961306,0.0,0.25,0.94,0.88,0.8,0.565
38,0.3568451537808095,0.03869407496977025,0.0,0.27,0.955,0.885,0.755,0.565
39,0.3525885413949262,0.04005441354292624,0.0,0.25,0.945,0.87,0.755,0.54
40,0.34585701531878116,0.03878476420798065,0.0,0.26,0.955,0.83,0.725,0.565
