epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,2.2751876259945614,0.00346130592503023,0.0,0.09,0.89,0.74,0.51,0.32
2,1.9085384368319898,0.006756348246674728,0.0,0.14,0.91,0.78,0.6,0.335
3,1.7755256556253767,0.007965538089480048,0.0,0.155,0.925,0.815,0.635,0.425
4,1.680328075139093,0.008766626360338573,0.0,0.175,0.93,0.82,0.615,0.45
5,1.580982423967433,0.010459492140266022,0.0,0.185,0.935,0.855,0.665,0.445
6,1.4956294300045905,0.010822249093107618,0.0,0.205,0.905,0.84,0.68,0.47
7,1.4089552752051993,0.011502418379685611,0.0,0.205,0.945,0.87,0.675,0.445
8,1.3256203432757736,0.013739419588875453,0.0,0.175,0.92,0.815,0.72,0.435
9,1.2491151340494997,0.014389359129383314,0.0,0.205,0.9,0.845,0.66,0.46
10,1.169921822249529,0.014948609431680774,0.0,0.19,0.92,0.835,0.595,0.46
11,1.1073098621316515,0.01603688029020556,0.0,0.18,0.925,0.85,0.635,0.465
12,1.04143093439515,0.016460096735187425,0.0,0.175,0.925,0.81,0.665,0.455
13,0.9828577327396734,0.017487908101571945,0.0,0.205,0.96,0.87,0.71,0.49
14,0.9240952624879696,0.018470374848851268,0.0,0.18,0.9,0.79,0.65,0.475
15,0.8809883036809504,0.01946795646916566,0.0,0.165,0.94,0.8,0.625,0.405
16,0.8360276687606503,0.019876058041112456,0.0,0.215,0.965,0.825,0.685,0.46
17,0.7942118040235328,0.020435308343409914,0.0,0.21,0.925,0.815,0.62,0.41
18,0.7550087908951807,0.021614268440145103,0.0,0.19,0.92,0.84,0.69,0.445
19,0.7248290160366817,0.022823458282950425,0.0,0.2,0.935,0.86,0.69,0.46
20,0.6964307479767586,0.023639661426844014,0.0,0.18,0.95,0.79,0.655,0.435
21,0.6744765857939564,0.023669891172914147,0.0,0.16,0.935,0.805,0.6,0.42
22,0.6431360351689781,0.025453446191051995,0.0,0.215,0.95,0.825,0.68,0.45
23,0.621290271155347,0.02534764207980653,0.0,0.165,0.93,0.84,0.64,0.435
24,0.6022593185287577,0.027660217654171704,0.0,0.185,0.92,0.83,0.635,0.47
25,0.5872514062990156,0.027478839177750906,0.0,0.17,0.935,0.835,0.63,0.47
26,0.5633096413319748,0.02924727932285369,0.0,0.18,0.94,0.83,0.675,0.5
27,0.548648154575202,0.028385731559854896,0.0,0.14,0.935,0.815,0.66,0.455
28,0.5309969526698685,0.02939842805320435,0.0,0.17,0.905,0.825,0.62,0.48
29,0.525105986327041,0.030078597339782347,0.0,0.22,0.96,0.84,0.615,0.49
30,0.5120552711161765,0.03078899637243047,0.0,0.2,0.91,0.82,0.705,0.445
31,0.5020501682681213,0.03217956469165659,0.0,0.195,0.925,0.815,0.65,0.46
32,0.48826614751096503,0.03214933494558646,0.0,0.195,0.95,0.805,0.695,0.465
33,0.4885216931225743,0.03199818621523579,0.0,0.2,0.945,0.87,0.685,0.46
34,0.4686653469176794,0.03278415961305925,0.0,0.18,0.93,0.795,0.65,0.47
35,0.45783173634322694,0.03367593712212817,0.0,0.195,0.905,0.83,0.655,0.46
36,0.45725705950839635,0.03329806529625151,0.0,0.175,0.895,0.825,0.625,0.39
37,0.452041321032497,0.03476420798065296,0.0,0.165,0.865,0.77,0.585,0.4
38,0.44132962559305916,0.035837363966142684,0.0,0.185,0.925,0.795,0.605,0.455
39,0.43352447437007596,0.03654776299879081,0.0,0.19,0.94,0.805,0.655,0.405
40,0.4327514927685621,0.03737908101571947,0.0,0.17,0.91,0.785,0.63,0.47
