epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,5.264943772051708,0.0182185214070568,0.0,0.13,0.925,0.78,0.59,0.39
2,5.235326703772487,0.018734536359724614,0.0,0.1,0.925,0.715,0.585,0.35
3,5.2187362168619025,0.018855556153184166,0.0,0.115,0.885,0.725,0.53,0.32
4,5.204991043537291,0.019016915877796903,0.0,0.085,0.855,0.7,0.525,0.29
5,5.192138463412628,0.019548058304647162,0.0,0.075,0.85,0.7,0.55,0.31
6,5.178869378751403,0.019327869513769365,0.0,0.075,0.865,0.72,0.54,0.3
7,5.168244513710271,0.019593440727194492,0.0,0.07,0.895,0.705,0.475,0.28
8,5.157501794385007,0.01968756723321859,0.0,0.075,0.865,0.695,0.47,0.26
9,5.148214130106153,0.020274177065404474,0.0,0.09,0.86,0.665,0.56,0.295
10,5.139180784996939,0.020053988274526677,0.0,0.09,0.87,0.66,0.47,0.265
11,5.12939923478486,0.020208624677280553,0.0,0.07,0.825,0.685,0.485,0.27
12,5.121364589402269,0.020290985370051636,0.0,0.085,0.85,0.625,0.47,0.28
13,5.113345095294683,0.02065068308950086,0.0,0.075,0.89,0.67,0.485,0.27
14,5.104177843477968,0.020228794642857144,0.0,0.08,0.84,0.67,0.48,0.305
15,5.098971041057278,0.02094650925129088,0.0,0.085,0.86,0.745,0.5,0.27
16,5.091428274952401,0.020401920180722892,0.0,0.085,0.855,0.695,0.465,0.275
17,5.083233277686902,0.020998614995697076,0.0,0.075,0.85,0.665,0.445,0.28
18,5.077291365539761,0.02108433734939759,0.0,0.075,0.805,0.645,0.43,0.245
19,5.070881228849112,0.021136443093803785,0.0,0.07,0.85,0.675,0.44,0.265
20,5.064090110759111,0.021440673407917384,0.0,0.075,0.845,0.675,0.475,0.25
21,5.057165841842887,0.021378482680722892,0.0,0.07,0.83,0.655,0.415,0.255
22,5.05318610721529,0.02109274150172117,0.0,0.065,0.84,0.68,0.43,0.255
23,5.0465443097375555,0.02133646191910499,0.0,0.045,0.85,0.605,0.43,0.225
24,5.041975986526673,0.021326376936316695,0.0,0.075,0.87,0.66,0.445,0.27
25,5.035779149520008,0.02150958745697074,0.0,0.07,0.83,0.735,0.485,0.285
26,5.030314322387905,0.021600352302065404,0.0,0.08,0.86,0.64,0.47,0.23
27,5.024829691330455,0.021936518395008604,0.0,0.09,0.81,0.64,0.44,0.255
28,5.020750981394888,0.0216524580464716,0.0,0.05,0.885,0.65,0.405,0.23
29,5.015038585498698,0.021949965038726333,0.0,0.07,0.825,0.615,0.425,0.225
30,5.010232167071607,0.02203568739242685,0.0,0.08,0.82,0.645,0.46,0.255
31,5.0055293905550355,0.021771797009466437,0.0,0.07,0.85,0.7,0.47,0.255
32,5.001607938395515,0.02237185348537005,0.0,0.075,0.79,0.63,0.445,0.245
33,4.995558017297374,0.02238530012908778,0.0,0.08,0.83,0.67,0.455,0.25
34,4.991016992808619,0.02238530012908778,0.0,0.06,0.875,0.68,0.425,0.22
35,4.985133804675839,0.022365130163511188,0.0,0.07,0.84,0.635,0.41,0.24
36,4.982901629810694,0.022612212241824442,0.0,0.06,0.82,0.6,0.47,0.25
37,4.978697952428086,0.022020559918244406,0.0,0.07,0.8,0.69,0.415,0.23
38,4.975980311375682,0.022274365318416523,0.0,0.07,0.83,0.64,0.435,0.21
39,4.97029383129179,0.022820635219449225,0.0,0.09,0.79,0.655,0.45,0.215
40,4.966709383178291,0.022622297224612738,0.0,0.08,0.82,0.645,0.47,0.25
