epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.687822968947498,0.0016018314328743546,0.0,0.02,0.745,0.51,0.29,0.115
2,6.685359875224338,0.0016169589070567985,0.0,0.02,0.745,0.535,0.28,0.1
3,6.684330996055406,0.0016051930938037866,0.0,0.025,0.725,0.505,0.27,0.09
4,6.684266423604575,0.0015984697719449226,0.0,0.02,0.745,0.52,0.275,0.105
5,6.683856768780444,0.0016505755163511188,0.0,0.02,0.71,0.52,0.3,0.115
6,6.683447277279195,0.0016522563468158347,0.0,0.02,0.725,0.515,0.28,0.1
7,6.683412384453411,0.0016337672117039588,0.0,0.025,0.745,0.44,0.315,0.115
8,6.6819404792457355,0.001753106174698795,0.0,0.02,0.735,0.51,0.255,0.115
9,6.681620831743985,0.001682511295180723,0.0,0.02,0.73,0.465,0.26,0.11
10,6.6817550667386865,0.001731255378657487,0.0,0.02,0.735,0.52,0.315,0.11
11,6.680976243109383,0.0016589796686746988,0.0,0.02,0.73,0.485,0.285,0.105
12,6.6796629892569195,0.001701000430292599,0.0,0.02,0.705,0.49,0.275,0.115
13,6.680263740880969,0.0016287247203098107,0.0,0.02,0.765,0.545,0.33,0.095
14,6.6792280489319165,0.001680830464716007,0.0,0.025,0.75,0.52,0.29,0.105
15,6.678890436733856,0.0016135972461273666,0.0,0.025,0.705,0.53,0.345,0.105
16,6.678615588944873,0.0016438521944922547,0.0,0.02,0.71,0.48,0.29,0.095
17,6.677731502486999,0.0016925962779690189,0.0,0.025,0.695,0.54,0.295,0.105
18,6.677474936191474,0.0016875537865748708,0.0,0.02,0.745,0.55,0.305,0.11
19,6.677155822156424,0.0016875537865748708,0.0,0.02,0.695,0.51,0.315,0.115
20,6.67571175570332,0.0016371288726333907,0.0,0.02,0.76,0.5,0.265,0.11
21,6.676032186990761,0.0017564678356282273,0.0,0.02,0.705,0.51,0.235,0.115
22,6.6759444949138596,0.001677468803786575,0.0,0.02,0.715,0.5,0.295,0.1
23,6.675517596804542,0.001699319599827883,0.0,0.02,0.705,0.51,0.355,0.1
24,6.674576656748629,0.0016589796686746988,0.0,0.02,0.73,0.54,0.26,0.105
25,6.674599704972232,0.0016623413296041308,0.0,0.02,0.755,0.53,0.275,0.1
26,6.673263535031763,0.001753106174698795,0.0,0.02,0.74,0.515,0.34,0.11
27,6.672961092241454,0.0017295745481927711,0.0,0.03,0.74,0.54,0.285,0.105
28,6.67256382615554,0.0017850419535283993,0.0,0.02,0.725,0.49,0.3,0.11
29,6.672028332281851,0.001689234617039587,0.0,0.02,0.745,0.515,0.285,0.115
30,6.6712723746767555,0.001727893717728055,0.0,0.02,0.72,0.515,0.305,0.105
31,6.671865998364972,0.0017598294965576592,0.0,0.025,0.725,0.495,0.27,0.105
32,6.671047615307334,0.0017262128872633392,0.0,0.02,0.705,0.495,0.29,0.1
33,6.670582397053861,0.001736297870051635,0.0,0.025,0.76,0.51,0.29,0.105
34,6.670182442295777,0.0016875537865748708,0.0,0.02,0.74,0.46,0.265,0.1
35,6.669861975717462,0.0017799994621342512,0.0,0.02,0.72,0.545,0.335,0.11
36,6.669617125171392,0.0018270627151462996,0.0,0.03,0.72,0.505,0.26,0.115
37,6.6698405328182675,0.001677468803786575,0.0,0.02,0.73,0.505,0.255,0.115
38,6.6695596330547495,0.0017900844449225473,0.0,0.025,0.755,0.545,0.315,0.12
39,6.668737000319306,0.001697638769363167,0.0,0.02,0.705,0.54,0.27,0.12
40,6.668067240263632,0.0017615103270223753,0.0,0.025,0.71,0.47,0.32,0.1
