epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.467008419988898,0.003101132207401033,0.0,0.06,0.81,0.655,0.4,0.185
2,6.464043791240751,0.0030254948364888123,0.0,0.055,0.805,0.615,0.385,0.185
3,6.4641398759799245,0.003126344664371773,0.0,0.055,0.8,0.6,0.375,0.185
4,6.462384416806718,0.003190216222030981,0.0,0.05,0.835,0.665,0.375,0.185
5,6.462546293583672,0.0033263634896729777,0.0,0.055,0.83,0.63,0.39,0.18
6,6.461513273892427,0.0032507261187607575,0.0,0.05,0.84,0.6,0.37,0.185
7,6.46130722443126,0.003225513661790017,0.0,0.05,0.79,0.58,0.355,0.18
8,6.46055297966463,0.003208705357142857,0.0,0.05,0.785,0.6,0.325,0.175
9,6.460633130984545,0.003153237951807229,0.0,0.055,0.81,0.595,0.325,0.18
10,6.4603663623435565,0.003183492900172117,0.0,0.055,0.805,0.57,0.385,0.185
11,6.461201019418424,0.0031145788511187608,0.0,0.055,0.79,0.635,0.37,0.19
12,6.458841354219105,0.003186854561101549,0.0,0.05,0.78,0.665,0.325,0.185
13,6.459565000977245,0.003170046256454389,0.0,0.05,0.8,0.59,0.4,0.18
14,6.458586665726364,0.0032725769148020654,0.0,0.05,0.83,0.64,0.4,0.185
15,6.45917298010007,0.0032389603055077453,0.0,0.05,0.82,0.625,0.36,0.185
16,6.459856077643967,0.003186854561101549,0.0,0.05,0.8,0.61,0.335,0.18
17,6.458366833127099,0.0033213209982788294,0.0,0.05,0.76,0.59,0.395,0.185
18,6.4583126148545595,0.0032406411359724614,0.0,0.05,0.805,0.57,0.4,0.19
19,6.4575516722083295,0.0032994702022375215,0.0,0.055,0.82,0.61,0.36,0.175
20,6.457354176270162,0.0032860235585197932,0.0,0.055,0.775,0.63,0.34,0.19
21,6.458911959767957,0.003149876290877797,0.0,0.055,0.805,0.58,0.43,0.19
22,6.457940392157707,0.0033061935240963855,0.0,0.055,0.815,0.625,0.36,0.175
23,6.458439437124282,0.0031549187822719447,0.0,0.055,0.785,0.58,0.37,0.175
24,6.458355642637164,0.0033078743545611015,0.0,0.055,0.78,0.58,0.405,0.18
25,6.458041799253112,0.003200301204819277,0.0,0.055,0.805,0.605,0.345,0.185
26,6.4563664963241285,0.0032305561531841653,0.0,0.05,0.83,0.6,0.37,0.185
27,6.457343620195241,0.0030977705464716007,0.0,0.055,0.83,0.64,0.365,0.175
28,6.458186408123338,0.003208705357142857,0.0,0.055,0.81,0.605,0.365,0.17
29,6.457503967974559,0.003141472138554217,0.0,0.055,0.81,0.645,0.345,0.175
30,6.457097078149372,0.0033347676419965577,0.0,0.05,0.805,0.57,0.44,0.175
31,6.45611058003726,0.003212067018072289,0.0,0.055,0.825,0.62,0.395,0.175
32,6.456844890384379,0.003165003765060241,0.0,0.055,0.805,0.565,0.37,0.165
33,6.457363123737801,0.003198620374354561,0.0,0.055,0.765,0.585,0.385,0.175
34,6.457399754844311,0.0032994702022375215,0.0,0.055,0.77,0.58,0.355,0.18
35,6.455630357417305,0.0032776194061962132,0.0,0.055,0.83,0.61,0.415,0.17
36,6.456013963472823,0.003190216222030981,0.0,0.055,0.825,0.57,0.36,0.165
37,6.456744476357754,0.0031801312392426852,0.0,0.055,0.715,0.575,0.38,0.17
38,6.4563701944794385,0.0032725769148020654,0.0,0.055,0.785,0.595,0.35,0.18
39,6.456885237701994,0.003153237951807229,0.0,0.055,0.765,0.675,0.36,0.185
40,6.455288256712501,0.003168365425989673,0.0,0.055,0.79,0.585,0.4,0.18
