epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,5.901960035609706,0.015070325946643717,0.0,0.065,0.825,0.67,0.41,0.245
2,5.877553362033864,0.015515746019793459,0.0,0.05,0.86,0.665,0.49,0.25
3,5.855277886283993,0.015614915017211704,0.0,0.07,0.855,0.615,0.455,0.25
4,5.8375545171780345,0.0158351038080895,0.0,0.095,0.83,0.665,0.47,0.24
5,5.8185749004712,0.01612588747848537,0.0,0.075,0.815,0.625,0.435,0.23
6,5.801685440766011,0.016493989350258177,0.0,0.06,0.835,0.655,0.485,0.235
7,5.784627125718712,0.016596520008605852,0.0,0.065,0.85,0.655,0.425,0.225
8,5.768834407071033,0.01716127904475043,0.0,0.065,0.845,0.7,0.515,0.24
9,5.752183800925486,0.01709908831755594,0.0,0.06,0.85,0.655,0.44,0.235
10,5.736133339072669,0.017326000430292598,0.0,0.06,0.835,0.68,0.48,0.235
11,5.7226547448031875,0.01775965469018933,0.0,0.055,0.84,0.695,0.45,0.24
12,5.707183654870511,0.017926056906196215,0.0,0.055,0.83,0.625,0.435,0.245
13,5.6921144229409615,0.017884036144578314,0.0,0.055,0.85,0.635,0.44,0.21
14,5.677745159234525,0.018287435456110154,0.0,0.075,0.835,0.675,0.465,0.225
15,5.6643004926264595,0.018359711166092942,0.0,0.05,0.805,0.67,0.455,0.215
16,5.650029103645154,0.01858830410929432,0.0,0.055,0.82,0.7,0.49,0.245
17,5.636289623641312,0.01895808681153184,0.0,0.065,0.86,0.665,0.5,0.215
18,5.6223761259791365,0.019245508820998278,0.0,0.06,0.815,0.635,0.43,0.215
19,5.610099725181593,0.01912785068846816,0.0,0.055,0.86,0.665,0.44,0.245
20,5.5968882097845025,0.019615291523235802,0.0,0.07,0.84,0.67,0.415,0.21
21,5.583497320723411,0.019635461488812393,0.0,0.055,0.85,0.63,0.455,0.205
22,5.571413148495909,0.01988926688898451,0.0,0.055,0.84,0.695,0.47,0.22
23,5.557566916881043,0.01997330841222031,0.0,0.07,0.815,0.645,0.43,0.2
24,5.54536200472492,0.020511174160929433,0.0,0.06,0.815,0.67,0.49,0.225
25,5.531990141548511,0.02051621665232358,0.0,0.04,0.815,0.675,0.41,0.22
26,5.522060352430492,0.02036494191049914,0.0,0.07,0.81,0.64,0.46,0.23
27,5.510116932519332,0.020887680185025816,0.0,0.045,0.81,0.68,0.39,0.215
28,5.497423362403646,0.02098348752151463,0.0,0.05,0.855,0.69,0.48,0.215
29,5.4844074873013255,0.021371759358864026,0.0,0.055,0.835,0.59,0.455,0.225
30,5.474413956299091,0.021477651678141137,0.0,0.06,0.825,0.675,0.445,0.245
31,5.463257311133222,0.021523034100688468,0.0,0.08,0.83,0.675,0.495,0.24
32,5.4510085644287,0.02155160821858864,0.0,0.05,0.795,0.665,0.435,0.22
33,5.440786510244294,0.02170792545180723,0.0,0.065,0.815,0.64,0.43,0.205
34,5.430896113128137,0.022134856389845095,0.0,0.07,0.82,0.645,0.43,0.23
35,5.418777254895787,0.02240715092512909,0.0,0.075,0.785,0.635,0.46,0.21
36,5.407780829477228,0.022534894040447503,0.0,0.065,0.795,0.685,0.47,0.225
37,5.398366375757372,0.02227940780981067,0.0,0.065,0.815,0.645,0.42,0.215
38,5.386630389858646,0.022929889199655766,0.0,0.065,0.835,0.64,0.445,0.2
39,5.376072413334543,0.02268784961273666,0.0,0.055,0.85,0.67,0.415,0.23
40,5.366542826831443,0.023007207401032702,0.0,0.06,0.805,0.61,0.465,0.18
