epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,5.81366928021797,0.010799335735800344,0.0,0.085,0.85,0.67,0.465,0.245
2,5.792982308261366,0.010597636080034424,0.0,0.07,0.855,0.69,0.47,0.25
3,5.778268348739807,0.01108339608433735,0.0,0.045,0.82,0.62,0.41,0.215
4,5.768907167825354,0.01105818362736661,0.0,0.05,0.855,0.64,0.485,0.245
5,5.759320043245404,0.011207777538726335,0.0,0.04,0.805,0.655,0.46,0.265
6,5.751170933144023,0.011317031518932874,0.0,0.055,0.825,0.705,0.465,0.2
7,5.739980004125125,0.011431327990533563,0.0,0.06,0.86,0.65,0.45,0.215
8,5.734933856432286,0.011579241071428572,0.0,0.065,0.85,0.68,0.43,0.23
9,5.729075374373471,0.011463263769363167,0.0,0.05,0.835,0.66,0.405,0.19
10,5.721670377275004,0.01168513339070568,0.0,0.045,0.815,0.64,0.445,0.215
11,5.71396145106593,0.011636389307228916,0.0,0.055,0.825,0.63,0.42,0.195
12,5.708531352616013,0.011999448687607573,0.0,0.04,0.83,0.67,0.425,0.19
13,5.702526320688901,0.012012895331325301,0.0,0.035,0.81,0.595,0.39,0.195
14,5.695789205022605,0.012063320245266781,0.0,0.04,0.815,0.63,0.41,0.225
15,5.69299357031791,0.012080128549913942,0.0,0.05,0.81,0.615,0.415,0.21
16,5.686709747872541,0.01195406626506024,0.0,0.05,0.825,0.6,0.415,0.175
17,5.681395800716905,0.01200449117900172,0.0,0.035,0.815,0.62,0.4,0.17
18,5.678345422531364,0.012019618653184166,0.0,0.02,0.825,0.635,0.395,0.165
19,5.672725968024406,0.012142319277108434,0.0,0.06,0.825,0.675,0.44,0.22
20,5.66482272451798,0.01245999623493976,0.0,0.04,0.855,0.62,0.445,0.185
21,5.6619130510471365,0.012599505163511188,0.0,0.045,0.825,0.63,0.405,0.205
22,5.657449245452881,0.012528910283993114,0.0,0.04,0.82,0.63,0.47,0.19
23,5.654996906418398,0.012335614780550775,0.0,0.055,0.8,0.62,0.405,0.185
24,5.652611254825034,0.012572611876075732,0.0,0.04,0.805,0.585,0.39,0.2
25,5.647993233856359,0.012634802603270224,0.0,0.04,0.82,0.64,0.4,0.205
26,5.643384159534605,0.012915501290877797,0.0,0.04,0.825,0.595,0.41,0.17
27,5.641084932008832,0.012624717620481929,0.0,0.035,0.805,0.645,0.44,0.205
28,5.637628913951618,0.012522186962134252,0.0,0.04,0.81,0.655,0.435,0.195
29,5.632844645882638,0.012799523988812393,0.0,0.055,0.81,0.675,0.41,0.17
30,5.628756757036954,0.012614632637693631,0.0,0.055,0.86,0.665,0.415,0.19
31,5.624921577932913,0.012755822396729776,0.0,0.04,0.8,0.655,0.44,0.19
32,5.6239354122115905,0.012794481497418244,0.0,0.05,0.805,0.625,0.445,0.2
33,5.619021467415683,0.01303652108433735,0.0,0.045,0.83,0.645,0.435,0.19
34,5.614240735820567,0.013098711811531842,0.0,0.035,0.815,0.665,0.425,0.19
35,5.613993217940996,0.013155860047332185,0.0,0.035,0.82,0.61,0.365,0.16
36,5.610323081943952,0.012986096170395868,0.0,0.055,0.815,0.605,0.415,0.18
37,5.606387222900653,0.013231497418244406,0.0,0.04,0.8,0.585,0.385,0.16
38,5.6036993115370946,0.013332347246127366,0.0,0.05,0.805,0.67,0.4,0.175
39,5.599610419774015,0.013211327452667815,0.0,0.05,0.83,0.675,0.41,0.205
40,5.59823418976723,0.013310496450086058,0.0,0.05,0.79,0.665,0.405,0.2
