epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,5.109148105122341,0.02084902108433735,0.0,0.245,0.955,0.88,0.74,0.58
2,5.0862714879073705,0.02120199548192771,0.0,0.24,0.965,0.875,0.765,0.56
3,5.073437170399651,0.02157345901462995,0.0,0.23,0.94,0.845,0.705,0.53
4,5.061929600169039,0.02118182551635112,0.0,0.24,0.9,0.855,0.715,0.525
5,5.052647454398019,0.02176171202667814,0.0,0.24,0.905,0.855,0.7,0.535
6,5.044709311500063,0.02170624462134251,0.0,0.17,0.94,0.875,0.725,0.5
7,5.03743729287704,0.021810456110154905,0.0,0.17,0.895,0.835,0.645,0.485
8,5.028265985892685,0.02188945514199656,0.0,0.215,0.935,0.85,0.715,0.51
9,5.021015659667128,0.022180238812392426,0.0,0.225,0.905,0.84,0.705,0.51
10,5.019701265837362,0.022442448364888123,0.0,0.21,0.94,0.835,0.625,0.48
11,5.012621666190957,0.022207132099827883,0.0,0.22,0.935,0.845,0.64,0.48
12,5.005321272063789,0.022146622203098106,0.0,0.195,0.905,0.835,0.645,0.48
13,5.002184839954475,0.022311343588640276,0.0,0.175,0.935,0.825,0.69,0.415
14,4.997259087488697,0.022155026355421686,0.0,0.14,0.91,0.8,0.64,0.365
15,4.991872086582414,0.02249455410929432,0.0,0.175,0.91,0.775,0.64,0.45
16,4.987438419394567,0.022563468158347675,0.0,0.185,0.885,0.83,0.69,0.415
17,4.981596020946404,0.022677764629948364,0.0,0.18,0.92,0.805,0.635,0.42
18,4.976233514368841,0.022640786359724614,0.0,0.185,0.92,0.82,0.645,0.435
19,4.970947473266654,0.02258363812392427,0.0,0.165,0.9,0.825,0.645,0.42
20,4.968363862850169,0.022889549268502583,0.0,0.15,0.905,0.775,0.615,0.4
21,4.962758192302028,0.02272146622203098,0.0,0.155,0.935,0.76,0.61,0.355
22,4.963331689522722,0.023005526570567987,0.0,0.16,0.925,0.825,0.615,0.415
23,4.957587710756443,0.023022334875215145,0.0,0.18,0.92,0.785,0.595,0.405
24,4.955065424388945,0.023064355636833046,0.0,0.17,0.91,0.785,0.605,0.375
25,4.949049007461731,0.023050908993115318,0.0,0.135,0.9,0.815,0.59,0.415
26,4.9469237992357264,0.023371947611876075,0.0,0.145,0.845,0.735,0.585,0.34
27,4.944108046270689,0.02345094664371773,0.0,0.14,0.9,0.75,0.645,0.365
28,4.943004597484963,0.023472797439759035,0.0,0.14,0.855,0.785,0.53,0.345
29,4.9386640013597916,0.023498009896729777,0.0,0.145,0.93,0.79,0.625,0.405
30,4.934963947729481,0.023624072181583477,0.0,0.115,0.88,0.745,0.55,0.315
31,4.929750374385288,0.023291267749569706,0.0,0.125,0.89,0.755,0.625,0.34
32,4.926693869539875,0.02368626290877797,0.0,0.13,0.865,0.805,0.575,0.325
33,4.92446055387671,0.023760219449225472,0.0,0.105,0.895,0.745,0.545,0.31
34,4.921393209808665,0.02375349612736661,0.0,0.125,0.86,0.775,0.59,0.33
35,4.918193825345852,0.023650965469018934,0.0,0.125,0.925,0.74,0.62,0.365
36,4.918101949248585,0.023543392319277108,0.0,0.075,0.865,0.705,0.51,0.265
37,4.9142048592821865,0.023797197719449225,0.0,0.12,0.92,0.755,0.58,0.32
38,4.910498839852732,0.02366105045180723,0.0,0.09,0.9,0.725,0.48,0.26
39,4.907006663422576,0.023805601871772806,0.0,0.12,0.87,0.755,0.61,0.305
40,4.906575820942549,0.023640880486230635,0.0,0.125,0.88,0.705,0.56,0.31
