epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,5.679564654108989,0.012557484401893287,0.0,0.115,0.86,0.695,0.52,0.245
2,5.662293128015253,0.012708759143717729,0.0,0.085,0.84,0.675,0.475,0.225
3,5.651790191302406,0.01267850419535284,0.0,0.09,0.85,0.68,0.485,0.285
4,5.643612301082906,0.012739014092082616,0.0,0.11,0.875,0.675,0.435,0.245
5,5.635945651699466,0.012775992362306369,0.0,0.075,0.835,0.64,0.425,0.225
6,5.625868335238012,0.012733971600688468,0.0,0.085,0.86,0.64,0.435,0.22
7,5.6225556358823265,0.013075180185025818,0.0,0.06,0.84,0.63,0.43,0.23
8,5.618470011397607,0.01306173354130809,0.0,0.095,0.855,0.7,0.425,0.25
9,5.615600929818342,0.013199561639414803,0.0,0.09,0.83,0.68,0.425,0.23
10,5.609122794179211,0.013105435133390705,0.0,0.09,0.84,0.67,0.445,0.255
11,5.606039453496621,0.01335587887263339,0.0,0.08,0.805,0.66,0.445,0.22
12,5.6014962795474235,0.013144094234079173,0.0,0.095,0.825,0.67,0.51,0.21
13,5.5971829632678665,0.013249986553356283,0.0,0.075,0.83,0.68,0.415,0.205
14,5.593081823930067,0.013270156518932874,0.0,0.065,0.765,0.62,0.41,0.19
15,5.590723723019257,0.013332347246127366,0.0,0.075,0.83,0.6,0.395,0.19
16,5.587494484118463,0.013597918459552496,0.0,0.09,0.835,0.63,0.44,0.22
17,5.580938753695989,0.013913914586919105,0.0,0.095,0.76,0.62,0.405,0.205
18,5.5793108825224,0.013446643717728055,0.0,0.075,0.86,0.64,0.42,0.195
19,5.579470338181251,0.013431516243545612,0.0,0.075,0.8,0.68,0.48,0.19
20,5.575002831969532,0.013717257422547332,0.0,0.065,0.81,0.63,0.48,0.195
21,5.572228878172252,0.013725661574870911,0.0,0.075,0.83,0.62,0.445,0.195
22,5.56804914277515,0.013898787112736661,0.0,0.065,0.835,0.62,0.405,0.22
23,5.563606054565377,0.013913914586919105,0.0,0.07,0.805,0.605,0.41,0.19
24,5.562997308327286,0.013629854238382099,0.0,0.08,0.795,0.645,0.39,0.21
25,5.560541420508169,0.013831553894148021,0.0,0.08,0.805,0.58,0.4,0.205
26,5.555528275527561,0.013841638876936317,0.0,0.06,0.85,0.605,0.405,0.195
27,5.555643291768847,0.014154273343373495,0.0,0.075,0.84,0.635,0.395,0.175
28,5.551753097475088,0.013912233756454388,0.0,0.05,0.815,0.605,0.45,0.16
29,5.552187853959259,0.013964339500860585,0.0,0.06,0.835,0.635,0.4,0.19
30,5.547978606363582,0.01398787112736661,0.0,0.055,0.81,0.635,0.41,0.19
31,5.546141204243067,0.014167719987091222,0.0,0.065,0.83,0.65,0.425,0.21
32,5.542709766689963,0.01413914586919105,0.0,0.055,0.85,0.63,0.43,0.195
33,5.542776955589781,0.013967701161790018,0.0,0.065,0.785,0.635,0.365,0.185
34,5.539558841521481,0.014243357358003443,0.0,0.065,0.745,0.655,0.42,0.185
35,5.540624131844499,0.013735746557659209,0.0,0.075,0.785,0.59,0.39,0.175
36,5.536314742700574,0.01395761617900172,0.0,0.05,0.81,0.645,0.395,0.17
37,5.533254281994398,0.01409712510757315,0.0,0.075,0.845,0.605,0.4,0.185
38,5.532598104821631,0.014192932444061963,0.0,0.065,0.815,0.62,0.4,0.2
39,5.529950052448476,0.014186209122203098,0.0,0.07,0.78,0.615,0.445,0.2
40,5.529252117964569,0.014335803033562822,0.0,0.08,0.83,0.635,0.38,0.195
