epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,2.1642011215781936,0.005305320435308344,0.0,0.115,0.885,0.78,0.54,0.365
2,1.8610666481730727,0.007103990326481258,0.0,0.15,0.92,0.8,0.64,0.425
3,1.6939229061266243,0.00999093107617896,0.0,0.185,0.945,0.765,0.685,0.495
4,1.55433868711776,0.011608222490931077,0.0,0.19,0.97,0.845,0.68,0.475
5,1.4148860795754474,0.013935912938331319,0.0,0.205,0.93,0.81,0.655,0.495
6,1.28499604734573,0.01582527206771463,0.0,0.21,0.925,0.82,0.73,0.53
7,1.161519845458876,0.01769951632406288,0.0,0.21,0.905,0.845,0.68,0.485
8,1.0479805813807241,0.019483071342200727,0.0,0.185,0.92,0.855,0.635,0.485
9,0.9551093100960915,0.020450423216444982,0.0,0.21,0.925,0.805,0.66,0.485
10,0.8614693925054935,0.02421402660217654,0.0,0.215,0.94,0.845,0.68,0.5
11,0.796408275234656,0.026481257557436518,0.0,0.19,0.885,0.82,0.67,0.46
12,0.7247654037831628,0.02781136638452237,0.0,0.205,0.935,0.83,0.725,0.53
13,0.6839057830145454,0.029081015719467956,0.0,0.185,0.925,0.815,0.655,0.49
14,0.6391417264469877,0.03273881499395405,0.0,0.225,0.925,0.79,0.635,0.49
15,0.6026495092617125,0.03553506650544135,0.0,0.19,0.935,0.83,0.66,0.505
16,0.5649991896161145,0.03629081015719468,0.0,0.21,0.92,0.825,0.705,0.48
17,0.5423477263195483,0.0375906892382104,0.0,0.21,0.9,0.855,0.71,0.535
18,0.5191923503107431,0.0402962515114873,0.0,0.155,0.91,0.815,0.675,0.48
19,0.4939899903398904,0.04011487303506651,0.0,0.19,0.95,0.825,0.65,0.46
20,0.48136109574422004,0.043304111245465536,0.0,0.2,0.905,0.845,0.695,0.475
21,0.4594465735997946,0.044694679564691656,0.0,0.225,0.955,0.815,0.655,0.485
22,0.44904536674251866,0.04532950423216445,0.0,0.18,0.915,0.775,0.655,0.475
23,0.4348402094974339,0.04699214026602177,0.0,0.205,0.94,0.825,0.605,0.47
24,0.4208339730919561,0.047944377267230956,0.0,0.185,0.965,0.79,0.63,0.47
25,0.41134967195295796,0.04953143893591294,0.0,0.215,0.945,0.82,0.7,0.505
26,0.4041756725963543,0.05074062877871826,0.0,0.165,0.935,0.815,0.63,0.465
27,0.3944604675509621,0.05365779927448609,0.0,0.195,0.905,0.855,0.69,0.455
28,0.3850537431085124,0.05341596130592503,0.0,0.17,0.955,0.815,0.67,0.485
29,0.3768016220382364,0.05376360338573156,0.0,0.21,0.955,0.84,0.695,0.51
30,0.37515269140234303,0.05436819830713422,0.0,0.21,0.935,0.825,0.69,0.49
31,0.36703332093833724,0.055516928657799273,0.0,0.18,0.895,0.845,0.625,0.465
32,0.35809888294577025,0.0562273276904474,0.0,0.205,0.935,0.79,0.61,0.48
33,0.3535084983827197,0.0562273276904474,0.0,0.2,0.955,0.845,0.635,0.425
34,0.3480761536645918,0.058645707376058044,0.0,0.21,0.93,0.835,0.65,0.49
35,0.345548520122791,0.06008162031438936,0.0,0.175,0.92,0.775,0.66,0.5
36,0.3436728503181179,0.06005139056831923,0.0,0.21,0.94,0.805,0.665,0.49
37,0.33793442313713634,0.06029322853688029,0.0,0.185,0.93,0.815,0.65,0.475
38,0.33292030308219944,0.06077690447400242,0.0,0.13,0.93,0.825,0.68,0.47
39,0.3262143372696573,0.0619558645707376,0.0,0.21,0.925,0.745,0.695,0.47
40,0.32550474751420866,0.06352781136638452,0.0,0.16,0.91,0.775,0.645,0.415
