epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,1.575442709492593,0.01081049308074701,0.0,0.25,0.97,0.87,0.735,0.56
2,1.5566909857836042,0.01073323928523445,0.0,0.225,0.945,0.85,0.68,0.46
3,1.5491600257613942,0.011221953513368266,0.0,0.19,0.915,0.805,0.615,0.37
4,1.5423977873617805,0.011102713959424963,0.0,0.16,0.945,0.85,0.65,0.37
5,1.5390991797470268,0.011121187693134488,0.0,0.165,0.925,0.81,0.61,0.44
6,1.5349230786284724,0.01128745129652022,0.0,0.12,0.9,0.78,0.535,0.305
7,1.5338492533860468,0.011279054144834072,0.0,0.13,0.91,0.82,0.61,0.355
8,1.5328649199667213,0.011470509203278249,0.0,0.165,0.91,0.795,0.57,0.355
9,1.5296817517594499,0.011097675668413274,0.0,0.085,0.92,0.75,0.48,0.29
10,1.529042697350024,0.011047292758296386,0.0,0.155,0.925,0.78,0.61,0.37
11,1.5274660126762205,0.011539365847104662,0.0,0.13,0.875,0.71,0.565,0.28
12,1.5246680830685535,0.011477226924627167,0.0,0.105,0.895,0.79,0.53,0.315
13,1.5239573388094545,0.0114621120515921,0.0,0.105,0.855,0.645,0.495,0.245
14,1.52519875058368,0.011376461104393389,0.0,0.145,0.855,0.71,0.48,0.31
15,1.5211771843543251,0.011494021227999463,0.0,0.13,0.86,0.68,0.465,0.285
16,1.520417899980062,0.011171570603251376,0.0,0.12,0.855,0.69,0.45,0.27
17,1.5193933936115491,0.0114167674324869,0.0,0.105,0.885,0.705,0.51,0.3
18,1.5192568448975925,0.011363025661695553,0.0,0.095,0.84,0.66,0.48,0.235
19,1.5183613338794628,0.011525930404406826,0.0,0.075,0.8,0.61,0.4,0.225
20,1.5201893199680154,0.011512494961708988,0.0,0.1,0.875,0.69,0.43,0.235
21,1.5164224657595327,0.01145539433024318,0.0,0.08,0.805,0.66,0.445,0.24
22,1.5145794475301209,0.011564557302163107,0.0,0.085,0.865,0.7,0.46,0.25
23,1.5150802018388407,0.011515853822383447,0.0,0.065,0.84,0.635,0.445,0.25
24,1.5135439526181091,0.011514174392046219,0.0,0.08,0.83,0.68,0.455,0.215
25,1.514486619506202,0.011322719333602042,0.0,0.065,0.81,0.62,0.41,0.22
26,1.5127589399818129,0.01164013166733844,0.0,0.075,0.805,0.615,0.395,0.22
27,1.5117079091027237,0.01158974875722155,0.0,0.1,0.835,0.71,0.485,0.24
28,1.510236801094351,0.011480585785301626,0.0,0.07,0.82,0.67,0.445,0.21
29,1.5104377907962228,0.011383178825742309,0.0,0.065,0.785,0.635,0.46,0.2
30,1.5120193629275722,0.011408370280800752,0.0,0.075,0.835,0.68,0.47,0.205
31,1.5088339492884852,0.011405011420126293,0.0,0.06,0.84,0.62,0.41,0.205
32,1.5088258201759155,0.011532648125755744,0.0,0.05,0.805,0.635,0.395,0.165
33,1.508938074606842,0.01172242375386269,0.0,0.06,0.825,0.595,0.405,0.17
34,1.5085240540670384,0.011579672175198173,0.0,0.085,0.82,0.615,0.405,0.21
35,1.5066605662220063,0.011327757624613731,0.0,0.05,0.835,0.535,0.365,0.165
36,1.5064077282454815,0.011571275023512025,0.0,0.045,0.825,0.625,0.385,0.185
37,1.5067866008560071,0.011482265215638856,0.0,0.075,0.83,0.64,0.445,0.2
38,1.5054682150004643,0.011393255407765686,0.0,0.05,0.835,0.61,0.375,0.185
39,1.504702259223179,0.01141844686282413,0.0,0.07,0.845,0.645,0.425,0.235
40,1.5036575681184963,0.01154272470777912,0.0,0.055,0.835,0.59,0.43,0.215
