epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,4.915470329291233,0.024365318416523236,0.0,0.135,0.92,0.855,0.665,0.5
2,4.895484214395336,0.024513231497418245,0.0,0.165,0.895,0.82,0.64,0.47
3,4.880408301821264,0.025173797870051636,0.0,0.185,0.91,0.81,0.655,0.46
4,4.872716876602829,0.025072948042168676,0.0,0.13,0.92,0.775,0.68,0.46
5,4.8670644070728715,0.02517547870051635,0.0,0.13,0.905,0.815,0.645,0.45
6,4.858633703701262,0.025025884789156627,0.0,0.11,0.905,0.8,0.605,0.425
7,4.8540494002901955,0.025515006454388985,0.0,0.115,0.91,0.805,0.65,0.45
8,4.847383663289108,0.025536857250430294,0.0,0.135,0.92,0.825,0.645,0.42
9,4.844145660761507,0.025390625,0.0,0.155,0.89,0.8,0.58,0.44
10,4.839570469782398,0.02582764092082616,0.0,0.155,0.88,0.765,0.595,0.42
11,4.836811714861766,0.025646111230636832,0.0,0.135,0.92,0.78,0.58,0.425
12,4.8332334016153204,0.025666281196213427,0.0,0.16,0.89,0.785,0.6,0.43
13,4.829000803771815,0.025531814759036143,0.0,0.17,0.875,0.76,0.585,0.415
14,4.825635773794992,0.025943618222891568,0.0,0.11,0.88,0.77,0.58,0.39
15,4.822376327547477,0.025970511510327022,0.0,0.135,0.905,0.765,0.605,0.43
16,4.820755420986838,0.02575200354991394,0.0,0.15,0.885,0.74,0.595,0.415
17,4.817449714148516,0.025758726871772806,0.0,0.135,0.93,0.725,0.56,0.39
18,4.816116988761495,0.02570157863597246,0.0,0.13,0.91,0.78,0.56,0.415
19,4.811528228851686,0.026054553033562824,0.0,0.13,0.865,0.785,0.575,0.375
20,4.810737604938973,0.02579906680292599,0.0,0.115,0.88,0.76,0.61,0.38
21,4.807156328079827,0.026120105421686746,0.0,0.115,0.935,0.775,0.61,0.39
22,4.80477275864803,0.026269699333046473,0.0,0.1,0.88,0.745,0.595,0.36
23,4.803038240915321,0.02623272106282272,0.0,0.125,0.895,0.735,0.585,0.375
24,4.797980732023203,0.02597555400172117,0.0,0.12,0.855,0.78,0.575,0.375
25,4.7990548844591885,0.026153722030981066,0.0,0.14,0.875,0.79,0.525,0.375
26,4.796116588448083,0.026348698364888123,0.0,0.14,0.875,0.765,0.53,0.39
27,4.792909637786025,0.026363825839070567,0.0,0.145,0.855,0.725,0.57,0.36
28,4.792361080543925,0.026513419750430294,0.0,0.14,0.82,0.71,0.55,0.345
29,4.790231592273548,0.02609657379518072,0.0,0.14,0.925,0.79,0.625,0.395
30,4.787603759929769,0.02664956701807229,0.0,0.135,0.905,0.78,0.5,0.39
31,4.786729694438678,0.026410889092082616,0.0,0.105,0.89,0.775,0.57,0.36
32,4.7869905908423735,0.026419293244406197,0.0,0.135,0.86,0.735,0.56,0.37
33,4.78471876380776,0.02658905712134251,0.0,0.1,0.885,0.745,0.52,0.37
34,4.780632683824549,0.026496611445783132,0.0,0.105,0.85,0.74,0.52,0.35
35,4.779304696442543,0.02666973698364888,0.0,0.125,0.85,0.745,0.53,0.365
36,4.778448639145816,0.026752097676419964,0.0,0.1,0.86,0.74,0.53,0.36
37,4.7775121818516215,0.026819330895008604,0.0,0.115,0.865,0.725,0.515,0.34
38,4.776918663215309,0.02676722515060241,0.0,0.12,0.875,0.72,0.555,0.375
39,4.775515624455044,0.026789075946643717,0.0,0.1,0.885,0.705,0.575,0.37
40,4.77306185326765,0.026900010757314973,0.0,0.105,0.865,0.73,0.505,0.32
