epoch,train_loss,train_accuracy,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc
1,6.724715404212475,0.003509521484375,0.0,0.115,0.85,0.77,0.605,0.335
2,6.11711311340332,0.0063934326171875,0.0,0.16,0.91,0.85,0.655,0.455
3,5.9260154366493225,0.0086212158203125,0.0,0.2,0.945,0.86,0.725,0.49
4,5.7965342327952385,0.01031494140625,0.0,0.215,0.935,0.835,0.735,0.51
5,5.681332863867283,0.011993408203125,0.0,0.23,0.96,0.865,0.77,0.54
6,5.583791188895702,0.0121917724609375,0.0,0.245,0.955,0.905,0.745,0.58
7,5.492951937019825,0.01446533203125,0.0,0.25,0.94,0.89,0.79,0.6
8,5.406068570911884,0.0153350830078125,0.0,0.26,0.955,0.895,0.795,0.61
9,5.321401663124561,0.0169677734375,0.0,0.28,0.96,0.9,0.775,0.62
10,5.238637551665306,0.0185546875,0.0,0.305,0.96,0.92,0.805,0.62
11,5.147070072591305,0.0196380615234375,0.0,0.28,0.97,0.945,0.79,0.635
12,5.06284935772419,0.0211181640625,0.0,0.29,0.98,0.915,0.82,0.63
13,4.981906592845917,0.0218505859375,0.0,0.29,0.935,0.885,0.745,0.635
14,4.896513447165489,0.0243988037109375,0.0,0.32,0.975,0.9,0.79,0.625
15,4.805877946317196,0.0260467529296875,0.0,0.325,0.95,0.89,0.795,0.635
16,4.724449850618839,0.0268402099609375,0.0,0.325,0.975,0.94,0.81,0.64
17,4.634694024920464,0.029327392578125,0.0,0.32,0.965,0.915,0.77,0.655
18,4.545301400125027,0.0309295654296875,0.0,0.325,0.965,0.925,0.805,0.655
19,4.462042950093746,0.032318115234375,0.0,0.32,0.955,0.905,0.805,0.615
20,4.365731045603752,0.0345916748046875,0.0,0.34,0.985,0.895,0.81,0.66
21,4.277611136436462,0.0359954833984375,0.0,0.345,0.965,0.88,0.785,0.635
22,4.19159073382616,0.0382232666015625,0.0,0.34,0.975,0.905,0.76,0.635
23,4.103960193693638,0.0397186279296875,0.0,0.325,0.98,0.895,0.78,0.625
24,4.01258634403348,0.041168212890625,0.0,0.315,0.95,0.865,0.775,0.61
25,3.938838604837656,0.043426513671875,0.0,0.335,0.96,0.865,0.78,0.605
26,3.8551072664558887,0.0456085205078125,0.0,0.31,0.965,0.925,0.795,0.615
27,3.7680002376437187,0.0483856201171875,0.0,0.325,0.935,0.91,0.785,0.605
28,3.689261309802532,0.0495452880859375,0.0,0.325,0.95,0.91,0.765,0.605
29,3.602902788668871,0.0530853271484375,0.0,0.325,0.945,0.92,0.775,0.63
30,3.5381745621562004,0.0528564453125,0.0,0.32,0.95,0.885,0.76,0.595
31,3.4618642702698708,0.055267333984375,0.0,0.305,0.945,0.895,0.755,0.62
32,3.380252830684185,0.0576324462890625,0.0,0.31,0.95,0.93,0.805,0.61
33,3.3095035329461098,0.058197021484375,0.0,0.335,0.93,0.895,0.73,0.595
34,3.2460587471723557,0.06121826171875,0.0,0.315,0.965,0.88,0.79,0.62
35,3.175708271563053,0.0631561279296875,0.0,0.305,0.945,0.885,0.82,0.615
36,3.112706743180752,0.063507080078125,0.0,0.3,0.95,0.89,0.76,0.6
37,3.0391010232269764,0.0650634765625,0.0,0.325,0.94,0.88,0.745,0.615
38,2.9848545119166374,0.0677947998046875,0.0,0.295,0.955,0.87,0.76,0.6
39,2.922543730586767,0.06982421875,0.0,0.32,0.97,0.88,0.75,0.625
40,2.8728815615177155,0.0718994140625,0.0,0.325,0.975,0.92,0.765,0.59
