epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,7.013352431356907,0.0007171630859375,0.009308827905915678,0.01,0.03
2,6.9374678656458855,0.0008697509765625,0.008269229780416935,0.005,0.03
3,6.9262684136629105,0.00079345703125,0.008112749869469553,0.01,0.03
4,6.918307311832905,0.001007080078125,0.008109899950213731,0.005,0.035
5,6.911517523229122,0.00091552734375,0.008341168365441264,0.005,0.035
6,6.9065235778689384,0.00103759765625,0.008414623094722629,0.005,0.045
7,6.901844047009945,0.0010833740234375,0.008493946997914463,0.015,0.035
8,6.895394794642925,0.00115966796875,0.008742354810237885,0.005,0.05
9,6.890214383602142,0.00115966796875,0.008700607060454786,0.015,0.045
10,6.885947860777378,0.0012359619140625,0.008774615100119263,0.005,0.055
11,6.87836379557848,0.0014801025390625,0.009134378817398101,0.005,0.055
12,6.8723858669400215,0.0013885498046875,0.009193486666772515,0.005,0.045
13,6.864041522145271,0.001251220703125,0.009033745471388101,0.0,0.05
14,6.858239658176899,0.001373291015625,0.009033017912879587,0.005,0.05
15,6.850885607302189,0.00146484375,0.009178524105809629,0.0,0.045
16,6.841428145766258,0.001312255859375,0.009406584727112205,0.005,0.05
17,6.832446560263634,0.0017242431640625,0.009805234330706299,0.005,0.04
18,6.82153357565403,0.0019073486328125,0.00936144398758188,0.01,0.03
19,6.811109401285648,0.0016937255859375,0.009536289039533585,0.01,0.05
20,6.800913475453854,0.001983642578125,0.010109309032559395,0.01,0.045
21,6.790100567042828,0.0014495849609375,0.009718963343184442,0.005,0.045
22,6.7749419286847115,0.002105712890625,0.00994737486122176,0.005,0.04
23,6.762049786746502,0.0019683837890625,0.00988089973339811,0.0,0.045
24,6.748713314533234,0.0020904541015625,0.01076015726197511,0.01,0.035
25,6.732496619224548,0.0021514892578125,0.010234934228938073,0.005,0.04
26,6.717759631574154,0.0019989013671875,0.010800720492843538,0.0,0.04
27,6.7018696293234825,0.0024261474609375,0.010292558763176203,0.005,0.055
28,6.685989163815975,0.002288818359375,0.010314135269727558,0.005,0.035
29,6.670446276664734,0.0023651123046875,0.011028152960352599,0.005,0.04
30,6.654785253107548,0.0027008056640625,0.01192877758992836,0.005,0.04
31,6.635009668767452,0.002899169921875,0.011540990648791194,0.0,0.04
32,6.6188147366046906,0.002655029296875,0.014110253085382283,0.005,0.05
33,6.603265196084976,0.0030364990234375,0.013121755160391331,0.005,0.04
34,6.58643714338541,0.0030364990234375,0.012403420871123672,0.005,0.035
35,6.568809852004051,0.00274658203125,0.01369001551065594,0.0,0.035
36,6.551291927695274,0.0030670166015625,0.013575905715115369,0.005,0.045
37,6.537813067436218,0.003021240234375,0.012008509570732713,0.005,0.04
38,6.521216481924057,0.003265380859375,0.014662687764503062,0.005,0.04
39,6.506781280040741,0.003662109375,0.013485951311886311,0.01,0.04
40,6.489109024405479,0.00335693359375,0.014917743648402393,0.01,0.03
