epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.9927337765693665,0.0005950927734375,0.008643231713213026,0.01,0.035
2,6.941892102360725,0.000518798828125,0.007967494577169418,0.005,0.03
3,6.938532374799252,0.0005645751953125,0.008047493195626886,0.005,0.035
4,6.9362345188856125,0.000579833984375,0.007908911022823303,0.01,0.03
5,6.934799790382385,0.000732421875,0.007729702689684928,0.005,0.035
6,6.93288903683424,0.0006561279296875,0.007915411067660898,0.005,0.035
7,6.931463524699211,0.0005950927734375,0.00801061337813735,0.005,0.02
8,6.930229760706425,0.0008392333984375,0.007951829135417938,0.005,0.03
9,6.92816037684679,0.0009002685546875,0.007966879515442997,0.005,0.02
10,6.925872512161732,0.0009002685546875,0.008118872286286206,0.005,0.025
11,6.924584239721298,0.000885009765625,0.008270932391751558,0.0,0.03
12,6.9219677820801735,0.00079345703125,0.008397076621185988,0.005,0.03
13,6.920055024325848,0.001068115234375,0.008266809252090753,0.005,0.025
14,6.917281039059162,0.001007080078125,0.008377983695827424,0.0,0.03
15,6.91373398900032,0.00103759765625,0.00815985408378765,0.005,0.02
16,6.909643620252609,0.0010833740234375,0.008097750195302069,0.01,0.035
17,6.906513266265392,0.0011444091796875,0.008292212036903947,0.005,0.045
18,6.903210371732712,0.0010528564453125,0.008265760145150125,0.005,0.04
19,6.8974863812327385,0.001312255859375,0.008382939659059048,0.005,0.03
20,6.891356125473976,0.0011749267578125,0.008168472193647176,0.005,0.045
21,6.886117495596409,0.0010833740234375,0.007824109750799835,0.015,0.04
22,6.880633592605591,0.0015411376953125,0.008102014916948974,0.005,0.025
23,6.873443700373173,0.001220703125,0.008531521214172244,0.005,0.03
24,6.865853905677795,0.0013885498046875,0.008243459544610232,0.005,0.03
25,6.85724999755621,0.0013427734375,0.008214788311161101,0.005,0.045
26,6.849658012390137,0.0013885498046875,0.008483633596915752,0.0,0.035
27,6.840217590332031,0.0014801025390625,0.00852530884090811,0.005,0.03
28,6.831034861505032,0.001434326171875,0.00831032640999183,0.0,0.02
29,6.819514334201813,0.0016326904296875,0.008982976293191313,0.01,0.035
30,6.810234643518925,0.0016632080078125,0.008861875648144633,0.0,0.02
31,6.798743076622486,0.0016021728515625,0.009460970864165575,0.01,0.015
32,6.78553780913353,0.001708984375,0.008246483905240893,0.0,0.02
33,6.7760279551148415,0.001373291015625,0.008104790810029953,0.005,0.045
34,6.76255701482296,0.001739501953125,0.011509546730667352,0.005,0.03
35,6.751965172588825,0.00177001953125,0.009145960984751582,0.01,0.04
36,6.740356765687466,0.0022125244140625,0.009833457968197764,0.01,0.02
37,6.727474942803383,0.00213623046875,0.010721913259476423,0.005,0.03
38,6.71364438533783,0.0023956298828125,0.009378091278485955,0.005,0.02
39,6.701238550245762,0.001983642578125,0.009996673669666051,0.005,0.04
40,6.689717769622803,0.0021820068359375,0.00960751585662365,0.005,0.03
