epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.845743119716644,0.0013885498046875,0.034270123397000134,0.02,0.11
2,6.7301798686385155,0.0014495849609375,0.03517955964896828,0.02,0.09
3,6.704283691942692,0.0014495849609375,0.036881692493334416,0.025,0.11
4,6.688012175261974,0.0017242431640625,0.03829551146365702,0.045,0.11
5,6.675527788698673,0.00146484375,0.0418227579491213,0.04,0.115
6,6.66361677646637,0.0016021728515625,0.041720041618682445,0.035,0.13
7,6.653429053723812,0.001678466796875,0.0433125718543306,0.035,0.13
8,6.642694175243378,0.0018157958984375,0.047596150767058136,0.035,0.125
9,6.636808805167675,0.0016326904296875,0.04656231207773089,0.04,0.12
10,6.6250788271427155,0.0017242431640625,0.0470163383660838,0.03,0.145
11,6.618383161723614,0.001739501953125,0.04795478138141334,0.04,0.13
12,6.606543876230717,0.002166748046875,0.047387501443736255,0.04,0.13
13,6.600002728402615,0.002349853515625,0.04772192557808012,0.045,0.125
14,6.591642588376999,0.0020751953125,0.04805647680535913,0.035,0.135
15,6.584330588579178,0.0019378662109375,0.04672895941883325,0.04,0.135
16,6.5716666877269745,0.0026702880859375,0.044297201461158696,0.03,0.165
17,6.564613692462444,0.0023956298828125,0.048155930368229745,0.04,0.13
18,6.555180668830872,0.0023651123046875,0.045594534063711764,0.025,0.15
19,6.544975258409977,0.0025482177734375,0.046645821603015065,0.025,0.15
20,6.535471811890602,0.0023651123046875,0.04604480012785643,0.045,0.15
21,6.521800763905048,0.0023956298828125,0.05018155159428716,0.045,0.13
22,6.512481555342674,0.002777099609375,0.04865192962810397,0.04,0.13
23,6.500289186835289,0.002471923828125,0.05301547336392105,0.04,0.11
24,6.489402927458286,0.003204345703125,0.04873443221207708,0.04,0.145
25,6.476568847894669,0.0025787353515625,0.05063373522367329,0.04,0.135
26,6.467069737613201,0.0025787353515625,0.048894908111542464,0.03,0.14
27,6.45225577801466,0.002777099609375,0.053320845924317836,0.05,0.11
28,6.436830565333366,0.00286865234375,0.04857553277164697,0.04,0.135
29,6.426101289689541,0.0032196044921875,0.05113686374388635,0.045,0.13
30,6.4109679237008095,0.003173828125,0.049603678546845914,0.03,0.115
31,6.397061832249165,0.0032806396484375,0.04973419535905123,0.03,0.115
32,6.382829487323761,0.003631591796875,0.0469160842243582,0.035,0.12
33,6.368604697287083,0.0031890869140625,0.0525384539552033,0.04,0.1
34,6.356275051832199,0.00360107421875,0.0476155861094594,0.035,0.115
35,6.340571179986,0.00347900390625,0.04738737410865724,0.04,0.14
36,6.3304779306054115,0.003265380859375,0.05159283863380551,0.04,0.115
37,6.31595902889967,0.0036773681640625,0.05074343238957226,0.04,0.125
38,6.303663156926632,0.0041046142578125,0.0516079287789762,0.025,0.135
39,6.289581395685673,0.0042266845703125,0.05121032603085041,0.04,0.125
40,6.2776216715574265,0.0039520263671875,0.0529251336120069,0.04,0.115
